Число,Температура,Давление,Облачность,Явления,Ветер,Температура,Давление,Облачность,Явления,Ветер
1,+3,755,,,Ю 1м/с,+1,752,,,Ю 1м/с
2,+1,754,,,З 1м/с,-1,757,,,З 1м/с
3,-1,755,,,Ш,-2,755,,,Ш
4,-2,752,,,Ю 2м/с,-2,748,,,Ю 2м/с
5,+1,743,,,ЮЗ 2м/с,+2,748,,,ЮЗ 2м/с
6,+1,753,,,Ш,+1,752,,,Ш
7,+4,752,,,ЮВ 1м/с,+2,750,,,ЮВ 1м/с
8,+9,742,,,ЮВ 1м/с,+8,737,,,ЮВ 1м/с
9,+5,741,,,Ю 1м/с,+3,743,,,Ю 1м/с
10,+2,739,,,Ю 1м/с,-1,746,,,Ю 1м/с
11,+3,743,,,ЮВ 2м/с,+4,736,,,ЮВ 2м/с
12,-1,748,,,Ю 1м/с,-3,743,,,Ю 1м/с
13,-4,755,,,Ю 1м/с,-5,756,,,Ю 1м/с
14,-4,756,,,ЮВ 1м/с,-6,757,,,ЮВ 1м/с
15,-4,757,,,СВ 1м/с,-8,757,,,СВ 1м/с
16,-6,756,,,ЮВ 1м/с,-11,757,,,ЮВ 1м/с
17,-10,760,,,З 1м/с,-14,761,,,З 1м/с
18,-12,760,,,Ш,-12,761,,,Ш
19,-11,762,,,Ю 1м/с,-10,763,,,Ю 1м/с
20,-6,763,,,Ш,-5,761,,,Ш
21,-4,758,,,ЮЗ 3м/с,-5,760,,,ЮЗ 3м/с
22,-5,760,,,Ю 1м/с,-6,761,,,Ю 1м/с
23,-5,764,,,Ш,-5,765,,,Ш
24,-5,766,,,С 1м/с,-6,767,,,С 1м/с
25,-6,767,,,СВ 1м/с,-11,769,,,СВ 1м/с
26,-9,768,,,Ш,-13,768,,,Ш
27,-12,766,,,Ш,-15,765,,,Ш
28,-12,765,,,Ш,-16,765,,,Ш
29,-14,767,,,Ш,-18,768,,,Ш
30,-15,771,,,СЗ 1м/с,-18,773,,,СЗ 1м/с
