Число,Температура,Давление,Облачность,Явления,Ветер,Температура,Давление,Облачность,Явления,Ветер
1,-21,764,,,Ю 2м/с,-25,766,,,Ю 2м/с
2,-21,767,,,Ю 1м/с,-28,767,,,Ю 1м/с
3,-18,755,,,Ю 2м/с,-22,751,,,Ю 2м/с
4,-15,743,,,З 2м/с,-17,743,,,З 2м/с
5,-10,741,,,З 3м/с,-13,742,,,З 3м/с
6,-15,746,,,В 1м/с,-17,748,,,В 1м/с
7,-18,754,,,Ш,-18,756,,,Ш
8,-19,757,,,З 2м/с,-21,757,,,З 2м/с
9,-18,755,,,С 2м/с,-20,756,,,С 2м/с
10,-18,751,,,В 3м/с,-19,750,,,В 3м/с
11,-17,751,,,В 2м/с,-14,752,,,В 2м/с
12,-15,754,,,С 3м/с,-14,755,,,С 3м/с
13,-10,751,,,СЗ 1м/с,-10,751,,,СЗ 1м/с
14,-7,749,,,С 2м/с,-8,751,,,С 2м/с
15,-11,752,,,З 3м/с,-13,752,,,З 3м/с
16,-15,755,,,З 3м/с,-20,756,,,З 3м/с
17,-18,756,,,З 2м/с,-19,757,,,З 2м/с
18,-20,756,,,Ю 1м/с,-24,756,,,Ю 1м/с
19,-18,758,,,Ш,-27,758,,,Ш
20,-18,758,,,З 2м/с,-18,758,,,З 2м/с
21,-19,755,,,Ю 1м/с,-20,753,,,Ю 1м/с
22,-21,746,,,СВ 2м/с,-22,745,,,СВ 2м/с
23,-27,746,,,ЮВ 1м/с,-25,748,,,ЮВ 1м/с
24,-19,750,,,СЗ 2м/с,-17,752,,,СЗ 2м/с
25,-18,752,,,З 3м/с,-19,754,,,З 3м/с
26,-20,757,,,СЗ 2м/с,-22,758,,,СЗ 2м/с
27,-15,757,,,СЗ 3м/с,-17,757,,,СЗ 3м/с
28,-21,758,,,З 1м/с,-27,759,,,З 1м/с
29,-29,760,,,ЮЗ 1м/с,-31,760,,,ЮЗ 1м/с
30,-32,759,,,Ш,-28,759,,,Ш
