Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-09 04:23:59,4392,36,3679,677.0,968.7323546019196,0.819672131147541
Altai Krai,2020-10-09 04:23:59,14711,240,13255,1216.0,625.978690087146,1.6314322615729726
Altai Republic,2020-10-09 04:23:59,4193,12,3098,1083.0,1922.8388126367154,0.28619127116622944
Amur Oblast,2020-10-09 04:23:59,4611,57,4122,432.0,577.5127000190374,1.236174365647365
Arkhangelsk Oblast,2020-10-09 04:23:59,14799,263,10404,4132.0,1281.267640264998,1.77714710453409
Astrakhan Oblast,2020-10-09 04:23:59,7509,126,6539,844.0,737.9751040280528,1.6779864163004394
Bashkortostan Republic,2020-10-09 04:23:59,9144,43,8581,520.0,225.03914928113724,0.4702537182852144
Belgorod Oblast,2020-10-09 04:23:59,9410,58,8447,905.0,607.1453458212139,0.6163655685441021
Bryansk Oblast,2020-10-09 04:23:59,10000,40,7971,1989.0,825.7761056729167,0.4
Buryatia Republic,2020-10-09 04:23:59,7598,77,6379,1142.0,771.7536929501042,1.013424585417215
Chechen Republic,2020-10-09 04:23:59,2473,41,1966,466.0,172.09691707823555,1.6579053780832995
Chelyabinsk Oblast,2020-10-09 04:23:59,16368,139,12106,4123.0,468.5895020835743,0.8492179863147605
Chukotka Autonomous Okrug,2020-10-09 04:23:59,204,2,185,17.0,413.39061360136185,0.9803921568627452
Chuvashia Republic,2020-10-09 04:23:59,8823,100,7416,1307.0,716.6662469935839,1.1334013374135778
Dagestan Republic,2020-10-09 04:23:59,14100,666,12238,1196.0,460.2000401451099,4.723404255319148
Ingushetia Republic,2020-10-09 04:23:59,6085,85,4996,1004.0,1246.8163665906488,1.3968775677896468
Irkutsk Oblast,2020-10-09 04:23:59,19946,312,16827,2807.0,829.6332036294893,1.5642234031886093
Ivanovo Oblast,2020-10-09 04:23:59,9222,141,7272,1809.0,908.8884201977831,1.5289525048796355
Jewish Autonomous Okrug,2020-10-09 04:23:59,1118,19,734,365.0,690.063821645043,1.699463327370304
Kabardino-Balkarian Republic,2020-10-09 04:23:59,8118,102,6638,1378.0,937.5996156280464,1.2564671101256466
Kaliningrad Oblast,2020-10-09 04:23:59,4903,85,3498,1320.0,492.96249041070826,1.7336324699163776
Kalmykia Republic,2020-10-09 04:23:59,7041,77,4244,2720.0,2556.5242018350627,1.0935946598494533
Kaluga Oblast,2020-10-09 04:23:59,9752,74,7929,1749.0,963.5830428355744,0.7588187038556193
Kamchatka Krai,2020-10-09 04:23:59,4716,70,3363,1283.0,1494.5002012314733,1.4843087362171332
Karachay-Cherkess Republic,2020-10-09 04:23:59,7677,29,4960,2688.0,1646.3473477659472,0.37775172593460987
Karelia Republic,2020-10-09 04:23:59,4392,38,3113,1241.0,705.5603035580029,0.8652094717668488
Kemerovo Oblast,2020-10-09 04:23:59,11193,126,7971,3096.0,415.3436316388466,1.125703564727955
Khabarovsk Krai,2020-10-09 04:23:59,12735,110,10096,2529.0,958.7428160162372,0.8637612877895563
Khakassia Republic,2020-10-09 04:23:59,4771,48,4078,645.0,887.6064392861197,1.0060783902745756
Khanty-Mansi Autonomous Okrug,2020-10-09 04:23:59,23777,198,21677,1902.0,1551.777361684798,0.8327375194515708
Kirov Oblast,2020-10-09 04:23:59,9142,139,5925,3078.0,712.4165587365712,1.5204550426602494
Komi Republic,2020-10-09 04:23:59,9207,129,7476,1602.0,1094.9334798477296,1.401107852720756
Kostroma Oblast,2020-10-09 04:23:59,5226,79,3650,1497.0,812.3433915103433,1.5116724071947951
Krasnodar Krai,2020-10-09 04:23:59,14775,305,10777,3693.0,263.6782536379568,2.0642978003384096
Krasnoyarsk Krai,2020-10-09 04:23:59,21049,568,15826,4655.0,731.7581071699362,2.6984654852962136
Kurgan Oblast,2020-10-09 04:23:59,4178,39,3558,581.0,494.12385265221985,0.9334609861177596
Kursk Oblast,2020-10-09 04:23:59,8607,58,6938,1611.0,771.7642079665578,0.6738701057278959
Leningrad Oblast,2020-10-09 04:23:59,8835,100,5726,3009.0,487.0946115813291,1.1318619128466327
Lipetsk Oblast,2020-10-09 04:23:59,6464,49,5578,837.0,561.9887306653359,0.7580445544554455
Magadan Oblast,2020-10-09 04:23:59,3254,27,2497,730.0,2258.29510517659,0.8297480024585125
Mari El Republic,2020-10-09 04:23:59,5064,55,4378,631.0,742.1596200095848,1.0860979462875198
Mordovia Republic,2020-10-09 04:23:59,6777,43,5642,1092.0,841.8047937037918,0.6344990408735429
Moscow,2020-10-09 04:23:59,318111,5497,257703,54911.0,2543.571854179773,1.7280131777901424
Moscow Oblast,2020-10-09 04:23:59,76145,1390,57811,16944.0,1014.8086496961038,1.8254645741677065
Murmansk Oblast,2020-10-09 04:23:59,15885,228,13060,2597.0,2108.0024470610715,1.4353163361661945
Nenets Autonomous Okrug,2020-10-09 04:23:59,340,0,136,204.0,772.7799622701547,0.0
Nizhny Novgorod Oblast,2020-10-09 04:23:59,34039,600,29085,4354.0,1052.290871139426,1.7626839801404273
North Ossetia - Alania Republic,2020-10-09 04:23:59,6104,70,4901,1133.0,869.8068441714819,1.1467889908256879
Novgorod Oblast,2020-10-09 04:23:59,5705,86,3923,1696.0,940.6802577513373,1.5074496056091151
Novosibirsk Oblast,2020-10-09 04:23:59,13790,481,12352,957.0,494.4692236833188,3.4880348078317622
Omsk Oblast,2020-10-09 04:23:59,11836,324,10381,1131.0,603.8525958876189,2.737411287597161
Orel Oblast,2020-10-09 04:23:59,9224,135,7353,1736.0,1234.3977292648885,1.46357328707719
Orenburg Oblast,2020-10-09 04:23:59,13776,87,12613,1076.0,696.559674777016,0.6315331010452961
Penza Oblast,2020-10-09 04:23:59,11660,137,9453,2070.0,875.6021642242172,1.1749571183533447
Perm Krai,2020-10-09 04:23:59,10525,305,7133,3087.0,401.23943911110496,2.8978622327790973
Primorsky Krai,2020-10-09 04:23:59,12367,122,10594,1651.0,646.459007327093,0.9864963208538854
Pskov Oblast,2020-10-09 04:23:59,5818,66,4195,1557.0,913.9952179418297,1.1344104503265726
Rostov Oblast,2020-10-09 04:23:59,23818,559,18917,4342.0,564.3471362782942,2.3469644806448904
Ryazan Oblast,2020-10-09 04:23:59,8589,53,6864,1672.0,765.8670642386716,0.6170683432297124
Saint Petersburg,2020-10-09 04:23:59,46093,3162,30612,12319.0,861.2399066879549,6.860043824441888
Sakha (Yakutiya) Republic,2020-10-09 04:23:59,10142,105,7328,2709.0,1051.714661993301,1.035298757641491
Sakhalin Oblast,2020-10-09 04:23:59,6029,0,4366,1663.0,1229.9538333799146,0.0
Samara Oblast,2020-10-09 04:23:59,12684,207,9951,2526.0,397.18003428198523,1.63197729422895
Saratov Oblast,2020-10-09 04:23:59,16560,118,11294,5148.0,672.3644410158547,0.7125603864734299
Smolensk Oblast,2020-10-09 04:23:59,6892,149,5835,908.0,725.9719302089434,2.161926871735345
Stavropol Krai,2020-10-09 04:23:59,17286,340,12424,4522.0,617.2085719366124,1.9669096378572253
Sverdlovsk Oblast,2020-10-09 04:23:59,30526,633,22632,7261.0,705.7616936431045,2.0736421411255983
Tambov Oblast,2020-10-09 04:23:59,8124,46,6868,1210.0,786.0272148861403,0.5662235352043329
Tatarstan Republic,2020-10-09 04:23:59,7448,55,6341,1052.0,191.25466966456486,0.7384532760472611
Tomsk Oblast,2020-10-09 04:23:59,8323,90,6660,1573.0,771.8774344326149,1.0813408626697103
Tula Oblast,2020-10-09 04:23:59,10489,385,9475,629.0,703.0844150403357,3.670511964915627
Tver Oblast,2020-10-09 04:23:59,6872,266,4662,1944.0,535.2554341434083,3.8707799767171127
Tyumen Oblast,2020-10-09 04:23:59,10271,42,7818,2411.0,278.1659625176037,0.4089183136987635
Tyva Republic,2020-10-09 04:23:59,8020,85,6920,1015.0,2492.8354293458333,1.059850374064838
Udmurt Republic,2020-10-09 04:23:59,6159,73,4196,1890.0,407.0602044619985,1.185257346971911
Ulyanovsk Oblast,2020-10-09 04:23:59,16600,173,13788,2639.0,1331.6027844937262,1.0421686746987953
Vladimir Oblast,2020-10-09 04:23:59,7716,235,6046,1435.0,559.8050404218998,3.0456194919647483
Volgograd Oblast,2020-10-09 04:23:59,16164,158,14213,1793.0,641.1039489528317,0.9774808215788172
Vologda Oblast,2020-10-09 04:23:59,5071,50,3984,1037.0,430.9549932055114,0.98599881680142
Voronezh Oblast,2020-10-09 04:23:59,19459,199,17180,2080.0,833.8018174899989,1.02266303509944
Yamalo-Nenets Autonomous Okrug,2020-10-09 04:23:59,16534,104,13604,2826.0,3070.1127292511146,0.6290068948832709
Yaroslavl Oblast,2020-10-09 04:23:59,9064,48,8484,532.0,716.1345169884427,0.529567519858782
Zabaykalsky Krai,2020-10-09 04:23:59,6986,71,5289,1626.0,651.1894974487467,1.0163183509876896
