Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-05-16 04:20:49,14548,190,14003.0,355.0,3208.815640880858,1.3060214462469069
Altai Krai,2021-05-16 04:20:49,50654,2173,45645.0,2836.0,2155.4159858387798,4.289888261539069
Altai Republic,2021-05-16 04:20:49,16875,242,16559.0,74.0,7738.589306759973,1.434074074074074
Amur Oblast,2021-05-16 04:20:49,22501,288,21753.0,460.0,2818.1768083123748,1.2799431136393935
Arkhangelsk Oblast,2021-05-16 04:20:49,62760,962,59640.0,2158.0,5433.634509293282,1.5328234544295731
Astrakhan Oblast,2021-05-16 04:20:49,33540,750,32071.0,719.0,3296.26914224276,2.23613595706619
Bashkortostan Republic,2021-05-16 04:20:49,36768,485,34417.0,1866.0,904.8818286055176,1.3190818102698
Belgorod Oblast,2021-05-16 04:20:49,37808,662,35292.0,1854.0,2439.4209601284233,1.750952179432924
Bryansk Oblast,2021-05-16 04:20:49,39161,313,38278.0,570.0,3233.8218074257093,0.7992645744490692
Buryatia Republic,2021-05-16 04:20:49,37551,872,36385.0,294.0,3814.177799943322,2.322175175095204
Chechen Republic,2021-05-16 04:20:49,12140,130,11855.0,155.0,844.8267583217871,1.0708401976935749
Chelyabinsk Oblast,2021-05-16 04:20:49,60399,1522,56061.0,2816.0,1729.1261813505496,2.5199092700210266
Chukotka Autonomous Okrug,2021-05-16 04:20:49,756,7,733.0,16.0,1531.9769798168113,0.925925925925926
Chuvashia Republic,2021-05-16 04:20:49,24979,1396,22799.0,784.0,2028.9704390403185,5.5886945033828415
Dagestan Republic,2021-05-16 04:20:49,32999,1471,30617.0,911.0,1077.0312854431547,4.457710839722416
Ingushetia Republic,2021-05-16 04:20:49,15599,188,14173.0,1238.0,3196.234758002881,1.2052054618885826
Irkutsk Oblast,2021-05-16 04:20:49,68040,2358,64947.0,735.0,2830.0533026647167,3.4656084656084656
Ivanovo Oblast,2021-05-16 04:20:49,35328,1175,33345.0,808.0,3481.805476984091,3.325973731884058
Jewish Autonomous Okrug,2021-05-16 04:20:49,4476,140,4302.0,34.0,2762.724209018974,3.1277926720285962
Kabardino-Balkarian Republic,2021-05-16 04:20:49,24074,460,23290.0,324.0,2780.4598603879754,1.9107751100772616
Kaliningrad Oblast,2021-05-16 04:20:49,32637,455,31245.0,937.0,3281.4229654363207,1.3941232343659038
Kalmykia Republic,2021-05-16 04:20:49,20615,361,19943.0,311.0,7485.122343534982,1.7511520737327189
Kaluga Oblast,2021-05-16 04:20:49,34866,322,33110.0,1434.0,3445.066280917261,0.923535822864682
Kamchatka Krai,2021-05-16 04:20:49,14572,231,13922.0,419.0,4617.866185823797,1.585231951688169
Karachay-Cherkess Republic,2021-05-16 04:20:49,20248,95,19944.0,209.0,4342.222365190165,0.4691821414460687
Karelia Republic,2021-05-16 04:20:49,46345,507,44552.0,1286.0,7445.171281510849,1.093969144460028
Kemerovo Oblast,2021-05-16 04:20:49,36047,693,34780.0,574.0,1337.6120691222645,1.9224900823924318
Khabarovsk Krai,2021-05-16 04:20:49,52040,394,49993.0,1653.0,3917.783757007066,0.7571099154496541
Khakassia Republic,2021-05-16 04:20:49,22683,540,21726.0,417.0,4219.9909583582175,2.3806374818145746
Khanty-Mansi Autonomous Okrug,2021-05-16 04:20:49,56727,795,55486.0,446.0,3702.219556558589,1.401449045428103
Kirov Oblast,2021-05-16 04:20:49,43039,355,40449.0,2235.0,3353.9374613282957,0.8248332907363092
Komi Republic,2021-05-16 04:20:49,43657,928,42347.0,382.0,5191.866072522248,2.125661405960098
Kostroma Oblast,2021-05-16 04:20:49,21015,457,18306.0,2252.0,3266.6277023708117,2.1746371639305258
Krasnodar Krai,2021-05-16 04:20:49,46928,2844,41659.0,2425.0,837.4885337882936,6.060347766791681
Krasnoyarsk Krai,2021-05-16 04:20:49,71958,3635,66279.0,2044.0,2501.5843924050682,5.05155785319214
Kurgan Oblast,2021-05-16 04:20:49,20861,403,19514.0,944.0,2467.189490229286,1.9318345237524568
Kursk Oblast,2021-05-16 04:20:49,37439,759,35467.0,1213.0,3357.044287447421,2.027297737653249
Leningrad Oblast,2021-05-16 04:20:49,43813,1292,41067.0,1454.0,2415.515134942023,2.9488964462602425
Lipetsk Oblast,2021-05-16 04:20:49,30753,696,27796.0,2261.0,2673.7065956298075,2.2631938347478293
Magadan Oblast,2021-05-16 04:20:49,8390,103,8203.0,84.0,5822.709260120339,1.2276519666269368
Mari El Republic,2021-05-16 04:20:49,13277,233,12767.0,277.0,1945.8241064113852,1.7549145138208933
Mordovia Republic,2021-05-16 04:20:49,20500,258,18353.0,1889.0,2546.406709595357,1.2585365853658537
Moscow,2021-05-16 04:20:49,1134308,19186,1023380.0,91742.0,9069.770937725983,1.6914277250975926
Moscow Oblast,2021-05-16 04:20:49,259431,5985,212749.0,40697.0,3457.519506196204,2.3069717959688703
Murmansk Oblast,2021-05-16 04:20:49,50704,1183,47923.0,1598.0,6728.621723373281,2.3331492584411486
