Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-20 05:22:51,13660,139,11915,1606.0,3012.951722190853,1.0175695461200585
Altai Krai,2021-02-20 05:22:51,42256,1416,37753,3087.0,1798.0664488017428,3.351003407800076
Altai Republic,2021-02-20 05:22:51,16032,145,15581,306.0,7352.003778724497,0.9044411177644709
Amur Oblast,2021-02-20 05:22:51,20598,159,19002,1437.0,2579.832269571055,0.7719196038450336
Arkhangelsk Oblast,2021-02-20 05:22:51,55310,579,49376,5355.0,4788.628500780934,1.0468269752305188
Astrakhan Oblast,2021-02-20 05:22:51,27267,537,18093,8637.0,2679.7665683224013,1.9694135768511387
Bashkortostan Republic,2021-02-20 05:22:51,27298,245,21672,5381.0,671.8196300389856,0.8975016484724155
Belgorod Oblast,2021-02-20 05:22:51,30476,464,27632,2380.0,1966.3508564556128,1.5225095156844732
Bryansk Oblast,2021-02-20 05:22:51,31956,250,30924,782.0,2638.850123288373,0.7823256978345224
Buryatia Republic,2021-02-20 05:22:51,32705,698,30435,1572.0,3321.9537415021264,2.1342302400244613
Chechen Republic,2021-02-20 05:22:51,11192,111,10527,554.0,778.8551136027546,0.9917798427448176
Chelyabinsk Oblast,2021-02-20 05:22:51,48858,942,42494,5422.0,1398.7259220918427,1.9280363502394693
Chukotka Autonomous Okrug,2021-02-20 05:22:51,677,4,625,48.0,1371.8894382751073,0.5908419497784343
Chuvashia Republic,2021-02-20 05:22:51,20899,981,19144,774.0,1697.5640820490655,4.694004497822863
Dagestan Republic,2021-02-20 05:22:51,29351,1316,26945,1090.0,957.9667644183774,4.483663248270926
Ingushetia Republic,2021-02-20 05:22:51,14574,170,12744,1660.0,2986.212280475286,1.166460820639495
Irkutsk Oblast,2021-02-20 05:22:51,53514,1714,49778,2022.0,2225.859383286297,3.2029001756549684
Ivanovo Oblast,2021-02-20 05:22:51,29650,879,27292,1479.0,2922.2014377428186,2.9645868465430016
Jewish Autonomous Okrug,2021-02-20 05:22:51,4290,118,4088,84.0,2647.9193156147,2.7505827505827507
Kabardino-Balkarian Republic,2021-02-20 05:22:51,20331,358,19003,970.0,2348.1569087624794,1.7608578033544833
Kaliningrad Oblast,2021-02-20 05:22:51,27177,233,24494,2450.0,2732.458005688725,0.857342605879972
Kalmykia Republic,2021-02-20 05:22:51,18609,287,17545,777.0,6756.7616633927955,1.5422644956741365
Kaluga Oblast,2021-02-20 05:22:51,28742,245,26429,2068.0,2839.961425059483,0.8524111056989772
Kamchatka Krai,2021-02-20 05:22:51,13185,118,11705,1362.0,4178.325944282649,0.8949563898369359
Karachay-Cherkess Republic,2021-02-20 05:22:51,18667,60,16950,1657.0,4003.1738883348876,0.3214228317351476
Karelia Republic,2021-02-20 05:22:51,39543,282,35177,4084.0,6352.452432512322,0.7131477126166452
Kemerovo Oblast,2021-02-20 05:22:51,31035,551,30032,452.0,1151.6295548924868,1.7754148541968744
Khabarovsk Krai,2021-02-20 05:22:51,48112,276,44728,3108.0,3622.067873119215,0.5736614566012637
Khakassia Republic,2021-02-20 05:22:51,21123,437,19789,897.0,3929.76541962706,2.068834919282299
Khanty-Mansi Autonomous Okrug,2021-02-20 05:22:51,50355,722,48015,1618.0,3286.3586258837536,1.433819878860093
Kirov Oblast,2021-02-20 05:22:51,35312,285,30114,4913.0,2751.7888341835264,0.8070910738559129
Komi Republic,2021-02-20 05:22:51,38702,738,37424,540.0,4602.597538510572,1.9068781975091729
Kostroma Oblast,2021-02-20 05:22:51,18022,340,15071,2611.0,2801.3877921544977,1.8865830651426037
Krasnodar Krai,2021-02-20 05:22:51,37014,1791,30542,4681.0,660.5608717533221,4.838709677419356
Krasnoyarsk Krai,2021-02-20 05:22:51,61040,2684,56313,2043.0,2122.025505328182,4.3971166448230665
Kurgan Oblast,2021-02-20 05:22:51,16952,279,15022,1651.0,2004.8797391480207,1.6458235016517224
Kursk Oblast,2021-02-20 05:22:51,29433,430,26124,2879.0,2639.1699701498433,1.4609451975673564
Leningrad Oblast,2021-02-20 05:22:51,34534,559,31159,2816.0,1903.9417449178968,1.6186946197949847
Lipetsk Oblast,2021-02-20 05:22:51,23614,414,19950,3250.0,2053.0324699769867,1.7531972558651647
Magadan Oblast,2021-02-20 05:22:51,8089,94,7750,245.0,5613.813492862148,1.1620719495611325
Mari El Republic,2021-02-20 05:22:51,11461,165,10154,1142.0,1679.6783974979955,1.4396649507023818
Mordovia Republic,2021-02-20 05:22:51,17331,153,15229,1949.0,2152.7694967803477,0.8828111476544921
Moscow,2021-02-20 05:22:51,964609,14631,880767,69211.0,7712.881046831128,1.5167803742241674
Moscow Oblast,2021-02-20 05:22:51,208209,4393,170018,33798.0,2774.867609752132,2.1098991878353
Murmansk Oblast,2021-02-20 05:22:51,45901,909,43678,1314.0,6091.244590654722,1.980349012004096
Nenets Autonomous Okrug,2021-02-20 05:22:51,997,3,867,127.0,2266.0635952451307,0.30090270812437314
Nizhny Novgorod Oblast,2021-02-20 05:22:51,92970,2349,84988,5633.0,2874.099776427992,2.526621490803485
North Ossetia - Alania Republic,2021-02-20 05:22:51,15401,147,13924,1330.0,2194.609306534239,0.9544834750990197
Novgorod Oblast,2021-02-20 05:22:51,26392,113,22829,3450.0,4351.697346638613,0.4281600484995453
Novosibirsk Oblast,2021-02-20 05:22:51,34676,1368,32226,1082.0,1243.3803336071621,3.9450917060791326
Omsk Oblast,2021-02-20 05:22:51,40003,1174,36589,2240.0,2040.885045056812,2.934779891508137
Orel Oblast,2021-02-20 05:22:51,29428,418,26385,2625.0,3938.189112836853,1.4204159304064157
Orenburg Oblast,2021-02-20 05:22:51,36731,565,33305,2861.0,1857.239649697632,1.5382102311399093
Penza Oblast,2021-02-20 05:22:51,36664,424,30869,5371.0,2753.265673166097,1.1564477416539385
Perm Krai,2021-02-20 05:22:51,44878,1640,37069,6169.0,1710.862094862534,3.654351798208476
Primorsky Krai,2021-02-20 05:22:51,39474,607,32821,6046.0,2063.4206238562037,1.5377210315650809
Pskov Oblast,2021-02-20 05:22:51,31108,163,20423,10522.0,4886.999525564531,0.523980969525524
Rostov Oblast,2021-02-20 05:22:51,70326,3017,60542,6767.0,1666.3144137168247,4.290020760458437
Ryazan Oblast,2021-02-20 05:22:51,23778,275,21818,1685.0,2120.245319998502,1.15653124737152
Saint Petersburg,2021-02-20 05:22:51,358562,10686,281926,65950.0,6699.670306160296,2.980237727366536
Sakha (Yakutiya) Republic,2021-02-20 05:22:51,32132,511,30106,1515.0,3332.054379724783,1.5903149508278351
Sakhalin Oblast,2021-02-20 05:22:51,21092,33,19800,1259.0,4302.900357214988,0.15645742461596815
Samara Oblast,2021-02-20 05:22:51,45986,900,42244,2842.0,1439.9811618173585,1.957117383551516
Saratov Oblast,2021-02-20 05:22:51,47640,619,42642,4379.0,1934.2658194441626,1.299328295549958
Smolensk Oblast,2021-02-20 05:22:51,25406,559,22899,1948.0,2676.152475172434,2.2002676533102417
Stavropol Krai,2021-02-20 05:22:51,46357,1029,41974,3354.0,1655.208710474693,2.219729490691805
Sverdlovsk Oblast,2021-02-20 05:22:51,75921,2281,68794,4846.0,1755.2949467037326,3.0044388245676426
Tambov Oblast,2021-02-20 05:22:51,25159,321,23044,1794.0,2434.226821679025,1.275885369052824
Tatarstan Republic,2021-02-20 05:22:51,17486,310,14095,3081.0,449.0170722012057,1.7728468489076976
Tomsk Oblast,2021-02-20 05:22:51,29744,299,27607,1838.0,2758.4671884853656,1.0052447552447552
Tula Oblast,2021-02-20 05:22:51,31881,1176,29495,1210.0,2137.0039313472157,3.688717417897808
Tver Oblast,2021-02-20 05:22:51,32390,593,29237,2560.0,2522.8352025472923,1.8308119790058661
Tyumen Oblast,2021-02-20 05:22:51,30515,269,28692,1554.0,826.427255985267,0.8815336719646075
Tyva Republic,2021-02-20 05:22:51,15600,193,14484,923.0,4848.906820173939,1.2371794871794872
Udmurt Republic,2021-02-20 05:22:51,27379,582,24079,2718.0,1809.5309852192008,2.1257167902406957
Ulyanovsk Oblast,2021-02-20 05:22:51,46648,745,43270,2633.0,3741.964258497792,1.5970673983879269
Vladimir Oblast,2021-02-20 05:22:51,26242,809,23275,2158.0,1903.8885265359634,3.0828442954043136
Volgograd Oblast,2021-02-20 05:22:51,47585,718,45497,1370.0,1887.3379986958985,1.5088788483765894
Vologda Oblast,2021-02-20 05:22:51,37568,741,33139,3688.0,3192.687277606912,1.9724233390119252
Voronezh Oblast,2021-02-20 05:22:51,65097,1835,58834,4428.0,2789.351812176703,2.818870301242761
Yamalo-Nenets Autonomous Okrug,2021-02-20 05:22:51,36718,394,34387,1937.0,6817.975032819792,1.0730431940737513
Yaroslavl Oblast,2021-02-20 05:22:51,31435,369,29688,1378.0,2483.6373059942293,1.1738508032447907
Zabaykalsky Krai,2021-02-20 05:22:51,37615,512,35946,1157.0,3506.2257295354425,1.3611591120563604
