Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-06 04:33:57,2094,14,1471,609.0,461.86829474872945,0.6685768863419294
Altai Krai,2020-07-06 04:33:57,4414,44,3228,1142.0,187.82339324618732,0.9968282736746716
Altai Republic,2020-07-06 04:33:57,849,1,367,481.0,389.3370264556573,0.11778563015312132
Amur Oblast,2020-07-06 04:33:57,1860,16,927,917.0,232.95892909030792,0.8602150537634409
Arkhangelsk Oblast,2020-07-06 04:33:57,6196,68,3288,2840.0,536.4372119117459,1.0974822466107166
Astrakhan Oblast,2020-07-06 04:33:57,3656,33,2399,1224.0,359.3070955289067,0.9026258205689278
Bashkortostan Republic,2020-07-06 04:33:57,5591,19,3301,2271.0,137.59775630258508,0.3398318726524772
Belgorod Oblast,2020-07-06 04:33:57,4806,42,3966,798.0,310.08932327489424,0.8739076154806492
Bryansk Oblast,2020-07-06 04:33:57,6479,34,4716,1729.0,535.0203388654827,0.5247723414107115
Buryatia Republic,2020-07-06 04:33:57,3100,21,2197,882.0,314.87713189593615,0.6774193548387096
Chechen Republic,2020-07-06 04:33:57,1772,24,1212,536.0,123.31408696426745,1.3544018058690743
Chelyabinsk Oblast,2020-07-06 04:33:57,7861,88,4122,3651.0,225.047780784395,1.119450451596489
Chukotka Autonomous Okrug,2020-07-06 04:33:57,139,1,133,5.0,281.67301613033965,0.7194244604316546
Chuvashia Republic,2020-07-06 04:33:57,5386,40,3008,2338.0,437.48888204776637,0.7426661715558857
Dagestan Republic,2020-07-06 04:33:57,8132,391,6124,1617.0,265.4146614510662,4.8081652729955735
Ingushetia Republic,2020-07-06 04:33:57,3154,69,2494,591.0,646.2545308507651,2.1876981610653137
Irkutsk Oblast,2020-07-06 04:33:57,8501,69,3257,5175.0,353.5902869775538,0.8116692153864251
Ivanovo Oblast,2020-07-06 04:33:57,5034,49,3116,1869.0,496.1336269004165,0.9733810091378624
Jewish Autonomous Okrug,2020-07-06 04:33:57,438,6,362,70.0,270.34700704877355,1.3698630136986298
Kabardino-Balkarian Republic,2020-07-06 04:33:57,5251,56,4061,1134.0,606.4714931834036,1.0664635307560464
Kaliningrad Oblast,2020-07-06 04:33:57,2521,38,1630,853.0,253.46898599335012,1.5073383577945259
Kalmykia Republic,2020-07-06 04:33:57,1915,25,1110,780.0,695.3193930569728,1.3054830287206267
Kaluga Oblast,2020-07-06 04:33:57,6272,48,3977,2247.0,619.7285525702134,0.7653061224489796
Kamchatka Krai,2020-07-06 04:33:57,2422,28,1256,1138.0,767.5316979182843,1.1560693641618498
Karachay-Cherkess Republic,2020-07-06 04:33:57,3817,15,1853,1949.0,818.562957720805,0.3929787791459261
Karelia Republic,2020-07-06 04:33:57,1499,3,676,820.0,240.80940233001968,0.20013342228152103
Kemerovo Oblast,2020-07-06 04:33:57,1944,10,884,1050.0,72.13687303724808,0.51440329218107
Khabarovsk Krai,2020-07-06 04:33:57,4644,30,2228,2386.0,349.61928838471977,0.6459948320413437
Khakassia Republic,2020-07-06 04:33:57,2055,17,1389,649.0,382.3163346746962,0.8272506082725061
Khanty-Mansi Autonomous Okrug,2020-07-06 04:33:57,10301,69,5326,4906.0,672.2823990711656,0.6698378798174934
Kirov Oblast,2020-07-06 04:33:57,3404,42,2916,446.0,265.2664587551179,1.2338425381903644
Komi Republic,2020-07-06 04:33:57,3695,35,1972,1688.0,439.4242650198068,0.9472259810554804
Kostroma Oblast,2020-07-06 04:33:57,1676,21,1051,604.0,260.52191430756505,1.2529832935560858
Krasnodar Krai,2020-07-06 04:33:57,6280,82,5014,1184.0,112.07441169856979,1.3057324840764328
