Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-24 05:25:40,14022,159,12836.0,1027.0,3092.79714850367,1.1339323919554984
Altai Krai,2021-03-24 05:25:40,46295,1733,41356.0,3206.0,1969.9329384531588,3.7433848147748137
Altai Republic,2021-03-24 05:25:40,16564,187,16223.0,154.0,7595.969971980574,1.128954358850519
Amur Oblast,2021-03-24 05:25:40,21711,224,20425.0,1062.0,2719.2318868170296,1.0317350651743356
Arkhangelsk Oblast,2021-03-24 05:25:40,59041,801,54436.0,3804.0,5111.650972963426,1.3566843380024052
Astrakhan Oblast,2021-03-24 05:25:40,30154,642,27219.0,2293.0,2963.497308145146,2.1290707700470914
Bashkortostan Republic,2021-03-24 05:25:40,31487,337,26073.0,5077.0,774.9133522982468,1.0702829739257471
Belgorod Oblast,2021-03-24 05:25:40,33587,538,31174.0,1875.0,2167.0765919338064,1.6018102241938843
Bryansk Oblast,2021-03-24 05:25:40,34900,280,34109.0,511.0,2881.9586087984794,0.8022922636103151
Buryatia Republic,2021-03-24 05:25:40,35550,763,33699.0,1088.0,3610.9296899679134,2.1462728551336148
Chechen Republic,2021-03-24 05:25:40,11565,115,11210.0,240.0,804.8123113666777,0.9943795936013836
Chelyabinsk Oblast,2021-03-24 05:25:40,54319,1169,49023.0,4127.0,1555.0655647408155,2.1521014746221394
Chukotka Autonomous Okrug,2021-03-24 05:25:40,721,5,682.0,34.0,1461.052119640107,0.6934812760055479
Chuvashia Republic,2021-03-24 05:25:40,22429,1167,20475.0,787.0,1821.8414659207856,5.203085291363859
Dagestan Republic,2021-03-24 05:25:40,30684,1383,28401.0,900.0,1001.4736192774859,4.507235041063747
Ingushetia Republic,2021-03-24 05:25:40,15037,180,13296.0,1561.0,3081.080970324336,1.1970472833676928
Irkutsk Oblast,2021-03-24 05:25:40,60209,1952,57260.0,997.0,2504.3309714894176,3.2420402265442045
Ivanovo Oblast,2021-03-24 05:25:40,32028,1013,30308.0,707.0,3156.5688920076564,3.162857499687773
Jewish Autonomous Okrug,2021-03-24 05:25:40,4406,124,4204.0,78.0,2719.518066339946,2.814344076259646
Kabardino-Balkarian Republic,2021-03-24 05:25:40,22398,403,21186.0,809.0,2586.8879269323693,1.7992677917671218
Kaliningrad Oblast,2021-03-24 05:25:40,29876,309,27421.0,2146.0,3003.823651541978,1.0342750033471684
Kalmykia Republic,2021-03-24 05:25:40,19754,309,18922.0,523.0,7172.500934959498,1.5642401538928823
Kaluga Oblast,2021-03-24 05:25:40,31838,281,29604.0,1953.0,3145.8733508817686,0.882593127709027
Kamchatka Krai,2021-03-24 05:25:40,13998,195,12964.0,839.0,4435.965610016574,1.393056150878697
Karachay-Cherkess Republic,2021-03-24 05:25:40,19534,69,18257.0,1208.0,4189.103698223266,0.35323026517866285
Karelia Republic,2021-03-24 05:25:40,43165,366,40067.0,2732.0,6934.314777568579,0.8479091856828449
Kemerovo Oblast,2021-03-24 05:25:40,32869,600,32001.0,268.0,1219.6846089821538,1.825428215035444
Khabarovsk Krai,2021-03-24 05:25:40,50208,335,47745.0,2128.0,3779.8633142161952,0.6672243467176545
Khakassia Republic,2021-03-24 05:25:40,21713,495,20949.0,269.0,4039.5302067112793,2.2797402477778292
Khanty-Mansi Autonomous Okrug,2021-03-24 05:25:40,53556,780,52016.0,760.0,3495.2680482142855,1.4564194488012547
Kirov Oblast,2021-03-24 05:25:40,39011,316,35199.0,3496.0,3040.044013659197,0.8100279408371998
Komi Republic,2021-03-24 05:25:40,41085,789,39924.0,372.0,4885.99348534202,1.920408908360716
Kostroma Oblast,2021-03-24 05:25:40,19307,377,16633.0,2297.0,3001.1316226349395,1.95265965711918
Krasnodar Krai,2021-03-24 05:25:40,41462,2233,36297.0,2932.0,739.9409646251753,5.385654334089044
Krasnoyarsk Krai,2021-03-24 05:25:40,65784,3072,60889.0,1823.0,2286.9483263844877,4.669828529733674
Kurgan Oblast,2021-03-24 05:25:40,18885,346,17119.0,1420.0,2233.491851923689,1.832141911570029
Kursk Oblast,2021-03-24 05:25:40,33247,533,29984.0,2730.0,2981.160058355309,1.603152164105032
