Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-05 04:34:43,2855,21,2164,670.0,629.7201439864483,0.7355516637478109
Altai Krai,2020-08-05 04:34:43,9528,78,7489,1961.0,405.4330065359477,0.8186397984886651
Altai Republic,2020-08-05 04:34:43,1636,7,1224,405.0,750.2419025694411,0.4278728606356968
Amur Oblast,2020-08-05 04:34:43,2845,47,2101,697.0,356.32696411931505,1.6520210896309315
Arkhangelsk Oblast,2020-08-05 04:34:43,8969,198,8226,545.0,776.517971858691,2.2076039692273386
Astrakhan Oblast,2020-08-05 04:34:43,4717,50,3769,898.0,463.58084507928146,1.0599957600169598
Bashkortostan Republic,2020-08-05 04:34:43,6886,23,5300,1563.0,169.46845821849422,0.33401103688643624
Belgorod Oblast,2020-08-05 04:34:43,6123,47,5575,501.0,395.0638631735701,0.7675975828842071
Bryansk Oblast,2020-08-05 04:34:43,7490,35,6124,1331.0,618.5063031490146,0.4672897196261682
Buryatia Republic,2020-08-05 04:34:43,4238,40,3466,732.0,430.4675112822508,0.9438414346389806
Chechen Republic,2020-08-05 04:34:43,2102,33,1393,676.0,146.2788999993737,1.5699333967649858
Chelyabinsk Oblast,2020-08-05 04:34:43,11628,94,7064,4470.0,332.89092926611687,0.8083935328517372
Chukotka Autonomous Okrug,2020-08-05 04:34:43,154,1,148,5.0,312.06938477749856,0.6493506493506493
Chuvashia Republic,2020-08-05 04:34:43,6880,58,3985,2837.0,558.842092181328,0.8430232558139535
Dagestan Republic,2020-08-05 04:34:43,9435,446,8443,546.0,307.94236728858954,4.7270800211976685
Ingushetia Republic,2020-08-05 04:34:43,3755,74,3017,664.0,769.3994176742623,1.970705725699068
Irkutsk Oblast,2020-08-05 04:34:43,13988,182,9158,4648.0,581.8163668088487,1.3011152416356877
Ivanovo Oblast,2020-08-05 04:34:43,6522,104,5158,1260.0,642.7857597625182,1.5946028825513645
Jewish Autonomous Okrug,2020-08-05 04:34:43,541,8,486,47.0,333.9217598479144,1.478743068391867
Kabardino-Balkarian Republic,2020-08-05 04:34:43,6039,71,5597,371.0,697.4826408940344,1.1756913396257658
Kaliningrad Oblast,2020-08-05 04:34:43,2933,45,2378,510.0,294.8927155567218,1.5342652574156157
Kalmykia Republic,2020-08-05 04:34:43,2725,40,2064,621.0,989.4231572220626,1.4678899082568808
Kaluga Oblast,2020-08-05 04:34:43,7311,56,6059,1196.0,722.3908558419693,0.7659690876761045
Kamchatka Krai,2020-08-05 04:34:43,3427,42,3014,371.0,1086.0161555598513,1.225561715786402
Karachay-Cherkess Republic,2020-08-05 04:34:43,4485,23,3254,1208.0,961.8168366198088,0.5128205128205128
Karelia Republic,2020-08-05 04:34:43,2384,12,1469,903.0,382.9817312573496,0.5033557046979866
Kemerovo Oblast,2020-08-05 04:34:43,3871,18,2720,1133.0,143.64291950986998,0.4649961250322914
Khabarovsk Krai,2020-08-05 04:34:43,7961,65,5357,2539.0,599.3365966474491,0.8164803416656199
Khakassia Republic,2020-08-05 04:34:43,2922,32,2570,320.0,543.6147590848966,1.0951403148528405
Khanty-Mansi Autonomous Okrug,2020-08-05 04:34:43,17020,133,13698,3189.0,1110.7898681867039,0.781433607520564
Kirov Oblast,2020-08-05 04:34:43,5013,73,4496,444.0,390.6523965156892,1.4562138440055854
Komi Republic,2020-08-05 04:34:43,5483,59,4244,1180.0,652.0604181606498,1.0760532555170528
Kostroma Oblast,2020-08-05 04:34:43,2345,26,1770,549.0,364.51306029310274,1.1087420042643923
Krasnodar Krai,2020-08-05 04:34:43,8704,119,7463,1122.0,155.33370691470566,1.3671875
Krasnoyarsk Krai,2020-08-05 04:34:43,13680,341,11904,1435.0,475.57845532256766,2.4926900584795315
Kurgan Oblast,2020-08-05 04:34:43,2368,10,1759,599.0,280.05870825286183,0.4222972972972973
Kursk Oblast,2020-08-05 04:34:43,6316,51,4871,1394.0,566.3370207408827,0.8074730842305257
Leningrad Oblast,2020-08-05 04:34:43,6022,56,4555,1411.0,332.00721572640225,0.9299236134174692
Lipetsk Oblast,2020-08-05 04:34:43,4612,22,3708,882.0,400.97339508485913,0.4770164787510841
Magadan Oblast,2020-08-05 04:34:43,1402,13,1017,372.0,972.9962315481188,0.927246790299572
Mari El Republic,2020-08-05 04:34:43,3830,35,3303,492.0,561.3095072347373,0.9138381201044388
Mordovia Republic,2020-08-05 04:34:43,4616,38,3542,1036.0,573.3762620240083,0.8232235701906413
Moscow,2020-08-05 04:34:43,244097,4510,183640,55947.0,1951.7660781605166,1.8476261486212449
Moscow Oblast,2020-08-05 04:34:43,64076,1117,47431,15528.0,853.9612454912018,1.7432423996504152
Murmansk Oblast,2020-08-05 04:34:43,10769,84,6904,3781.0,1429.0889740258533,0.7800167146438852
Nenets Autonomous Okrug,2020-08-05 04:34:43,275,0,89,186.0,625.042616542037,0.0
Nizhny Novgorod Oblast,2020-08-05 04:34:43,24345,397,20372,3576.0,752.6079279029738,1.6307249948654754
North Ossetia - Alania Republic,2020-08-05 04:34:43,4587,67,4115,405.0,653.6376137310922,1.460649662088511
Novgorod Oblast,2020-08-05 04:34:43,3830,72,2598,1160.0,631.5171581398107,1.8798955613577024
Novosibirsk Oblast,2020-08-05 04:34:43,9749,251,8108,1390.0,349.57073688822885,2.5746230382603343
