Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-02 04:34:47,2775,20,2130,625.0,612.0747459062676,0.7207207207207207
Altai Krai,2020-08-02 04:34:47,9217,68,7232,1917.0,392.1994144880175,0.7377671693609634
Altai Republic,2020-08-02 04:34:47,1579,7,1159,413.0,724.1026675777182,0.44331855604813175
Amur Oblast,2020-08-02 04:34:47,2776,47,2028,701.0,347.68493933048103,1.6930835734870318
Arkhangelsk Oblast,2020-08-02 04:34:47,8767,185,7900,682.0,759.0292183392958,2.110185924489563
Astrakhan Oblast,2020-08-02 04:34:47,4620,48,3667,905.0,454.0478067132247,1.0389610389610389
Bashkortostan Republic,2020-08-02 04:34:47,6780,22,5180,1578.0,166.85973667170936,0.32448377581120946
Belgorod Oblast,2020-08-02 04:34:47,5998,47,5565,386.0,386.9987018316304,0.7835945315105035
Bryansk Oblast,2020-08-02 04:34:47,7400,35,5999,1366.0,611.0743181979584,0.472972972972973
Buryatia Republic,2020-08-02 04:34:47,4123,40,3363,720.0,418.78658542159513,0.9701673538685424
Chechen Republic,2020-08-02 04:34:47,2072,32,1369,671.0,144.19118972345493,1.5444015444015444
Chelyabinsk Oblast,2020-08-02 04:34:47,11307,94,6833,4380.0,323.7012157905043,0.8313434155832671
Chukotka Autonomous Okrug,2020-08-02 04:34:47,152,1,148,3.0,308.01653562454413,0.6578947368421053
Chuvashia Republic,2020-08-02 04:34:47,6774,54,3792,2928.0,550.2320250634182,0.7971656333038086
Dagestan Republic,2020-08-02 04:34:47,9308,445,8288,575.0,303.7973030972116,4.7808336914482155
Ingushetia Republic,2020-08-02 04:34:47,3709,73,2965,671.0,759.97401868278,1.968185494742518
Irkutsk Oblast,2020-08-02 04:34:47,13568,176,8799,4593.0,564.3469019775847,1.2971698113207548
Ivanovo Oblast,2020-08-02 04:34:47,6452,97,5125,1230.0,635.8868018993817,1.5034097954122754
Jewish Autonomous Okrug,2020-08-02 04:34:47,537,8,476,53.0,331.4528374091128,1.48975791433892
Kabardino-Balkarian Republic,2020-08-02 04:34:47,5993,70,5539,384.0,692.1698073982361,1.1680293675955282
Kaliningrad Oblast,2020-08-02 04:34:47,2898,45,2369,484.0,291.3737094044937,1.5527950310559009
Kalmykia Republic,2020-08-02 04:34:47,2640,38,1980,622.0,958.5604165380721,1.4393939393939394
Kaluga Oblast,2020-08-02 04:34:47,7232,56,6004,1172.0,714.5849636778993,0.7743362831858407
Kamchatka Krai,2020-08-02 04:34:47,3378,42,3001,335.0,1070.4880576250882,1.2433392539964476
Karachay-Cherkess Republic,2020-08-02 04:34:47,4453,23,3174,1256.0,954.954375355186,0.5165057264765327
Karelia Republic,2020-08-02 04:34:47,2312,12,1430,870.0,371.4151689039397,0.5190311418685121
Kemerovo Oblast,2020-08-02 04:34:47,3627,18,2512,1097.0,134.588702935236,0.4962779156327544
Khabarovsk Krai,2020-08-02 04:34:47,7650,61,4842,2747.0,575.9232463701778,0.7973856209150327
Khakassia Republic,2020-08-02 04:34:47,2855,32,2516,307.0,531.1499442804175,1.1208406304728546
Khanty-Mansi Autonomous Okrug,2020-08-02 04:34:47,16503,129,13056,3318.0,1077.0484838240407,0.7816760588983821
Kirov Oblast,2020-08-02 04:34:47,4839,71,4479,289.0,377.0929476839059,1.4672452986154163
Komi Republic,2020-08-02 04:34:47,5351,58,4098,1195.0,636.3624471234062,1.083909549616894
Kostroma Oblast,2020-08-02 04:34:47,2234,26,1737,471.0,347.2589239636638,1.1638316920322291
Krasnodar Krai,2020-08-02 04:34:47,8365,114,7265,986.0,149.283830232251,1.3628212791392709
Krasnoyarsk Krai,2020-08-02 04:34:47,13288,331,11761,1196.0,461.9507685911023,2.4909692956050566
Kurgan Oblast,2020-08-02 04:34:47,2267,10,1685,572.0,268.11363665930645,0.4411116012351125
Kursk Oblast,2020-08-02 04:34:47,6240,50,4809,1381.0,559.5223257478007,0.8012820512820513
Leningrad Oblast,2020-08-02 04:34:47,5916,56,4543,1317.0,326.1631830351039,0.9465855307640296
Lipetsk Oblast,2020-08-02 04:34:47,4565,22,3661,882.0,396.887152767212,0.4819277108433735
Magadan Oblast,2020-08-02 04:34:47,1336,13,984,339.0,927.1918440430006,0.9730538922155688
Mari El Republic,2020-08-02 04:34:47,3786,34,3251,501.0,554.8610429218578,0.8980454305335447
Mordovia Republic,2020-08-02 04:34:47,4522,38,3474,1010.0,561.7000556483027,0.8403361344537815
Moscow,2020-08-02 04:34:47,242049,4473,180581,56995.0,1935.390551513025,1.847972931100728
Moscow Oblast,2020-08-02 04:34:47,63598,1109,46826,15663.0,847.5907873579724,1.743765527217837
Murmansk Oblast,2020-08-02 04:34:47,10370,79,6409,3882.0,1376.1400929193146,0.7618129218900676
Nenets Autonomous Okrug,2020-08-02 04:34:47,274,0,83,191.0,622.7697343000658,0.0
Nizhny Novgorod Oblast,2020-08-02 04:34:47,23951,388,19918,3645.0,740.4277051223711,1.6199741138157067
North Ossetia - Alania Republic,2020-08-02 04:34:47,4557,67,4106,384.0,649.3626783894894,1.4702655255650647
Novgorod Oblast,2020-08-02 04:34:47,3766,72,2581,1113.0,620.9643910064043,1.9118428040361128
Novosibirsk Oblast,2020-08-02 04:34:47,9444,234,7830,1380.0,338.63432548696613,2.477763659466328
Omsk Oblast,2020-08-02 04:34:47,6882,68,4444,2370.0,351.10793890660636,0.988084859052601
Orel Oblast,2020-08-02 04:34:47,5675,90,4383,1202.0,759.4543705093498,1.5859030837004404
Orenburg Oblast,2020-08-02 04:34:47,7021,47,5477,1497.0,355.004752947839,0.6694203104970802
Penza Oblast,2020-08-02 04:34:47,6545,81,5590,874.0,491.4936676541597,1.2375859434682963
Perm Krai,2020-08-02 04:34:47,5933,166,4309,1458.0,226.1808638713716,2.7979099949435358
Primorsky Krai,2020-08-02 04:34:47,6918,82,5324,1512.0,361.62395186292787,1.1853136744723909
Pskov Oblast,2020-08-02 04:34:47,3761,54,2599,1108.0,590.8449664281923,1.4357883541611274
Rostov Oblast,2020-08-02 04:34:47,13074,230,10515,2329.0,309.7772466077093,1.7592167661006577
Ryazan Oblast,2020-08-02 04:34:47,6323,30,5859,434.0,563.8115551497406,0.4744583267436344
Saint Petersburg,2020-08-02 04:34:47,31622,2052,23466,6104.0,590.8517199853885,6.489153121244702
Sakha (Yakutiya) Republic,2020-08-02 04:34:47,5845,58,5381,406.0,606.1203115116192,0.9923011120615912
Sakhalin Oblast,2020-08-02 04:34:47,2625,0,1098,1527.0,535.5164724866937,0.0
Samara Oblast,2020-08-02 04:34:47,6883,90,5082,1711.0,215.53060359215584,1.3075693738195555
Saratov Oblast,2020-08-02 04:34:47,9502,59,5764,3679.0,385.7975192350637,0.6209219111765945
Smolensk Oblast,2020-08-02 04:34:47,5680,101,4172,1407.0,598.3053632598372,1.778169014084507
Stavropol Krai,2020-08-02 04:34:47,8341,159,5612,2570.0,297.8211673332919,1.906246253446829
Sverdlovsk Oblast,2020-08-02 04:34:47,20784,276,17678,2830.0,480.5264705719153,1.3279445727482682
Tambov Oblast,2020-08-02 04:34:47,6019,30,4890,1099.0,582.3606359428456,0.4984216647283602
Tatarstan Republic,2020-08-02 04:34:47,5633,22,4561,1050.0,144.64789933143038,0.3905556541807208
Tomsk Oblast,2020-08-02 04:34:47,4210,37,2724,1449.0,390.43662128575136,0.8788598574821853
Tula Oblast,2020-08-02 04:34:47,8351,239,6941,1171.0,559.7729001813179,2.8619327026703387
Tver Oblast,2020-08-02 04:34:47,4626,144,3851,631.0,360.31601256510567,3.1128404669260696
Tyumen Oblast,2020-08-02 04:34:47,5929,25,4816,1088.0,160.57306900660816,0.42165626581211
Tyva Republic,2020-08-02 04:34:47,6137,57,4208,1872.0,1907.5475099620166,0.9287925696594428
Udmurt Republic,2020-08-02 04:34:47,2378,26,1975,377.0,157.16661247128306,1.0933557611438185
Ulyanovsk Oblast,2020-08-02 04:34:47,9205,73,6565,2567.0,738.3978091123345,0.7930472569255841
Vladimir Oblast,2020-08-02 04:34:47,5610,144,5174,292.0,407.01221834718217,2.5668449197860963
Volgograd Oblast,2020-08-02 04:34:47,9237,63,5645,3529.0,366.36211188303065,0.6820396232543033
Vologda Oblast,2020-08-02 04:34:47,2434,25,1981,428.0,206.8515980008312,1.0271158586688578
Voronezh Oblast,2020-08-02 04:34:47,11242,82,9275,1885.0,481.7102642593437,0.7294075787226472
Yamalo-Nenets Autonomous Okrug,2020-08-02 04:34:47,11127,78,8296,2753.0,2066.1149351867152,0.7009975734699381
Yaroslavl Oblast,2020-08-02 04:34:47,6071,29,5390,652.0,479.6615900967382,0.4776807774666447
Zabaykalsky Krai,2020-08-02 04:34:47,4094,47,3749,298.0,381.6160610585697,1.1480214948705425
