Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-11 04:23:20,14756,212,14240.0,304.0,3254.693675889328,1.436703713743562
Altai Krai,2021-06-11 04:23:20,52215,2357,46985.0,2873.0,2221.8392565359477,4.514028535861343
Altai Republic,2021-06-11 04:23:20,17256,247,16763.0,246.0,7913.309456441487,1.4313861845155311
Amur Oblast,2021-06-11 04:23:20,22931,295,22294.0,342.0,2872.032904822501,1.28646809995203
Arkhangelsk Oblast,2021-06-11 04:23:20,64477,1001,61858.0,1618.0,5582.2889142081385,1.552491586146998
Astrakhan Oblast,2021-06-11 04:23:20,34671,799,33333.0,539.0,3407.4224040160625,2.304519627354273
Bashkortostan Republic,2021-06-11 04:23:20,39098,535,37185.0,1378.0,962.2244814735241,1.3683564376694461
Belgorod Oblast,2021-06-11 04:23:20,39393,711,37138.0,1544.0,2541.6872059442176,1.8048891935115376
Bryansk Oblast,2021-06-11 04:23:20,41088,373,40132.0,583.0,3392.94886298888,0.9078076323987538
Buryatia Republic,2021-06-11 04:23:20,39484,933,37934.0,617.0,4010.518927670692,2.3629824739134837
Chechen Republic,2021-06-11 04:23:20,12397,139,12130.0,128.0,862.7114763521578,1.121239009437767
Chelyabinsk Oblast,2021-06-11 04:23:20,62684,1703,58634.0,2347.0,1794.5420545336492,2.716801735690128
Chukotka Autonomous Okrug,2021-06-11 04:23:20,775,8,741.0,26.0,1570.4790467698792,1.032258064516129
Chuvashia Republic,2021-06-11 04:23:20,26244,1462,24013.0,769.0,2131.7226551172635,5.570797134583143
Dagestan Republic,2021-06-11 04:23:20,34120,1499,31563.0,1058.0,1113.618820549727,4.3933177022274315
Ingushetia Republic,2021-06-11 04:23:20,15887,190,15544.0,153.0,3255.2459516886834,1.1959463712469314
Irkutsk Oblast,2021-06-11 04:23:20,70981,2521,67893.0,567.0,2952.381150447447,3.551654668150632
Ivanovo Oblast,2021-06-11 04:23:20,36862,1236,34893.0,733.0,3632.9912107276814,3.353046497748359
Jewish Autonomous Okrug,2021-06-11 04:23:20,4526,144,4328.0,54.0,2793.585739503993,3.181617322138754
Kabardino-Balkarian Republic,2021-06-11 04:23:20,24461,478,23736.0,247.0,2825.156959580887,1.9541310657781772
Kaliningrad Oblast,2021-06-11 04:23:20,34154,509,33012.0,633.0,3433.9467463771834,1.4903086022135037
Kalmykia Republic,2021-06-11 04:23:20,20987,387,20324.0,276.0,7620.1922204108,1.8439986658407583
Kaluga Oblast,2021-06-11 04:23:20,36172,345,34583.0,1244.0,3574.110523528342,0.9537764016366249
Kamchatka Krai,2021-06-11 04:23:20,14791,238,14084.0,469.0,4687.267276593452,1.6090866067203033
Karachay-Cherkess Republic,2021-06-11 04:23:20,20569,155,20228.0,186.0,4411.061429750914,0.7535611843064807
Karelia Republic,2021-06-11 04:23:20,47841,573,46139.0,1129.0,7685.498743742813,1.1977174390167429
Kemerovo Oblast,2021-06-11 04:23:20,37570,742,36288.0,540.0,1394.1267078237709,1.9749800372637745
Khabarovsk Krai,2021-06-11 04:23:20,53073,430,50991.0,1652.0,3995.552216288163,0.8102048122397453
Khakassia Republic,2021-06-11 04:23:20,23457,562,22455.0,440.0,4363.987475651752,2.395873300080999
Khanty-Mansi Autonomous Okrug,2021-06-11 04:23:20,58062,800,56641.0,621.0,3789.346728945735,1.3778374840687542
Kirov Oblast,2021-06-11 04:23:20,44522,374,42043.0,2105.0,3469.504487865852,0.8400341404249585
Komi Republic,2021-06-11 04:23:20,44497,968,43289.0,240.0,5291.76225185016,2.1754275569139487
Kostroma Oblast,2021-06-11 04:23:20,21860,494,19139.0,2227.0,3397.976758212036,2.259835315645014
Krasnodar Krai,2021-06-11 04:23:20,49395,3140,44245.0,2010.0,881.5152174921744,6.356918716469277
Krasnoyarsk Krai,2021-06-11 04:23:20,74471,3808,68476.0,2187.0,2588.947598415712,5.113399846920277
Kurgan Oblast,2021-06-11 04:23:20,21684,428,20727.0,529.0,2564.524083511425,1.973805570927873
Kursk Oblast,2021-06-11 04:23:20,39063,853,37453.0,757.0,3502.663559404862,2.183652049253769
Leningrad Oblast,2021-06-11 04:23:20,46149,1553,43255.0,1341.0,2544.304383686107,3.3651866779345165
Lipetsk Oblast,2021-06-11 04:23:20,32224,801,29229.0,2194.0,2801.5972860395705,2.4857249255213505
Magadan Oblast,2021-06-11 04:23:20,8512,111,8304.0,97.0,5907.377976417681,1.3040413533834587
Mari El Republic,2021-06-11 04:23:20,13732,261,13243.0,228.0,2012.507089646844,1.9006699679580539
Mordovia Republic,2021-06-11 04:23:20,21250,295,18901.0,2054.0,2639.5679306781144,1.388235294117647
Moscow,2021-06-11 04:23:20,1214459,20711,1084914.0,108834.0,9710.647322649367,1.7053683986038228
Moscow Oblast,2021-06-11 04:23:20,278942,6240,230011.0,42691.0,3717.54881296908,2.2370241842390173
Murmansk Oblast,2021-06-11 04:23:20,51842,1236,48523.0,2083.0,6879.638832895189,2.3841672774970095
Nenets Autonomous Okrug,2021-06-11 04:23:20,1116,4,1102.0,10.0,2536.536582039685,0.35842293906810035
Nizhny Novgorod Oblast,2021-06-11 04:23:20,119702,3782,113670.0,2250.0,3700.500069247967,3.159512790095404
North Ossetia - Alania Republic,2021-06-11 04:23:20,17086,220,16427.0,439.0,2434.718174887605,1.2876038862226384
Novgorod Oblast,2021-06-11 04:23:20,31324,179,30511.0,634.0,5164.919963856773,0.5714468139445792
Novosibirsk Oblast,2021-06-11 04:23:20,44171,1928,39973.0,2270.0,1583.8433705087655,4.364854768966064
Omsk Oblast,2021-06-11 04:23:20,48178,1449,45791.0,938.0,2457.959645545261,3.0075968284279133
Orel Oblast,2021-06-11 04:23:20,36110,686,34308.0,1116.0,4832.404813937025,1.8997507615618945
Orenburg Oblast,2021-06-11 04:23:20,44934,1022,41509.0,2403.0,2272.010193556216,2.274446966662216
Penza Oblast,2021-06-11 04:23:20,48001,863,45060.0,2078.0,3604.61230573985,1.797879210849774
Perm Krai,2021-06-11 04:23:20,58425,2515,52796.0,3114.0,2227.307765326965,4.304664099272571
Primorsky Krai,2021-06-11 04:23:20,44882,739,41797.0,2346.0,2346.112490244569,1.6465398155162425
Pskov Oblast,2021-06-11 04:23:20,38181,423,32840.0,4918.0,5998.15252943228,1.107880883161782
Rostov Oblast,2021-06-11 04:23:20,95774,4549,87117.0,4108.0,2269.283005706498,4.7497233069517835
Ryazan Oblast,2021-06-11 04:23:20,29761,555,28246.0,960.0,2653.7396319486675,1.8648566916434262
Saint Petersburg,2021-06-11 04:23:20,448138,14760,416973.0,16405.0,8373.382711112896,3.2936283019962596
Sakha (Yakutiya) Republic,2021-06-11 04:23:20,39480,704,35412.0,3364.0,4094.034199910819,1.7831813576494429
Sakhalin Oblast,2021-06-11 04:23:20,23351,55,22732.0,564.0,4763.750532966394,0.2355359513511199
Samara Oblast,2021-06-11 04:23:20,65456,2060,62474.0,922.0,2049.654393248315,3.1471522855047667
Saratov Oblast,2021-06-11 04:23:20,63820,1159,60842.0,1819.0,2591.2016078280108,1.8160451269194609
Smolensk Oblast,2021-06-11 04:23:20,31863,1052,30019.0,792.0,3356.303484075387,3.3016351253805354
Stavropol Krai,2021-06-11 04:23:20,55421,1562,52599.0,1260.0,1978.8450922884992,2.818426228325003
Sverdlovsk Oblast,2021-06-11 04:23:20,90318,3546,84223.0,2549.0,2088.153857251455,3.926127682189597
Tambov Oblast,2021-06-11 04:23:20,33437,560,31717.0,1160.0,3235.1541093239625,1.6747913987498881
Tatarstan Republic,2021-06-11 04:23:20,21784,511,18941.0,2332.0,559.3839586429751,2.3457583547557843
Tomsk Oblast,2021-06-11 04:23:20,33171,443,31882.0,846.0,3076.2881626293733,1.3355039040125412
Tula Oblast,2021-06-11 04:23:20,40672,2092,38107.0,473.0,2726.2703144742622,5.143587726199843
Tver Oblast,2021-06-11 04:23:20,42915,1102,40223.0,1590.0,3342.62033705826,2.5678667132704183
Tyumen Oblast,2021-06-11 04:23:20,37308,606,35772.0,930.0,1010.3997400064999,1.6243165004824702
Tyva Republic,2021-06-11 04:23:20,16017,203,15728.0,86.0,4978.521829405511,1.2674033839046013
Udmurt Republic,2021-06-11 04:23:20,34518,986,31421.0,2111.0,2281.361282289213,2.8564806767483635
Ulyanovsk Oblast,2021-06-11 04:23:20,56773,1460,54220.0,1093.0,4554.161740003754,2.5716449720817995
Vladimir Oblast,2021-06-11 04:23:20,34027,1219,31670.0,1138.0,2468.699599589941,3.5824492314926384
Volgograd Oblast,2021-06-11 04:23:20,60673,1395,57869.0,1409.0,2406.4402310576074,2.299210521978474
Vologda Oblast,2021-06-11 04:23:20,46554,1118,43362.0,2074.0,3956.3555026009417,2.401512222365425
Voronezh Oblast,2021-06-11 04:23:20,86380,3072,81772.0,1536.0,3701.310498729951,3.556378791386895
Yamalo-Nenets Autonomous Okrug,2021-06-11 04:23:20,39318,421,38208.0,689.0,7300.755551511753,1.0707563965613711
Yaroslavl Oblast,2021-06-11 04:23:20,41848,638,39783.0,1427.0,3306.354508708335,1.5245650927164978
Zabaykalsky Krai,2021-06-11 04:23:20,43746,683,41903.0,1160.0,4077.7176861426947,1.5612856032551548
