Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-27 04:23:00,3956,31,3405,520.0,872.5649351,0.783619818
Altai Krai,2020-09-27 04:23:00,13459,189,12257,1013.0,572.703908,1.404264804
Altai Republic,2020-09-27 04:23:00,3242,12,2422,808.0,1486.7263130000001,0.370141888
Amur Oblast,2020-09-27 04:23:00,4171,52,3703,416.0,522.4041361000001,1.246703428
Arkhangelsk Oblast,2020-09-27 04:23:00,12963,258,10024,2681.0,1122.310455,1.9902800280000001
Astrakhan Oblast,2020-09-27 04:23:00,6899,104,6298,497.0,678.0250689,1.50746485
Bashkortostan Republic,2020-09-27 04:23:00,8630,36,8528,66.0,212.3893108,0.417149479
Belgorod Oblast,2020-09-27 04:23:00,8607,58,7838,711.0,555.3347494,0.673870106
Bryansk Oblast,2020-09-27 04:23:00,9239,37,7454,1748.0,762.9345440000001,0.40047624200000004
Buryatia Republic,2020-09-27 04:23:00,6619,68,5614,937.0,672.3134632,1.02734552
Chechen Republic,2020-09-27 04:23:00,2409,40,1842,527.0,167.6431352,1.660440017
Chelyabinsk Oblast,2020-09-27 04:23:00,15424,130,11388,3906.0,441.56430109999997,0.842842324
Chukotka Autonomous Okrug,2020-09-27 04:23:00,190,2,176,12.0,385.0206695,1.052631579
Chuvashia Republic,2020-09-27 04:23:00,8486,93,7195,1198.0,689.2927317000001,1.095922696
Dagestan Republic,2020-09-27 04:23:00,13100,589,11261,1250.0,427.56173939999996,4.496183206
Ingushetia Republic,2020-09-27 04:23:00,5479,83,4632,764.0,1122.64698,1.5148749769999998
Irkutsk Oblast,2020-09-27 04:23:00,18745,284,15668,2793.0,779.678853,1.5150706859999998
Ivanovo Oblast,2020-09-27 04:23:00,8500,132,6891,1477.0,837.7305977000001,1.552941176
Jewish Autonomous Okrug,2020-09-27 04:23:00,868,11,673,184.0,535.7561691999999,1.267281106
Kabardino-Balkarian Republic,2020-09-27 04:23:00,7483,91,6440,952.0,864.2594141000001,1.216089804
Kaliningrad Oblast,2020-09-27 04:23:00,4194,75,3227,892.0,421.6774801,1.788268956
Kalmykia Republic,2020-09-27 04:23:00,6162,71,3649,2442.0,2237.367154,1.152223304
Kaluga Oblast,2020-09-27 04:23:00,8958,74,7523,1361.0,885.1288860999999,0.826077249
Kamchatka Krai,2020-09-27 04:23:00,4394,67,3285,1042.0,1392.458415,1.524806554
Karachay-Cherkess Republic,2020-09-27 04:23:00,6750,28,4791,1931.0,1447.5504230000001,0.414814815
Karelia Republic,2020-09-27 04:23:00,3826,17,2784,1025.0,614.6342717,0.44432828
Kemerovo Oblast,2020-09-27 04:23:00,9242,88,6911,2243.0,342.9470065,0.952174854
Khabarovsk Krai,2020-09-27 04:23:00,11814,102,9529,2183.0,889.4061742,0.863382428
Khakassia Republic,2020-09-27 04:23:00,4218,48,3587,583.0,784.7252066000001,1.137980085
Khanty-Mansi Autonomous Okrug,2020-09-27 04:23:00,21934,185,20873,876.0,1431.496179,0.843439409
Kirov Oblast,2020-09-27 04:23:00,8233,127,5647,2459.0,641.5801278,1.542572574
Komi Republic,2020-09-27 04:23:00,7960,108,6620,1232.0,946.6352232,1.35678392
Kostroma Oblast,2020-09-27 04:23:00,4553,67,3329,1157.0,707.7304747999999,1.471557215
Krasnodar Krai,2020-09-27 04:23:00,13596,271,10406,2919.0,242.6375321,1.993233304
Krasnoyarsk Krai,2020-09-27 04:23:00,19565,548,15135,3882.0,680.1675788,2.80092001
Kurgan Oblast,2020-09-27 04:23:00,3675,30,3131,514.0,434.63503080000004,0.816326531
