Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-11-21 05:25:51,7213,60,5886,1267.0,1590.9532044042915,0.831831415499792
Altai Krai,2020-11-21 05:25:51,23853,480,21031,2342.0,1014.9867238562092,2.0123254936485977
Altai Republic,2020-11-21 05:25:51,10095,22,7912,2161.0,4629.396091955077,0.2179296681525508
Amur Oblast,2020-11-21 05:25:51,9820,97,7142,2581.0,1229.9229482079695,0.9877800407331976
Arkhangelsk Oblast,2020-11-21 05:25:51,27651,318,16640,10693.0,2393.967938439588,1.1500488228273842
Astrakhan Oblast,2020-11-21 05:25:51,12222,224,8692,3306.0,1201.162834123167,1.8327605956471933
Bashkortostan Republic,2020-11-21 05:25:51,12933,73,11320,1540.0,318.2886392883801,0.5644475373076626
Belgorod Oblast,2020-11-21 05:25:51,14539,72,12725,1742.0,938.0750460036804,0.4952197537657335
Bryansk Oblast,2020-11-21 05:25:51,15930,108,12193,3629.0,1315.4613363369565,0.6779661016949152
Buryatia Republic,2020-11-21 05:25:51,16191,327,14240,1624.0,1644.5727879119684,2.019640541041319
Chechen Republic,2020-11-21 05:25:51,3451,55,2302,1094.0,240.15627207318678,1.5937409446537236
Chelyabinsk Oblast,2020-11-21 05:25:51,22846,203,21352,1291.0,654.0442182674328,0.8885581721089031
Chukotka Autonomous Okrug,2020-11-21 05:25:51,316,3,260,53.0,640.3501661668153,0.9493670886075948
Chuvashia Republic,2020-11-21 05:25:51,11387,221,10171,995.0,924.9323987890672,1.940809695266532
Dagestan Republic,2020-11-21 05:25:51,17927,874,16094,959.0,585.1068169986797,4.875327717967312
Ingushetia Republic,2020-11-21 05:25:51,8696,104,7324,1268.0,1781.8102093463074,1.1959521619135234
Irkutsk Oblast,2020-11-21 05:25:51,29383,666,25708,3009.0,1222.1554408024308,2.2666167511826565
Ivanovo Oblast,2020-11-21 05:25:51,14259,216,10133,3910.0,1405.3177167209055,1.5148327372185988
Jewish Autonomous Okrug,2020-11-21 05:25:51,2675,47,1566,1062.0,1651.09188094856,1.7570093457943925
Kabardino-Balkarian Republic,2020-11-21 05:25:51,11808,188,8789,2831.0,1363.78125909534,1.592140921409214
Kaliningrad Oblast,2020-11-21 05:25:51,9588,105,6415,3068.0,964.0065996446808,1.0951188986232792
Kalmykia Republic,2020-11-21 05:25:51,10830,122,8438,2270.0,3932.2762542073187,1.126500461680517
Kaluga Oblast,2020-11-21 05:25:51,14576,100,11715,2761.0,1440.2365086516952,0.686059275521405
Kamchatka Krai,2020-11-21 05:25:51,6955,70,4620,2265.0,2204.0392068627857,1.00647016534867
Karachay-Cherkess Republic,2020-11-21 05:25:51,11350,34,7461,3855.0,2434.029229795949,0.2995594713656388
Karelia Republic,2020-11-21 05:25:51,11410,80,6037,5293.0,1832.9788396167608,0.7011393514461001
Kemerovo Oblast,2020-11-21 05:25:51,19019,334,15488,3197.0,705.7464960367394,1.756138598243861
Khabarovsk Krai,2020-11-21 05:25:51,21344,150,14224,6970.0,1606.8634994150427,0.7027736131934033
Khakassia Republic,2020-11-21 05:25:51,10267,100,6942,3225.0,1910.093337277424,0.9739943508327652
Khanty-Mansi Autonomous Okrug,2020-11-21 05:25:51,32255,352,27210,4693.0,2105.08385419284,1.0913036738490156
Kirov Oblast,2020-11-21 05:25:51,15719,187,8896,6636.0,1224.9481390046114,1.1896431070678797
Komi Republic,2020-11-21 05:25:51,18511,300,13378,4833.0,2201.402589927373,1.6206579871427802
Kostroma Oblast,2020-11-21 05:25:51,10019,173,6472,3374.0,1557.3801070689108,1.7267192334564327
Krasnodar Krai,2020-11-21 05:25:51,20376,533,13335,6508.0,363.6350657277162,2.615822536317236
Krasnoyarsk Krai,2020-11-21 05:25:51,32886,903,25333,6650.0,1143.2655761504354,2.7458492975734354
Kurgan Oblast,2020-11-21 05:25:51,7660,114,7329,217.0,905.9331525409295,1.4882506527415145
Kursk Oblast,2020-11-21 05:25:51,13728,163,10405,3160.0,1230.9491166451614,1.1873543123543124
Leningrad Oblast,2020-11-21 05:25:51,14890,131,9224,5535.0,820.921195975777,0.8797850906648758
Lipetsk Oblast,2020-11-21 05:25:51,10040,91,7956,1993.0,872.8909121101442,0.9063745019920318
Magadan Oblast,2020-11-21 05:25:51,5249,51,4333,865.0,3642.836818399485,0.9716136406934656
Mari El Republic,2020-11-21 05:25:51,7067,82,6054,931.0,1035.7113022527124,1.1603226262912127
Mordovia Republic,2020-11-21 05:25:51,9865,58,8107,1700.0,1225.3805946418636,0.5879371515458692
Moscow,2020-11-21 05:25:51,539970,8159,394252,137559.0,4317.525939377928,1.5110098709187547
Moscow Oblast,2020-11-21 05:25:51,100937,1871,73863,25203.0,1345.2195242547198,1.8536314730970804
Murmansk Oblast,2020-11-21 05:25:51,24639,415,20716,3508.0,3269.6929363007707,1.6843216039611997
Nenets Autonomous Okrug,2020-11-21 05:25:51,612,0,391,221.0,1391.0039320862784,0.0
Nizhny Novgorod Oblast,2020-11-21 05:25:51,49934,1033,42964,5937.0,1543.6732089507943,2.0687307245564144
North Ossetia - Alania Republic,2020-11-21 05:25:51,8608,73,6457,2078.0,1226.6214473506088,0.8480483271375465
Novgorod Oblast,2020-11-21 05:25:51,9903,89,6469,3345.0,1632.875826908237,0.8987175603352522
Novosibirsk Oblast,2020-11-21 05:25:51,20898,682,17013,3203.0,749.3413949625814,3.263470188534788
Omsk Oblast,2020-11-21 05:25:51,20179,494,16111,3574.0,1029.49827073473,2.4480895980970314
Orel Oblast,2020-11-21 05:25:51,14634,178,11601,2855.0,1958.3885917240216,1.2163454967883012
Orenburg Oblast,2020-11-21 05:25:51,21318,175,18437,2706.0,1077.9078939384747,0.8209025236889014
Penza Oblast,2020-11-21 05:25:51,18584,223,14244,4117.0,1395.5566569419254,1.1999569522169609
Perm Krai,2020-11-21 05:25:51,17717,508,12051,5158.0,675.416545627691,2.867302590732065
Primorsky Krai,2020-11-21 05:25:51,19616,203,14392,5021.0,1025.3852905092792,1.0348694942903751
Pskov Oblast,2020-11-21 05:25:51,10530,72,5793,4665.0,1654.240227729025,0.6837606837606838
Rostov Oblast,2020-11-21 05:25:51,36834,1151,29595,6088.0,872.7501224987276,3.124830319813216
Ryazan Oblast,2020-11-21 05:25:51,12886,78,9800,3008.0,1149.0235172638866,0.605308086295204
Saint Petersburg,2020-11-21 05:25:51,92794,4826,54429,33539.0,1733.840190510535,5.200767290988641
Sakha (Yakutiya) Republic,2020-11-21 05:25:51,17852,232,11158,6462.0,1851.233498905976,1.2995742773918888
Sakhalin Oblast,2020-11-21 05:25:51,10045,5,7122,2918.0,2049.243034715748,0.04977600796416128
Samara Oblast,2020-11-21 05:25:51,19948,373,18069,1506.0,624.6410693674742,1.869861640264688
Saratov Oblast,2020-11-21 05:25:51,24707,202,18722,5783.0,1003.1466331025804,0.8175820617638726
Smolensk Oblast,2020-11-21 05:25:51,11048,265,7838,2945.0,1163.7460657208944,2.3986241853729178
Stavropol Krai,2020-11-21 05:25:51,25463,498,22678,2287.0,909.1740059714197,1.9557789734124025
Sverdlovsk Oblast,2020-11-21 05:25:51,42460,933,34629,6898.0,981.6759979062513,2.197362223268959
Tambov Oblast,2020-11-21 05:25:51,11994,73,10345,1576.0,1160.4641082403207,0.6086376521594129
Tatarstan Republic,2020-11-21 05:25:51,9556,126,8373,1057.0,245.38528777048612,1.3185433235663455
Tomsk Oblast,2020-11-21 05:25:51,16460,146,11006,5308.0,1526.5051749081872,0.8869987849331713
Tula Oblast,2020-11-21 05:25:51,15033,461,12876,1696.0,1007.6716570980425,3.0665868422803166
Tver Oblast,2020-11-21 05:25:51,13134,361,7945,4828.0,1022.9983806809552,2.7485914420587787
Tyumen Oblast,2020-11-21 05:25:51,16580,117,11258,5205.0,449.030440905644,0.7056694813027744
Tyva Republic,2020-11-21 05:25:51,11399,132,10692,575.0,3543.121079689918,1.1579963154662691
Udmurt Republic,2020-11-21 05:25:51,11691,265,9994,1432.0,772.6807680411142,2.266700881019588
Ulyanovsk Oblast,2020-11-21 05:25:51,25155,315,20412,4428.0,2017.8595207192584,1.2522361359570662
Vladimir Oblast,2020-11-21 05:25:51,11925,284,9299,2342.0,865.1730309786359,2.3815513626834384
Volgograd Oblast,2020-11-21 05:25:51,24783,268,23575,940.0,982.9546626390763,1.0813864342492838
Vologda Oblast,2020-11-21 05:25:51,9665,74,8548,1043.0,821.3725121931112,0.7656492498706674
Voronezh Oblast,2020-11-21 05:25:51,31210,481,30113,616.0,1337.3223045306986,1.5411727010573535
Yamalo-Nenets Autonomous Okrug,2020-11-21 05:25:51,24377,223,16591,7563.0,4526.438732366906,0.9147967346269024
Yaroslavl Oblast,2020-11-21 05:25:51,14590,73,13920,597.0,1152.736386017363,0.5003427004797807
Zabaykalsky Krai,2020-11-21 05:25:51,16558,252,14759,1547.0,1543.4291008812406,1.5219229375528445
