Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-12-21 05:27:58,10034,77,7975,1982.0,2213.1740542066627,0.7673908710384693
Altai Krai,2020-12-21 05:27:58,30548,753,27992,1803.0,1299.870642701525,2.4649731569988216
Altai Republic,2020-12-21 05:27:58,13026,74,12425,527.0,5973.503070213654,0.568094580070628
Amur Oblast,2020-12-21 05:27:58,14342,105,12779,1458.0,1796.288688716772,0.7321154650676335
Arkhangelsk Oblast,2020-12-21 05:27:58,39183,394,29941,8848.0,3392.38529282407,1.0055381160197023
Astrakhan Oblast,2020-12-21 05:27:58,17041,335,11734,4972.0,1674.7681112987145,1.9658470747021888
Bashkortostan Republic,2020-12-21 05:27:58,17260,122,13708,3430.0,424.7786216745876,0.7068366164542295
Belgorod Oblast,2020-12-21 05:27:58,19786,201,17975,1610.0,1276.6182584929375,1.0158698069341958
Bryansk Oblast,2020-12-21 05:27:58,20924,202,18820,1902.0,1727.8539235100104,0.9653985853565284
Buryatia Republic,2020-12-21 05:27:58,23543,538,21242,1763.0,2391.339456847105,2.285180308371915
Chechen Republic,2020-12-21 05:27:58,7159,87,3343,3729.0,498.1972621767442,1.2152535270289146
Chelyabinsk Oblast,2020-12-21 05:27:58,31297,446,22890,7961.0,895.9827496767854,1.4250567147010895
Chukotka Autonomous Okrug,2020-12-21 05:27:58,492,4,427,61.0,997.0008916268137,0.8130081300813008
Chuvashia Republic,2020-12-21 05:27:58,15079,417,13438,1224.0,1224.822661046838,2.765435373698521
Dagestan Republic,2020-12-21 05:27:58,21737,1064,18695,1978.0,709.458742740018,4.894879698210425
Ingushetia Republic,2020-12-21 05:27:58,11164,124,9319,1721.0,2287.503355237141,1.1107130060910069
Irkutsk Oblast,2020-12-21 05:27:58,37568,1077,32934,3557.0,1562.602035192653,2.8668015332197614
Ivanovo Oblast,2020-12-21 05:27:58,19223,414,14169,4640.0,1894.5523857581852,2.153670082713416
Jewish Autonomous Okrug,2020-12-21 05:27:58,3514,62,2410,1042.0,2168.9483624871923,1.7643710870802505
Kabardino-Balkarian Republic,2020-12-21 05:27:58,14701,250,12571,1880.0,1697.9122874289121,1.700564587443031
Kaliningrad Oblast,2020-12-21 05:27:58,15482,148,12142,3192.0,1556.6072356799073,0.955948843818628
Kalmykia Republic,2020-12-21 05:27:58,13644,183,11226,2235.0,4954.014516380854,1.3412489006156552
Kaluga Oblast,2020-12-21 05:27:58,19176,145,17905,1126.0,1894.7568118760225,0.7561535252398832
Kamchatka Krai,2020-12-21 05:27:58,9248,82,8165,1001.0,2930.6908102181224,0.8866782006920415
Karachay-Cherkess Republic,2020-12-21 05:27:58,14120,38,12574,1508.0,3028.0610330148725,0.26912181303116145
Karelia Republic,2020-12-21 05:27:58,23421,139,16239,7043.0,3762.506345544624,0.5934844797404039
