Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-20 04:21:48,14837,225,14320.0,292.0,3272.559641445511,1.5164790725887982
Altai Krai,2021-06-20 04:21:48,52862,2383,47132.0,3347.0,2249.370234204793,4.507964133025613
Altai Republic,2021-06-20 04:21:48,17450,247,16880.0,323.0,8002.27457202735,1.4154727793696276
Amur Oblast,2021-06-20 04:21:48,23292,297,22605.0,390.0,2917.2469765437913,1.2751159196290571
Arkhangelsk Oblast,2021-06-20 04:21:48,65241,1016,62542.0,1683.0,5648.434496826051,1.5573029230085376
Astrakhan Oblast,2021-06-20 04:21:48,35055,817,33876.0,362.0,3445.161442496123,2.330623306233062
Bashkortostan Republic,2021-06-20 04:21:48,39972,559,37916.0,1497.0,983.7341289441839,1.3984789352546785
Belgorod Oblast,2021-06-20 04:21:48,39977,728,37851.0,1398.0,2579.3676397337595,1.8210471020836982
Bryansk Oblast,2021-06-20 04:21:48,42026,396,40804.0,826.0,3470.406661701,0.9422738304858896
Buryatia Republic,2021-06-20 04:21:48,41197,998,39470.0,729.0,4184.513936360285,2.422506493191252
Chechen Republic,2021-06-20 04:21:48,12503,145,12223.0,135.0,870.0880526604041,1.1597216667999681
Chelyabinsk Oblast,2021-06-20 04:21:48,63494,1734,59668.0,2092.0,1817.731051154354,2.7309667055154816
Chukotka Autonomous Okrug,2021-06-20 04:21:48,785,8,743.0,34.0,1590.7432925346518,1.0191082802547768
Chuvashia Republic,2021-06-20 04:21:48,26682,1494,24415.0,773.0,2167.3001022648536,5.599280413762087
Dagestan Republic,2021-06-20 04:21:48,34597,1515,31955.0,1127.0,1129.1872899929338,4.378992398184813
Ingushetia Republic,2021-06-20 04:21:48,15988,190,15614.0,184.0,3275.9408494743293,1.1883912934701026
Irkutsk Oblast,2021-06-20 04:21:48,72049,2586,68630.0,833.0,2996.803503875517,3.589224000333106
Ivanovo Oblast,2021-06-20 04:21:48,37414,1258,35353.0,803.0,3687.3944213055593,3.3623777195702145
Jewish Autonomous Okrug,2021-06-20 04:21:48,4593,146,4350.0,97.0,2834.94019035392,3.1787502721532768
Kabardino-Balkarian Republic,2021-06-20 04:21:48,24594,483,23831.0,280.0,2840.5179781665643,1.9638936325933156
Kaliningrad Oblast,2021-06-20 04:21:48,34869,519,33678.0,672.0,3505.835014915559,1.488428116665233
Kalmykia Republic,2021-06-20 04:21:48,21175,396,20486.0,293.0,7688.453340982453,1.87012987012987
Kaluga Oblast,2021-06-20 04:21:48,36645,355,35022.0,1268.0,3620.847067751192,0.9687542638832036
Kamchatka Krai,2021-06-20 04:21:48,14901,238,14093.0,570.0,4722.126271957206,1.5972082410576471
Karachay-Cherkess Republic,2021-06-20 04:21:48,20682,163,20293.0,226.0,4435.294496091614,0.7881249395609708
Karelia Republic,2021-06-20 04:21:48,48475,596,46719.0,1160.0,7787.348751132558,1.2294997421351213
Kemerovo Oblast,2021-06-20 04:21:48,38328,772,36911.0,645.0,1422.2541511171012,2.014193279064913
Khabarovsk Krai,2021-06-20 04:21:48,53848,451,51495.0,1902.0,4053.8973817701094,0.8375427128212747
