Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-05-31 03:08:59,14667,202,14134.0,331.0,3235.063170525127,1.3772414263312198
Altai Krai,2021-05-31 03:08:59,51581,2293,46498.0,2790.0,2194.8614515250547,4.445435334716271
Altai Republic,2021-05-31 03:08:59,17044,246,16642.0,156.0,7816.089845595079,1.4433231635766253
Amur Oblast,2021-05-31 03:08:59,22727,292,22138.0,297.0,2846.482570664209,1.2848154177850135
Arkhangelsk Oblast,2021-05-31 03:08:59,63719,983,61058.0,1678.0,5516.662799516548,1.5427109653321616
Astrakhan Oblast,2021-05-31 03:08:59,34220,778,32664.0,778.0,3363.0986895512,2.2735242548217416
Bashkortostan Republic,2021-05-31 03:08:59,38111,521,36059.0,1531.0,937.933838391669,1.3670593791818637
Belgorod Oblast,2021-05-31 03:08:59,38727,690,36217.0,1820.0,2498.7160263143633,1.7817026880470992
Bryansk Oblast,2021-05-31 03:08:59,40211,356,39338.0,517.0,3320.528298521365,0.8853298848573773
Buryatia Republic,2021-05-31 03:08:59,38417,895,36973.0,549.0,3902.140250337477,2.3296977900408677
Chechen Republic,2021-05-31 03:08:59,12284,134,12020.0,130.0,854.8477676461971,1.0908498860306088
Chelyabinsk Oblast,2021-05-31 03:08:59,61744,1627,57414.0,2703.0,1767.631367097276,2.6350738533298776
Chukotka Autonomous Okrug,2021-05-31 03:08:59,768,7,733.0,28.0,1556.2940747345385,0.9114583333333334
Chuvashia Republic,2021-05-31 03:08:59,25730,1427,23507.0,796.0,2089.971952300228,5.546055188495918
Dagestan Republic,2021-05-31 03:08:59,33563,1489,31143.0,931.0,1095.4392870489592,4.436432976789916
Ingushetia Republic,2021-05-31 03:08:59,15764,189,15332.0,243.0,3230.0432543853717,1.1989342806394316
Irkutsk Oblast,2021-05-31 03:08:59,69765,2460,66764.0,541.0,2901.802890364551,3.5261234143195015
Ivanovo Oblast,2021-05-31 03:08:59,36224,1210,34178.0,836.0,3570.112137632238,3.3403268551236747
Jewish Autonomous Okrug,2021-05-31 03:08:59,4495,142,4318.0,35.0,2774.451590603281,3.1590656284760845
Kabardino-Balkarian Republic,2021-05-31 03:08:59,24313,467,23613.0,233.0,2808.063495290057,1.920783120141488
Kaliningrad Oblast,2021-05-31 03:08:59,33489,493,32392.0,604.0,3367.085629484848,1.4721251754307385
Kalmykia Republic,2021-05-31 03:08:59,20808,376,20165.0,267.0,7555.198919440985,1.8069973087274125
Kaluga Oblast,2021-05-31 03:08:59,35627,339,34074.0,1214.0,3520.2597484724165,0.9515255283913886
Kamchatka Krai,2021-05-31 03:08:59,14680,231,14054.0,395.0,4652.091381271845,1.5735694822888284
