Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-29 04:20:55,14404,173,13840.0,391.0,3177.0539243365333,1.2010552624271036
Altai Krai,2021-04-29 04:20:55,49509,2052,44370.0,3087.0,2106.6942401960778,4.144700963461188
Altai Republic,2021-04-29 04:20:55,16798,234,16502.0,62.0,7703.278410367647,1.3930229789260626
Amur Oblast,2021-04-29 04:20:55,22274,277,21436.0,561.0,2789.745799224472,1.2436024063931042
Arkhangelsk Oblast,2021-04-29 04:20:55,61817,934,58204.0,2679.0,5351.99146687353,1.510911238008962
Astrakhan Oblast,2021-04-29 04:20:55,32679,728,31127.0,824.0,3211.65114190075,2.227730346705836
Bashkortostan Republic,2021-04-29 04:20:55,35180,442,32757.0,1981.0,865.8002265650052,1.256395679363275
Belgorod Oblast,2021-04-29 04:20:55,36623,627,34505.0,1491.0,2362.963230606836,1.7120388826693609
Bryansk Oblast,2021-04-29 04:20:55,38030,305,37152.0,573.0,3140.426529874102,0.8019984222981856
Buryatia Republic,2021-04-29 04:20:55,37091,841,35795.0,455.0,3767.4540965007,2.267396403440188
Chechen Republic,2021-04-29 04:20:55,11976,122,11662.0,192.0,833.4139421467647,1.0187040748162992
Chelyabinsk Oblast,2021-04-29 04:20:55,58674,1417,54291.0,2966.0,1679.742207065716,2.4150390292122577
Chukotka Autonomous Okrug,2021-04-29 04:20:55,748,7,733.0,8.0,1515.7655832049936,0.9358288770053476
Chuvashia Republic,2021-04-29 04:20:55,24108,1360,21954.0,794.0,1958.2216799865487,5.6412809026049455
Dagestan Republic,2021-04-29 04:20:55,32241,1449,29857.0,935.0,1052.2914534977651,4.494277472783102
Ingushetia Republic,2021-04-29 04:20:55,15409,185,13589.0,1635.0,3157.3037621684966,1.2005970536699329
Irkutsk Oblast,2021-04-29 04:20:55,65934,2227,62900.0,807.0,2742.456414725095,3.377620044286711
Ivanovo Oblast,2021-04-29 04:20:55,34290,1143,32532.0,615.0,3379.5037875278667,3.333333333333333
Jewish Autonomous Okrug,2021-04-29 04:20:55,4468,130,4285.0,53.0,2757.7863641413696,2.909579230080573
Kabardino-Balkarian Republic,2021-04-29 04:20:55,23713,448,22850.0,415.0,2738.7656670839942,1.8892590562138911
