Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-29 04:21:28,14979,242,14406.0,331.0,3303.880223037832,1.6155951665665265
Altai Krai,2021-06-29 04:21:28,54059,2434,47177.0,4448.0,2300.304670479303,4.502488022345956
Altai Republic,2021-06-29 04:21:28,17747,249,16999.0,499.0,8138.473743826325,1.4030540373020792
Amur Oblast,2021-06-29 04:21:28,23928,303,23125.0,500.0,2996.903900684348,1.26629889669007
Arkhangelsk Oblast,2021-06-29 04:21:28,66720,1031,63899.0,1790.0,5776.4833406636035,1.545263788968825
Astrakhan Oblast,2021-06-29 04:21:28,35846,853,34213.0,780.0,3522.899930615205,2.379623946883892
Bashkortostan Republic,2021-06-29 04:21:28,41053,589,38558.0,1906.0,1010.3381666052633,1.4347307139551309
Belgorod Oblast,2021-06-29 04:21:28,40660,745,38598.0,1317.0,2623.4356813061167,1.8322675848499757
Bryansk Oblast,2021-06-29 04:21:28,43846,481,41820.0,1545.0,3620.6979129334704,1.0970213930575194
Buryatia Republic,2021-06-29 04:21:28,43623,1189,40399.0,2035.0,4430.930685385943,2.725626389748528
Chechen Republic,2021-06-29 04:21:28,12722,152,12317.0,253.0,885.3283376746109,1.1947806948592992
Chelyabinsk Oblast,2021-06-29 04:21:28,64609,1775,60638.0,2196.0,1849.6517069964352,2.7472952684610497
Chukotka Autonomous Okrug,2021-06-29 04:21:28,809,8,751.0,50.0,1639.3774823701062,0.9888751545117428
Chuvashia Republic,2021-06-29 04:21:28,27183,1535,24839.0,809.0,2207.994853454221,5.646911672736637
Dagestan Republic,2021-06-29 04:21:28,35542,1538,32551.0,1453.0,1160.030484172872,4.3272747735074
Ingushetia Republic,2021-06-29 04:21:28,16128,193,15665.0,270.0,3304.626846404928,1.1966765873015872
Irkutsk Oblast,2021-06-29 04:21:28,73632,2696,69010.0,1926.0,3062.646748703828,3.6614515428074754
Ivanovo Oblast,2021-06-29 04:21:28,38062,1286,35791.0,985.0,3751.2590598100232,3.378697913929904
Jewish Autonomous Okrug,2021-06-29 04:21:28,4686,150,4375.0,161.0,2892.3426370560574,3.201024327784891
Kabardino-Balkarian Republic,2021-06-29 04:21:28,24848,492,23948.0,408.0,2869.8540587737984,1.9800386349001933
Kaliningrad Oblast,2021-06-29 04:21:28,35989,540,34681.0,768.0,3618.443211786861,1.5004584734224349
Kalmykia Republic,2021-06-29 04:21:28,21514,409,20686.0,419.0,7811.541212651546,1.9010876638467973
Kaluga Oblast,2021-06-29 04:21:28,37242,371,35558.0,1313.0,3679.835898408784,0.9961871005853606
Kamchatka Krai,2021-06-29 04:21:28,15196,238,14124.0,834.0,4815.611759523636,1.566201632008423
Karachay-Cherkess Republic,2021-06-29 04:21:28,20851,176,20358.0,317.0,4471.5368696454025,0.8440842165843365
Karelia Republic,2021-06-29 04:21:28,49640,622,47321.0,1697.0,7974.502155878706,1.2530217566478643
Kemerovo Oblast,2021-06-29 04:21:28,39630,808,37677.0,1145.0,1470.5680444784678,2.038859449911683
Khabarovsk Krai,2021-06-29 04:21:28,55121,480,52210.0,2431.0,4149.734021329487,0.8708114874548721
Khakassia Republic,2021-06-29 04:21:28,24758,581,23144.0,1033.0,4606.028133273057,2.3467162129412715
Khanty-Mansi Autonomous Okrug,2021-06-29 04:21:28,59643,808,57664.0,1171.0,3892.528796019953,1.3547272940663615
Kirov Oblast,2021-06-29 04:21:28,46543,389,43992.0,2162.0,3626.9967067683474,0.8357862621661689
