Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-12-12 05:26:19,9133,71,7265,1797.0,2014.4427583286279,0.7774006350596737
Altai Krai,2020-12-12 05:26:19,28579,669,26453,1457.0,1216.0862608932464,2.3408796668882745
Altai Republic,2020-12-12 05:26:19,12225,51,11765,409.0,5606.178031119447,0.4171779141104294
Amur Oblast,2020-12-12 05:26:19,13014,98,11570,1346.0,1629.961023215735,0.7530351928692177
Arkhangelsk Oblast,2020-12-12 05:26:19,35591,375,26054,9162.0,3081.397160934627,1.05363715546065
Astrakhan Oblast,2020-12-12 05:26:19,15440,295,10900,4245.0,1517.4238388857548,1.910621761658031
Bashkortostan Republic,2020-12-12 05:26:19,15859,97,12911,2851.0,390.29919821189367,0.6116400781890409
Belgorod Oblast,2020-12-12 05:26:19,18160,147,16263,1750.0,1171.706639756987,0.8094713656387665
Bryansk Oblast,2020-12-12 05:26:19,19132,161,16840,2131.0,1579.8748453734245,0.8415220572862221
Buryatia Republic,2020-12-12 05:26:19,21578,496,19610,1472.0,2191.7479845324233,2.298637501158588
Chechen Republic,2020-12-12 05:26:19,5897,82,2921,2894.0,410.37424990309546,1.3905375614719349
Chelyabinsk Oblast,2020-12-12 05:26:19,28531,378,22647,5506.0,816.7966204757123,1.3248746976972416
Chukotka Autonomous Okrug,2020-12-12 05:26:19,429,4,386,39.0,869.336143308746,0.9324009324009324
Chuvashia Republic,2020-12-12 05:26:19,13916,356,12539,1021.0,1130.3556038946745,2.558206381144007
Dagestan Republic,2020-12-12 05:26:19,20370,1026,17904,1440.0,664.842185656446,5.036818851251841
Ingushetia Republic,2020-12-12 05:26:19,10392,120,8875,1397.0,2129.3205721626987,1.1547344110854505
Irkutsk Oblast,2020-12-12 05:26:19,35096,933,30918,3245.0,1459.7817564715008,2.658422612263506
Ivanovo Oblast,2020-12-12 05:26:19,17641,337,12903,4401.0,1738.6359380513004,1.9103225440734648
Jewish Autonomous Okrug,2020-12-12 05:26:19,3276,53,2194,1029.0,2022.047477378498,1.617826617826618
Kabardino-Balkarian Republic,2020-12-12 05:26:19,13797,235,11415,2147.0,1593.5035595984423,1.7032688265564977
Kaliningrad Oblast,2020-12-12 05:26:19,13659,132,10406,3121.0,1373.3172866652792,0.9663957830002196
Kalmykia Republic,2020-12-12 05:26:19,12708,166,10439,2103.0,4614.161277790083,1.3062637708530058
Kaluga Oblast,2020-12-12 05:26:19,17674,124,16591,959.0,1746.3460519971231,0.7015955641054656
Kamchatka Krai,2020-12-12 05:26:19,8523,82,7500,941.0,2700.938340775201,0.9621025460518596
Karachay-Cherkess Republic,2020-12-12 05:26:19,13274,36,11692,1546.0,2846.6347133314034,0.27120687057405457
Karelia Republic,2020-12-12 05:26:19,20068,123,12654,7291.0,3223.8579626143,0.6129160853099462
Kemerovo Oblast,2020-12-12 05:26:19,22693,418,19369,2906.0,842.0792488859418,1.8419777023751815
Khabarovsk Krai,2020-12-12 05:26:19,28270,176,22325,5769.0,2128.281068612409,0.622568093385214
Khakassia Republic,2020-12-12 05:26:19,14053,169,10727,3157.0,2614.4483947364997,1.2025901942645698
Khanty-Mansi Autonomous Okrug,2020-12-12 05:26:19,36784,460,32475,3849.0,2400.663602313732,1.2505437146585472
Kirov Oblast,2020-12-12 05:26:19,20805,208,14017,6580.0,1621.2892698003022,0.9997596731554914
Komi Republic,2020-12-12 05:26:19,24511,452,20907,3152.0,2914.9467279838927,1.844070009383542
Kostroma Oblast,2020-12-12 05:26:19,12739,200,9458,3081.0,1980.1841684749832,1.5699819452076298
Krasnodar Krai,2020-12-12 05:26:19,24003,684,16237,7082.0,428.3633923568106,2.8496437945256843
Krasnoyarsk Krai,2020-12-12 05:26:19,39910,1329,32559,6022.0,1387.451473093836,3.329992483086946
Kurgan Oblast,2020-12-12 05:26:19,9864,122,8646,1096.0,1166.5959029587113,1.2368207623682077
Kursk Oblast,2020-12-12 05:26:19,17151,234,15399,1518.0,1537.879392452008,1.364351932831905
Leningrad Oblast,2020-12-12 05:26:19,19299,167,15947,3185.0,1063.9998765034602,0.8653298098347064
Lipetsk Oblast,2020-12-12 05:26:19,12837,162,10099,2576.0,1116.0658006730998,1.2619770974526758
Magadan Oblast,2020-12-12 05:26:19,6178,57,5648,473.0,4287.568272827588,0.9226286824214956
Mari El Republic,2020-12-12 05:26:19,8138,104,7246,788.0,1192.6727858684835,1.2779552715654952
Mordovia Republic,2020-12-12 05:26:19,11730,71,9535,2124.0,1457.0414977343191,0.6052855924978687
Moscow,2020-12-12 05:26:19,679163,9722,518889,150552.0,5430.494045161272,1.431467850869379
Moscow Oblast,2020-12-12 05:26:19,124984,2407,88329,34248.0,1665.701546701922,1.9258465083530687
Murmansk Oblast,2020-12-12 05:26:19,30571,537,27733,2301.0,4056.892842877181,1.7565666808413205
Nenets Autonomous Okrug,2020-12-12 05:26:19,706,0,673,33.0,1604.6548628315568,0.0
Nizhny Novgorod Oblast,2020-12-12 05:26:19,59831,1335,53386,5110.0,1849.6317492036483,2.2312847854791
North Ossetia - Alania Republic,2020-12-12 05:26:19,10262,81,8843,1338.0,1462.3128825176514,0.7893198206977198
Novgorod Oblast,2020-12-12 05:26:19,14121,96,10116,3909.0,2328.369135794327,0.6798385383471426
Novosibirsk Oblast,2020-12-12 05:26:19,24629,820,20297,3512.0,883.1241849236011,3.3294084209671526
Omsk Oblast,2020-12-12 05:26:19,25245,721,22910,1614.0,1287.9569772881835,2.856011091305209
Orel Oblast,2020-12-12 05:26:19,17810,221,15734,1855.0,2383.415390091897,1.2408759124087592
Orenburg Oblast,2020-12-12 05:26:19,25167,254,21856,3057.0,1272.5259389600144,1.0092581555211189
Penza Oblast,2020-12-12 05:26:19,22177,269,18579,3329.0,1665.3712861063864,1.2129683906750237
Perm Krai,2020-12-12 05:26:19,24071,808,18169,5094.0,917.6469870635068,3.356736321714927
Primorsky Krai,2020-12-12 05:26:19,24503,280,17186,7037.0,1280.8429737637066,1.1427172182998
Pskov Oblast,2020-12-12 05:26:19,15615,81,8012,7522.0,2453.082730863127,0.5187319884726225
Rostov Oblast,2020-12-12 05:26:19,43921,1599,35535,6787.0,1040.6705253370967,3.640627490266615
Ryazan Oblast,2020-12-12 05:26:19,15426,106,13973,1347.0,1375.511157637181,0.6871515622974199
