Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-20 04:20:41,14309,170,13752.0,387.0,3156.1000141163186,1.1880634565657977
Altai Krai,2021-04-20 04:20:41,48789,1999,43737.0,3053.0,2076.0569852941176,4.0972350324868305
Altai Republic,2021-04-20 04:20:41,16768,219,16465.0,84.0,7689.5209182667395,1.3060591603053435
Amur Oblast,2021-04-20 04:20:41,22170,272,21269.0,629.0,2776.720138673187,1.2268831754623364
Arkhangelsk Oblast,2021-04-20 04:20:41,61186,910,57203.0,3073.0,5297.36075662235,1.4872683293563886
Astrakhan Oblast,2021-04-20 04:20:41,32087,710,30591.0,786.0,3153.4701242439905,2.212734129086546
Bashkortostan Republic,2021-04-20 04:20:41,34298,421,31009.0,2868.0,844.0936944493051,1.227476820805878
Belgorod Oblast,2021-04-20 04:20:41,35886,607,33834.0,1445.0,2315.41103933476,1.6914674246224155
Bryansk Oblast,2021-04-20 04:20:41,37300,298,36447.0,555.0,3080.1448741599793,0.7989276139410187
Buryatia Republic,2021-04-20 04:20:41,36827,822,35388.0,617.0,3740.638753655368,2.232058000923236
Chechen Republic,2021-04-20 04:20:41,11875,118,11575.0,182.0,826.3853175511716,0.9936842105263158
Chelyabinsk Oblast,2021-04-20 04:20:41,57678,1357,53204.0,3117.0,1651.228329739516,2.3527168071014946
Chukotka Autonomous Okrug,2021-04-20 04:20:41,743,7,733.0,3.0,1505.6334603226069,0.9421265141318976
Chuvashia Republic,2021-04-20 04:20:41,23630,1318,21525.0,787.0,1919.3951509076721,5.577655522640711
Dagestan Republic,2021-04-20 04:20:41,31859,1431,29486.0,942.0,1039.8236226229117,4.491666405097461
Ingushetia Republic,2021-04-20 04:20:41,15306,185,13564.0,1557.0,3136.1990644267003,1.2086763360773554
Irkutsk Oblast,2021-04-20 04:20:41,64647,2160,61540.0,947.0,2688.924983206437,3.341222330502576
Ivanovo Oblast,2021-04-20 04:20:41,33743,1117,32220.0,406.0,3325.5933596545,3.310316213733219
Jewish Autonomous Okrug,2021-04-20 04:20:41,4463,125,4273.0,65.0,2754.7002110928693,2.8008066323101053
Kabardino-Balkarian Republic,2021-04-20 04:20:41,23472,435,22572.0,465.0,2710.9310394212243,1.8532719836400815
Kaliningrad Oblast,2021-04-20 04:20:41,31156,375,29163.0,1618.0,3132.5187336806093,1.2036204904352292
Kalmykia Republic,2021-04-20 04:20:41,20289,331,19562.0,396.0,7366.754655735205,1.6314258958056091
Kaluga Oblast,2021-04-20 04:20:41,33462,302,31469.0,1691.0,3306.338779672271,0.9025162871316718
Kamchatka Krai,2021-04-20 04:20:41,14352,213,13691.0,448.0,4548.14819509629,1.4841137123745818
Karachay-Cherkess Republic,2021-04-20 04:20:41,19924,73,19812.0,39.0,4272.739944885858,0.36639229070467777
Karelia Republic,2021-04-20 04:20:41,45153,439,43160.0,1554.0,7253.680415882175,0.9722499058755786
Kemerovo Oblast,2021-04-20 04:20:41,34357,647,33352.0,358.0,1274.9004871094305,1.8831679133800967
Khabarovsk Krai,2021-04-20 04:20:41,51406,368,49159.0,1879.0,3870.0536474386095,0.7158697428315761
Khakassia Republic,2021-04-20 04:20:41,22138,519,21383.0,236.0,4118.5980618143185,2.3443852199837383
Khanty-Mansi Autonomous Okrug,2021-04-20 04:20:41,55370,788,54039.0,543.0,3613.6565805815385,1.423153332129312
Kirov Oblast,2021-04-20 04:20:41,41294,338,38277.0,2679.0,3217.9533336762156,0.8185208504867535
Komi Republic,2021-04-20 04:20:41,42803,868,41614.0,321.0,5090.304956872203,2.0278952409877813
Kostroma Oblast,2021-04-20 04:20:41,20340,420,17549.0,2371.0,3161.7039003674663,2.0648967551622417
Krasnodar Krai,2021-04-20 04:20:41,44373,2544,38923.0,2906.0,791.8913806211208,5.733216144953013
Krasnoyarsk Krai,2021-04-20 04:20:41,69071,3382,63735.0,1954.0,2401.2192607883826,4.896410939468082
Kurgan Oblast,2021-04-20 04:20:41,19963,368,18498.0,1097.0,2360.984794278665,1.8434103090717828
Kursk Oblast,2021-04-20 04:20:41,35630,657,32938.0,2035.0,3194.836613204189,1.8439517260735336
Leningrad Oblast,2021-04-20 04:20:41,41630,1081,38953.0,1596.0,2295.161140931605,2.596685082872928
