Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-01-20 05:21:54,12406,109,10392,1905.0,2736.36010728402,0.8786071255843947
Altai Krai,2021-01-20 05:21:54,36736,1064,33601,2071.0,1563.1808278867102,2.8963414634146343
Altai Republic,2021-01-20 05:21:54,14849,116,13750,983.0,6809.500006878748,0.7811973870294296
Amur Oblast,2021-01-20 05:21:54,18221,118,16302,1801.0,2282.1207779325273,0.6476044124910817
Arkhangelsk Oblast,2021-01-20 05:21:54,48246,455,39836,7955.0,4177.041595528421,0.9430833644239937
Astrakhan Oblast,2021-01-20 05:21:54,22328,463,14194,7671.0,2194.367841621836,2.0736295234682913
Bashkortostan Republic,2021-01-20 05:21:54,22235,167,16743,5325.0,547.2162603090646,0.7510681358219025
Belgorod Oblast,2021-01-20 05:21:54,25310,305,22872,2133.0,1633.033868515933,1.2050572896088505
Bryansk Oblast,2021-01-20 05:21:54,26844,220,25066,1558.0,2216.7133780683776,0.8195499925495455
Buryatia Republic,2021-01-20 05:21:54,28619,639,25986,1994.0,2906.925367009612,2.232782417275237
Chechen Republic,2021-01-20 05:21:54,10295,102,7767,2426.0,716.4325763527838,0.9907722195240408
Chelyabinsk Oblast,2021-01-20 05:21:54,40353,669,27529,12155.0,1155.2414575744424,1.657869303397517
Chukotka Autonomous Okrug,2021-01-20 05:21:54,586,4,523,59.0,1187.4848018156765,0.6825938566552902
Chuvashia Republic,2021-01-20 05:21:54,18291,736,16413,1142.0,1485.7239401291672,4.023836859657755
Dagestan Republic,2021-01-20 05:21:54,26469,1194,23139,2136.0,863.9031817447458,4.510937322906041
Ingushetia Republic,2021-01-20 05:21:54,13407,153,11526,1728.0,2747.094006060941,1.1411948981875142
Irkutsk Oblast,2021-01-20 05:21:54,45520,1442,40142,3936.0,1893.357235997912,3.167838312829525
Ivanovo Oblast,2021-01-20 05:21:54,24683,666,19836,4181.0,2432.671099082833,2.698213345217356
Jewish Autonomous Okrug,2021-01-20 05:21:54,4004,94,3526,384.0,2471.391361240387,2.3476523476523483
Kabardino-Balkarian Republic,2021-01-20 05:21:54,17689,297,16353,1039.0,2043.0154718951107,1.6790095539600882
Kaliningrad Oblast,2021-01-20 05:21:54,21709,211,19614,1884.0,2182.6887016777614,0.9719471187065272
Kalmykia Republic,2021-01-20 05:21:54,16494,229,13801,2464.0,5988.824056961727,1.3883836546623014
Kaluga Oblast,2021-01-20 05:21:54,24126,209,22039,1878.0,2383.860181650027,0.8662853353228882
Kamchatka Krai,2021-01-20 05:21:54,11505,83,10090,1332.0,3645.9340150907756,0.721425467188179
Karachay-Cherkess Republic,2021-01-20 05:21:54,16691,48,15043,1600.0,3579.416905244421,0.28758013300581153
Karelia Republic,2021-01-20 05:21:54,32843,202,27406,5235.0,5276.119546847791,0.6150473464665226
Kemerovo Oblast,2021-01-20 05:21:54,28044,502,25412,2130.0,1040.641186963264,1.7900442162316361
Khabarovsk Krai,2021-01-20 05:21:54,40990,225,37017,3748.0,3085.8946233612537,0.5489143693583801
Khakassia Republic,2021-01-20 05:21:54,19507,341,17346,1820.0,3629.121528223504,1.7480904290767416
Khanty-Mansi Autonomous Okrug,2021-01-20 05:21:54,45248,622,41603,3023.0,2953.0564016282015,1.3746463932107496
Kirov Oblast,2021-01-20 05:21:54,30011,257,23826,5928.0,2338.69321201523,0.8563526706874146
Komi Republic,2021-01-20 05:21:54,34549,651,33068,830.0,4108.70607095245,1.8842802975484092
Kostroma Oblast,2021-01-20 05:21:54,16346,263,12879,3204.0,2540.865877846933,1.6089563195888903
Krasnodar Krai,2021-01-20 05:21:54,31364,1238,21894,8232.0,559.7295937124113,3.947200612166816
Krasnoyarsk Krai,2021-01-20 05:21:54,52594,2035,48355,2204.0,1828.4044794762522,3.869262653534624
Kurgan Oblast,2021-01-20 05:21:54,14040,202,12293,1545.0,1660.4832195397714,1.4387464387464388
Kursk Oblast,2021-01-20 05:21:54,24118,333,21269,2516.0,2162.5896558310033,1.3807115017829008
Leningrad Oblast,2021-01-20 05:21:54,28035,336,25167,2532.0,1545.6363820806519,1.198501872659176
Lipetsk Oblast,2021-01-20 05:21:54,19107,335,14589,4183.0,1661.187914112403,1.753284136703826
Magadan Oblast,2021-01-20 05:21:54,7574,75,7124,375.0,5256.400469147969,0.9902297332981252
Mari El Republic,2021-01-20 05:21:54,10125,141,8794,1190.0,1483.8795719978366,1.3925925925925926
Mordovia Republic,2021-01-20 05:21:54,15092,117,12555,2420.0,1874.6521981079572,0.775245163000265
Moscow,2021-01-20 05:21:54,898442,12625,747881,137936.0,7183.818804797646,1.4052103530333622
Moscow Oblast,2021-01-20 05:21:54,179905,3335,139228,37342.0,2397.6511934280334,1.8537561490786805
Murmansk Oblast,2021-01-20 05:21:54,40721,750,36308,3663.0,5403.83806400843,1.8418015274674
Nenets Autonomous Okrug,2021-01-20 05:21:54,850,0,742,108.0,1931.949905675387,0.0
Nizhny Novgorod Oblast,2021-01-20 05:21:54,78689,1938,70961,5790.0,2432.613072037671,2.462860120220107
North Ossetia - Alania Republic,2021-01-20 05:21:54,13587,105,12075,1407.0,1936.1182162119799,0.7727975270479135
Novgorod Oblast,2021-01-20 05:21:54,22010,105,16724,5181.0,3629.1625719731696,0.4770558836892322
Novosibirsk Oblast,2021-01-20 05:21:54,30603,1122,27446,2035.0,1097.3344200421034,3.666307224781884
Omsk Oblast,2021-01-20 05:21:54,34835,1015,31535,2285.0,1777.2224719284561,2.9137361848715373
Orel Oblast,2021-01-20 05:21:54,24696,311,21849,2536.0,3304.931301162801,1.2593132491091674
Orenburg Oblast,2021-01-20 05:21:54,32041,421,28346,3274.0,1620.0978905001718,1.3139415124371898
Penza Oblast,2021-01-20 05:21:54,29994,356,23849,5789.0,2252.3851898577336,1.1869040474761618
Perm Krai,2021-01-20 05:21:54,36292,1323,29714,5255.0,1383.5422065767432,3.6454315000551087
Primorsky Krai,2021-01-20 05:21:54,33717,462,25122,8133.0,1762.4855138713992,1.3702286680309637
Pskov Oblast,2021-01-20 05:21:54,27605,114,15159,12332.0,4336.685801183261,0.4129686650969027
Rostov Oblast,2021-01-20 05:21:54,59100,2370,48864,7866.0,1400.3239463450836,4.0101522842639605
