Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-18 05:05:00,3730,30,3210,490.0,822.7166855,0.8042895440000001
Altai Krai,2020-09-18 05:05:00,12780,159,11459,1162.0,543.8112745,1.244131455
Altai Republic,2020-09-18 05:05:00,2681,12,2176,493.0,1229.461211,0.44759418100000004
Amur Oblast,2020-09-18 05:05:00,3895,50,3455,390.0,487.83603700000003,1.283697047
Arkhangelsk Oblast,2020-09-18 05:05:00,12090,257,9718,2115.0,1046.7278720000002,2.125723739
Astrakhan Oblast,2020-09-18 05:05:00,6457,91,6095,271.0,634.5858632000001,1.409323215
Bashkortostan Republic,2020-09-18 05:05:00,8317,31,8010,276.0,204.68619909999998,0.37273055200000005
Belgorod Oblast,2020-09-18 05:05:00,8103,57,7512,534.0,522.8160188,0.703443169
Bryansk Oblast,2020-09-18 05:05:00,8830,35,7166,1629.0,729.1603012999999,0.39637599100000004
Buryatia Republic,2020-09-18 05:05:00,6028,62,5154,812.0,612.2836616000001,1.02853351
Chechen Republic,2020-09-18 05:05:00,2361,40,1785,536.0,164.30279869999998,1.694197374
Chelyabinsk Oblast,2020-09-18 05:05:00,14796,119,10778,3899.0,423.5856716,0.804271425
Chukotka Autonomous Okrug,2020-09-18 05:05:00,180,2,170,8.0,364.7564238,1.111111111
Chuvashia Republic,2020-09-18 05:05:00,8248,83,6974,1191.0,669.9606942,1.0063045590000002
Dagestan Republic,2020-09-18 05:05:00,12345,533,10597,1215.0,402.9198224,4.317537465
Ingushetia Republic,2020-09-18 05:05:00,5044,78,4341,625.0,1033.5154890000001,1.5463917530000002
Irkutsk Oblast,2020-09-18 05:05:00,18058,269,14566,3223.0,751.1037997999999,1.489644479
Ivanovo Oblast,2020-09-18 05:05:00,8096,128,6650,1318.0,797.9137551,1.5810276680000002
Jewish Autonomous Okrug,2020-09-18 05:05:00,751,10,639,102.0,463.5401879,1.3315579229999999
Kabardino-Balkarian Republic,2020-09-18 05:05:00,7106,84,6321,701.0,820.7172787000001,1.182099634
Kaliningrad Oblast,2020-09-18 05:05:00,3875,65,3077,733.0,389.6042526,1.677419355
Kalmykia Republic,2020-09-18 05:05:00,5551,65,3289,2197.0,2015.518512,1.170960187
Kaluga Oblast,2020-09-18 05:05:00,8574,71,7323,1180.0,847.1863217,0.828084908
Kamchatka Krai,2020-09-18 05:05:00,4173,67,3238,868.0,1322.423524,1.605559549
Karachay-Cherkess Republic,2020-09-18 05:05:00,6158,28,4659,1471.0,1320.59489,0.454693082
Karelia Republic,2020-09-18 05:05:00,3553,16,2597,940.0,570.7777227999999,0.45032367
Kemerovo Oblast,2020-09-18 05:05:00,8060,56,6121,1883.0,299.0860065,0.694789082
Khabarovsk Krai,2020-09-18 05:05:00,11187,101,9057,2029.0,842.2030532,0.9028336459999999
Khakassia Republic,2020-09-18 05:05:00,3896,47,3341,508.0,724.8196788,1.206365503
Khanty-Mansi Autonomous Okrug,2020-09-18 05:05:00,20907,179,20107,621.0,1364.470257,0.856172574
Kirov Oblast,2020-09-18 05:05:00,7634,116,5460,2058.0,594.9013355000001,1.519517946
Komi Republic,2020-09-18 05:05:00,7292,93,6273,926.0,867.1939758,1.2753702690000002
Kostroma Oblast,2020-09-18 05:05:00,4203,58,3089,1056.0,653.3255405,1.37996669
Krasnodar Krai,2020-09-18 05:05:00,12751,231,10069,2451.0,227.557456,1.8116226180000001
Krasnoyarsk Krai,2020-09-18 05:05:00,18648,525,14549,3574.0,648.2885259,2.815315315
Kurgan Oblast,2020-09-18 05:05:00,3419,24,2933,462.0,404.35841360000006,0.7019596370000001
Kursk Oblast,2020-09-18 05:05:00,7618,56,6454,1108.0,683.0835059999999,0.735101076
Leningrad Oblast,2020-09-18 05:05:00,7424,91,5309,2024.0,409.3028179,1.22575431
Lipetsk Oblast,2020-09-18 05:05:00,5650,35,5038,577.0,491.2184914,0.6194690270000001
Magadan Oblast,2020-09-18 05:05:00,2451,21,1914,516.0,1701.008391,0.8567931459999999
Mari El Republic,2020-09-18 05:05:00,4569,46,4044,479.0,669.6143965,1.006784854
Mordovia Republic,2020-09-18 05:05:00,5992,39,4944,1009.0,744.296049,0.650867824
Moscow,2020-09-18 05:05:00,274003,5025,234029,34949.0,2190.890346,1.833921526
Moscow Oblast,2020-09-18 05:05:00,71008,1267,54040,15701.0,946.3462157,1.7843059940000001
Murmansk Oblast,2020-09-18 05:05:00,13984,189,11579,2216.0,1855.732214,1.3515446219999998
Nenets Autonomous Okrug,2020-09-18 05:05:00,324,0,114,210.0,736.4138464,0.0
Nizhny Novgorod Oblast,2020-09-18 05:05:00,30274,535,26844,2895.0,935.8986408,1.7671929709999998
North Ossetia - Alania Republic,2020-09-18 05:05:00,5375,68,4580,727.0,765.9259154,1.2651162790000001
Novgorod Oblast,2020-09-18 05:05:00,4775,86,3478,1211.0,787.3353602999999,1.80104712
Novosibirsk Oblast,2020-09-18 05:05:00,12307,403,11112,792.0,441.2931643,3.2745591939999996
Omsk Oblast,2020-09-18 05:05:00,10088,255,8733,1100.0,514.6726079,2.527755749
Orel Oblast,2020-09-18 05:05:00,7874,120,6274,1480.0,1053.734575,1.5240030480000002
Orenburg Oblast,2020-09-18 05:05:00,11529,82,10465,982.0,582.9439961,0.711249892
Penza Oblast,2020-09-18 05:05:00,9679,120,8397,1162.0,726.8399097,1.2397975
Perm Krai,2020-09-18 05:05:00,8877,244,6155,2478.0,338.4135393,2.748676355
Primorsky Krai,2020-09-18 05:05:00,10839,112,9276,1451.0,566.5860096,1.033305656
Pskov Oblast,2020-09-18 05:05:00,5030,65,3822,1143.0,790.2021221,1.292246521
Rostov Oblast,2020-09-18 05:05:00,19533,423,15895,3215.0,462.81772659999996,2.165565965
Ryazan Oblast,2020-09-18 05:05:00,7678,47,6527,1104.0,684.6346861000001,0.6121385779999999
Saint Petersburg,2020-09-18 05:05:00,40099,2725,27506,9868.0,749.2430307999999,6.79568069
Sakha (Yakutiya) Republic,2020-09-18 05:05:00,8400,90,6549,1761.0,871.0711064,1.071428571
Sakhalin Oblast,2020-09-18 05:05:00,5145,0,3573,1572.0,1049.612286,0.0
Samara Oblast,2020-09-18 05:05:00,10312,159,7947,2206.0,322.904487,1.54189294
Saratov Oblast,2020-09-18 05:05:00,14115,89,9269,4757.0,573.0932418,0.630534892
Smolensk Oblast,2020-09-18 05:05:00,6378,137,5596,645.0,671.8295082999999,2.14800878
Stavropol Krai,2020-09-18 05:05:00,14208,279,9872,4057.0,507.30645549999997,1.963682432
Sverdlovsk Oblast,2020-09-18 05:05:00,27425,549,20965,5911.0,634.0665154,2.001823154
Tambov Oblast,2020-09-18 05:05:00,7217,46,6332,839.0,698.2715916,0.637383955
Tatarstan Republic,2020-09-18 05:05:00,6923,44,5742,1137.0,177.77337250000002,0.635562617
Tomsk Oblast,2020-09-18 05:05:00,6583,77,5339,1167.0,610.5093297000001,1.169679477
Tula Oblast,2020-09-18 05:05:00,9748,353,8722,673.0,653.4147085,3.621255642
Tver Oblast,2020-09-18 05:05:00,5804,221,4387,1196.0,452.0696362,3.807718815
Tyumen Oblast,2020-09-18 05:05:00,8631,32,7352,1247.0,233.7504062,0.370756575
Tyva Republic,2020-09-18 05:05:00,7255,67,6541,647.0,2255.052499,0.923501034
