Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-17 04:22:00,3710,30,3184,496.0,818.305336,0.808625337
Altai Krai,2020-09-17 04:22:00,12716,154,11390,1172.0,541.087963,1.211072664
Altai Republic,2020-09-17 04:22:00,2640,12,2159,469.0,1210.6593050000001,0.454545455
Amur Oblast,2020-09-17 04:22:00,3867,50,3399,418.0,484.3291284,1.292991983
Arkhangelsk Oblast,2020-09-17 04:22:00,12007,257,9674,2076.0,1039.541899,2.140418089
Astrakhan Oblast,2020-09-17 04:22:00,6409,90,6073,246.0,629.8684834,1.404275238
Bashkortostan Republic,2020-09-17 04:22:00,8286,31,7964,291.0,203.9232711,0.37412503
Belgorod Oblast,2020-09-17 04:22:00,8056,57,7459,540.0,519.7835182,0.70754717
Bryansk Oblast,2020-09-17 04:22:00,8782,35,7113,1634.0,725.1965759999999,0.39854247299999995
Buryatia Republic,2020-09-17 04:22:00,5984,62,5109,813.0,607.8144378,1.036096257
Chechen Republic,2020-09-17 04:22:00,2356,40,1785,531.0,163.954847,1.6977928690000001
Chelyabinsk Oblast,2020-09-17 04:22:00,14724,114,10709,3901.0,421.52442750000006,0.774246129
Chukotka Autonomous Okrug,2020-09-17 04:22:00,180,2,169,9.0,364.7564238,1.111111111
Chuvashia Republic,2020-09-17 04:22:00,8221,83,6926,1212.0,667.7675638999999,1.009609537
Dagestan Republic,2020-09-17 04:22:00,12260,529,10533,1198.0,400.1455668,4.314845023999999
Ingushetia Republic,2020-09-17 04:22:00,4995,78,4323,594.0,1023.4753900000001,1.5615615619999998
Irkutsk Oblast,2020-09-17 04:22:00,17981,266,14457,3258.0,747.9010646,1.4793393030000002
Ivanovo Oblast,2020-09-17 04:22:00,8052,126,6612,1314.0,793.5772672999999,1.564828614
Jewish Autonomous Okrug,2020-09-17 04:22:00,742,10,631,101.0,457.9851124,1.347708895
Kabardino-Balkarian Republic,2020-09-17 04:22:00,7065,84,6310,671.0,815.9819271000001,1.18895966
Kaliningrad Oblast,2020-09-17 04:22:00,3842,64,3033,745.0,386.2863325,1.6657990630000001
Kalmykia Republic,2020-09-17 04:22:00,5488,65,3265,2158.0,1992.643775,1.1844023320000001
Kaluga Oblast,2020-09-17 04:22:00,8534,71,7277,1186.0,843.2339712000002,0.8319662529999999
Kamchatka Krai,2020-09-17 04:22:00,4145,67,3234,844.0,1313.550325,1.616405308
