Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-25 05:27:00,14030,160,12899.0,971.0,3094.561688311688,1.1404133998574484
Altai Krai,2021-03-25 05:27:00,46403,1745,41464.0,3194.0,1974.5285266884528,3.760532724177316
Altai Republic,2021-03-25 05:27:00,16583,187,16230.0,166.0,7604.683050311149,1.1276608575046734
Amur Oblast,2021-03-25 05:27:00,21737,226,20457.0,1054.0,2722.488301954851,1.039701890785297
Arkhangelsk Oblast,2021-03-25 05:27:00,59124,805,54546.0,3773.0,5118.8369459441665,1.3615452269805832
Astrakhan Oblast,2021-03-25 05:27:00,30225,646,27479.0,2100.0,2970.4750991141154,2.137303556658396
Bashkortostan Republic,2021-03-25 05:27:00,31598,340,26197.0,5061.0,777.6451267481817,1.0760174694600924
Belgorod Oblast,2021-03-25 05:27:00,33672,542,31313.0,1817.0,2172.5609016463254,1.6096459966737942
Bryansk Oblast,2021-03-25 05:27:00,34995,282,34186.0,527.0,2889.8034818023716,0.8058294042006001
Buryatia Republic,2021-03-25 05:27:00,35613,767,33844.0,1002.0,3617.328805874185,2.15370791564878
Chechen Republic,2021-03-25 05:27:00,11575,116,11227.0,232.0,805.5082147919841,1.0021598272138228
Chelyabinsk Oblast,2021-03-25 05:27:00,54456,1177,49234.0,4045.0,1558.9876542927127,2.1613779932422506
Chukotka Autonomous Okrug,2021-03-25 05:27:00,722,5,682.0,35.0,1463.0785442165845,0.6925207756232687
Chuvashia Republic,2021-03-25 05:27:00,22477,1172,20516.0,789.0,1825.7403642383301,5.214218979401165
Dagestan Republic,2021-03-25 05:27:00,30727,1387,28434.0,906.0,1002.8770662084247,4.513945390047841
Ingushetia Republic,2021-03-25 05:27:00,15047,180,13299.0,1568.0,3083.129970105093,1.196251744533794
Irkutsk Oblast,2021-03-25 05:27:00,60384,1955,57424.0,1005.0,2511.6099151691105,3.237612612612613
Ivanovo Oblast,2021-03-25 05:27:00,32094,1018,30403.0,673.0,3163.073623707185,3.1719324484327287
