Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-30 04:33:48,1847,12,1291,544,407.38812817617173,0.6497022198
Altai Krai,2020-06-30 04:33:48,3909,31,2766,1112,166.3347630718954,0.7930416986
Altai Republic,2020-06-30 04:33:48,617,0,279,338,282.9457542086461,0.0
Amur Oblast,2020-06-30 04:33:48,1682,9,704,969,210.66501006983762,0.5350772889000001
Arkhangelsk Oblast,2020-06-30 04:33:48,5454,54,2549,2851,472.19634502367035,0.9900990099
Astrakhan Oblast,2020-06-30 04:33:48,3448,30,2322,1096,338.86511635220745,0.8700696056
Bashkortostan Republic,2020-06-30 04:33:48,5315,18,2870,2427,130.80523604869256,0.338664158
Belgorod Oblast,2020-06-30 04:33:48,4464,42,3294,1128,288.0230418433475,0.9408602151000001
Bryansk Oblast,2020-06-30 04:33:48,6147,34,4415,1698,507.6045721571419,0.5531153408
Buryatia Republic,2020-06-30 04:33:48,2886,19,1965,902,293.1404524682812,0.6583506584000001
Chechen Republic,2020-06-30 04:33:48,1708,22,1180,506,118.86030504230743,1.288056206
Chelyabinsk Oblast,2020-06-30 04:33:48,7058,88,3675,3295,202.05918289991857,1.246812128
Chukotka Autonomous Okrug,2020-06-30 04:33:48,138,1,125,12,279.64659155386244,0.7246376812
Chuvashia Republic,2020-06-30 04:33:48,5025,31,2882,2112,408.1659176179031,0.6169154229
Dagestan Republic,2020-06-30 04:33:48,7775,373,5682,1720,253.76278809420063,4.797427653
Ingushetia Republic,2020-06-30 04:33:48,3020,68,2449,503,618.7979337886211,2.251655629
Irkutsk Oblast,2020-06-30 04:33:48,7043,56,2534,4453,292.94628763473844,0.7951157177
Ivanovo Oblast,2020-06-30 04:33:48,4621,43,2869,1709,455.42977550791113,0.9305345163
Jewish Autonomous Okrug,2020-06-30 04:33:48,424,5,345,74,261.70577851296804,1.179245283
Kabardino-Balkarian Republic,2020-06-30 04:33:48,4958,53,3296,1609,572.6310537427757,1.068979427
Kaliningrad Oblast,2020-06-30 04:33:48,2436,37,1409,990,244.9228281950816,1.518883415
Kalmykia Republic,2020-06-30 04:33:48,1481,23,1041,417,537.7378700351835,1.5530047269999998
Kaluga Oblast,2020-06-30 04:33:48,5973,44,3507,2422,590.1847328606323,0.7366482504999999
Kamchatka Krai,2020-06-30 04:33:48,2145,28,870,1247,679.7504095931955,1.305361305
Karachay-Cherkess Republic,2020-06-30 04:33:48,3448,12,1382,2054,739.4302012631218,0.3480278422
Karelia Republic,2020-06-30 04:33:48,1266,3,491,772,203.3787213807905,0.23696682460000001
Kemerovo Oblast,2020-06-30 04:33:48,1622,9,713,900,60.18827575432943,0.5548705302
Khabarovsk Krai,2020-06-30 04:33:48,4140,28,2134,1978,311.67610980033163,0.6763285024
Khakassia Republic,2020-06-30 04:33:48,1844,15,1322,507,343.06147014118727,0.8134490239
Khanty-Mansi Autonomous Okrug,2020-06-30 04:33:48,8679,52,4305,4322,566.4245162157699,0.5991473672
Kirov Oblast,2020-06-30 04:33:48,3179,35,2485,659,247.73268871401882,1.1009751490000002
Komi Republic,2020-06-30 04:33:48,3356,30,1549,1777,399.1090212196135,0.8939213348999999
Kostroma Oblast,2020-06-30 04:33:48,1565,17,879,669,243.2677779781261,1.086261981
Krasnodar Krai,2020-06-30 04:33:48,5922,74,4636,1212,105.68545638199528,1.249577845
Krasnoyarsk Krai,2020-06-30 04:33:48,8760,115,3639,5006,304.5370810398898,1.312785388
Kurgan Oblast,2020-06-30 04:33:48,753,1,420,332,89.05583079155613,0.1328021248
Kursk Oblast,2020-06-30 04:33:48,5021,32,2892,2097,450.2182047403377,0.6373232424
Leningrad Oblast,2020-06-30 04:33:48,4370,30,4154,186,240.92851755635638,0.6864988558
Lipetsk Oblast,2020-06-30 04:33:48,3741,16,2320,1405,325.24750021952684,0.42769313020000005
Magadan Oblast,2020-06-30 04:33:48,731,4,356,371,507.3182919127497,0.5471956224
Mari El Republic,2020-06-30 04:33:48,2930,23,2818,89,429.40910083492963,0.7849829352
Mordovia Republic,2020-06-30 04:33:48,3359,26,2158,1175,417.2380554893076,0.7740398928
Moscow,2020-06-30 04:33:48,220853,3761,148102,68990,1765.9102474015845,1.702942681
Moscow Oblast,2020-06-30 04:33:48,57269,875,34322,22072,763.2421900249022,1.5278772109999998
Murmansk Oblast,2020-06-30 04:33:48,5093,13,3514,1566,675.8612818937386,0.2552523071
Nenets Autonomous Okrug,2020-06-30 04:33:48,102,0,38,64,231.83398868104643,0.0
Nizhny Novgorod Oblast,2020-06-30 04:33:48,17278,229,10658,6391,534.1367746275448,1.325384883
North Ossetia - Alania Republic,2020-06-30 04:33:48,3984,67,3505,412,567.7114133648729,1.6817269080000001
Novgorod Oblast,2020-06-30 04:33:48,2839,25,756,2058,468.11415455846566,0.8805917577
Novosibirsk Oblast,2020-06-30 04:33:48,5876,93,3392,2391,210.69624063547363,1.582709326
Omsk Oblast,2020-06-30 04:33:48,3533,30,1984,1519,180.2476530306656,0.849136711
Orel Oblast,2020-06-30 04:33:48,4480,59,2706,1715,599.534022886676,1.316964286
Orenburg Oblast,2020-06-30 04:33:48,3700,18,2649,1033,187.08411706409402,0.4864864865
Penza Oblast,2020-06-30 04:33:48,4893,40,4511,342,367.43751196818994,0.8174943796999999
Perm Krai,2020-06-30 04:33:48,3637,78,2679,880,138.65157625150488,2.1446246909999997
Primorsky Krai,2020-06-30 04:33:48,4226,42,2688,1496,220.9052935201985,0.99384761
Pskov Oblast,2020-06-30 04:33:48,2722,21,918,1783,427.620313378766,0.7714915503
Rostov Oblast,2020-06-30 04:33:48,9517,120,5516,3881,225.49717423631404,1.260901545
Ryazan Oblast,2020-06-30 04:33:48,5154,19,3398,1737,459.573739560614,0.3686457121
Saint Petersburg,2020-06-30 04:33:48,23954,1105,17056,5793,447.5764373072543,4.6130082660000005
Sakha (Yakutiya) Republic,2020-06-30 04:33:48,4178,29,2866,1283,433.2541764748582,0.6941120153
Sakhalin Oblast,2020-06-30 04:33:48,771,0,275,496,157.28883820466316,0.0
Samara Oblast,2020-06-30 04:33:48,4786,53,2635,2098,149.86626017609439,1.107396573
Saratov Oblast,2020-06-30 04:33:48,6334,43,3206,3085,257.17127834507403,0.6788759078000001
Smolensk Oblast,2020-06-30 04:33:48,4544,65,2283,2196,478.6442906078697,1.4304577459999999
Stavropol Krai,2020-06-30 04:33:48,5063,95,2850,2118,180.7779127452892,1.8763578909999998
Sverdlovsk Oblast,2020-06-30 04:33:48,12516,93,7309,5114,289.37015520006213,0.7430488973999999
Tambov Oblast,2020-06-30 04:33:48,4681,19,2775,1887,452.9041596358964,0.405896176
Tatarstan Republic,2020-06-30 04:33:48,4514,11,3695,808,115.91347729133264,0.2436863093
Tomsk Oblast,2020-06-30 04:33:48,2197,14,963,1220,203.75041733130539,0.6372325899
Tula Oblast,2020-06-30 04:33:48,6613,103,5450,1060,443.27364254568977,1.5575381819999998
Tver Oblast,2020-06-30 04:33:48,3574,68,2343,1163,278.37644377598093,1.902630106
Tyumen Oblast,2020-06-30 04:33:48,3018,17,1756,1245,81.73545661358465,0.563286945
Tyva Republic,2020-06-30 04:33:48,4361,3,1095,3263,1355.51811812683,0.06879156157
Udmurt Republic,2020-06-30 04:33:48,1400,16,1000,384,92.52870372573437,1.142857143
Ulyanovsk Oblast,2020-06-30 04:33:48,5674,36,2909,2729,455.15145778418093,0.6344730349000001
Vladimir Oblast,2020-06-30 04:33:48,4314,63,2573,1678,312.9858663012021,1.4603616130000001
Volgograd Oblast,2020-06-30 04:33:48,6232,37,2866,3329,247.17642971257408,0.5937098845000001
Vologda Oblast,2020-06-30 04:33:48,1586,17,1154,415,134.78497716898858,1.071878941
Voronezh Oblast,2020-06-30 04:33:48,7409,35,4234,3140,317.46943140877755,0.4723984343
Yamalo-Nenets Autonomous Okrug,2020-06-30 04:33:48,5332,37,2282,3013,990.0714329482852,0.6939234809
Yaroslavl Oblast,2020-06-30 04:33:48,4741,19,3041,1681,374.5800689587608,0.40075933350000004
Zabaykalsky Krai,2020-06-30 04:33:48,3038,41,1854,1143,283.18260710696995,1.3495720869999999
