Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-15 05:25:51,13944,156,12569.0,1219.0,3075.5928853754936,1.1187607573149745
Altai Krai,2021-03-15 05:25:51,45282,1633,40437.0,3212.0,1926.828022875817,3.6062894748465175
Altai Republic,2021-03-15 05:25:51,16448,186,16180.0,82.0,7542.774335857069,1.1308365758754864
Amur Oblast,2021-03-15 05:25:51,21469,201,20127.0,1141.0,2688.9221766880755,0.936233639200708
Arkhangelsk Oblast,2021-03-15 05:25:51,58235,748,53448.0,4039.0,5041.869114861285,1.2844509315703614
Astrakhan Oblast,2021-03-15 05:25:51,29494,606,24616.0,4272.0,2898.633335757542,2.0546551841052416
Bashkortostan Republic,2021-03-15 05:25:51,30434,315,24796.0,5323.0,748.9984108948088,1.0350266149700993
Belgorod Oblast,2021-03-15 05:25:51,32771,518,30333.0,1920.0,2114.427218693625,1.5806658325958929
Bryansk Oblast,2021-03-15 05:25:51,34126,267,33360.0,499.0,2818.043538219396,0.7823946551016819
Buryatia Republic,2021-03-15 05:25:51,34936,739,33072.0,1125.0,3548.563703198847,2.115296542248683
Chechen Republic,2021-03-15 05:25:51,11459,114,11059.0,286.0,797.4357350584315,0.9948512086569508
Chelyabinsk Oblast,2021-03-15 05:25:51,53072,1098,47069.0,4905.0,1519.3659613012862,2.068887548990052
Chukotka Autonomous Okrug,2021-03-15 05:25:51,708,5,665.0,38.0,1434.7086001459027,0.7062146892655368
Chuvashia Republic,2021-03-15 05:25:51,22047,1111,20148.0,788.0,1790.812733476997,5.039234362951874
Dagestan Republic,2021-03-15 05:25:51,30341,1369,28087.0,885.0,990.2786821306937,4.512046405853464
Ingushetia Republic,2021-03-15 05:25:51,14936,178,13209.0,1549.0,3060.3860725386908,1.1917514729512586
Irkutsk Oblast,2021-03-15 05:25:51,58540,1883,56340.0,317.0,2434.9106457670864,3.2166040314315
Ivanovo Oblast,2021-03-15 05:25:51,31455,979,29704.0,772.0,3100.0959940708385,3.1123827690351296
Jewish Autonomous Okrug,2021-03-15 05:25:51,4384,122,4172.0,90.0,2705.9389929265367,2.7828467153284677
Kabardino-Balkarian Republic,2021-03-15 05:25:51,21904,389,20611.0,904.0,2529.832715042711,1.7759313367421476
Kaliningrad Oblast,2021-03-15 05:25:51,29294,302,26863.0,2129.0,2945.307606382069,1.0309278350515465
Kalmykia Republic,2021-03-15 05:25:51,19503,306,18618.0,579.0,7081.365077175006,1.5689893862482696
Kaluga Oblast,2021-03-15 05:25:51,31146,274,28892.0,1980.0,3077.4976878749794,0.8797277338984141
Kamchatka Krai,2021-03-15 05:25:51,13849,161,12671.0,1017.0,4388.747516296579,1.1625388114665318
Karachay-Cherkess Republic,2021-03-15 05:25:51,19397,66,17895.0,1436.0,4159.7237859340985,0.3402588029076661
Karelia Republic,2021-03-15 05:25:51,42280,342,38582.0,3356.0,6792.1424486412525,0.8088930936613056
Kemerovo Oblast,2021-03-15 05:25:51,32434,580,31561.0,293.0,1203.5428704167202,1.7882469013997655
Khabarovsk Krai,2021-03-15 05:25:51,49706,312,47176.0,2218.0,3742.070703800792,0.6276908220335573
Khakassia Republic,2021-03-15 05:25:51,21552,483,20705.0,364.0,4009.577442778128,2.241091314031181
Khanty-Mansi Autonomous Okrug,2021-03-15 05:25:51,52823,772,51066.0,985.0,3447.4296831507795,1.4614845805804288
Kirov Oblast,2021-03-15 05:25:51,38121,308,33911.0,3902.0,2970.688212163293,0.8079536213635529
Komi Republic,2021-03-15 05:25:51,40480,771,39358.0,351.0,4814.04445142132,1.904644268774704
Kostroma Oblast,2021-03-15 05:25:51,18940,365,16244.0,2331.0,2944.084162879047,1.9271383315733897
Krasnodar Krai,2021-03-15 05:25:51,40349,2121,35193.0,3035.0,720.078095163311,5.256635852189644
Krasnoyarsk Krai,2021-03-15 05:25:51,64614,2972,59807.0,1835.0,2246.2738532319,4.599622372860371
Kurgan Oblast,2021-03-15 05:25:51,18460,336,16637.0,1487.0,2183.2279368022923,1.8201516793066088
Kursk Oblast,2021-03-15 05:25:51,32343,506,29067.0,2770.0,2900.101054753384,1.564480722258294
Leningrad Oblast,2021-03-15 05:25:51,37900,771,35381.0,1748.0,2089.5173490585594,2.0343007915567277
Lipetsk Oblast,2021-03-15 05:25:51,26074,473,22668.0,2933.0,2266.9081317091536,1.8140676536012887
Magadan Oblast,2021-03-15 05:25:51,8201,98,7950.0,153.0,5691.542150446593,1.194976222411901
Mari El Republic,2021-03-15 05:25:51,12148,185,11139.0,824.0,1780.3623743831824,1.5228844254198222
Mordovia Republic,2021-03-15 05:25:51,18418,180,16409.0,1829.0,2287.791159869624,0.9773048105114562
Moscow,2021-03-15 05:25:51,1000394,15764,920388.0,64242.0,7999.0129907180835,1.5757791430176509
Moscow Oblast,2021-03-15 05:25:51,222468,5067,182035.0,35366.0,2964.901840969109,2.2776309401801607
Murmansk Oblast,2021-03-15 05:25:51,47801,1016,46514.0,271.0,6343.382119733476,2.125478546473923
Nenets Autonomous Okrug,2021-03-15 05:25:51,1060,3,969.0,88.0,2409.255176489306,0.2830188679245283
Nizhny Novgorod Oblast,2021-03-15 05:25:51,101880,2639,94958.0,4283.0,3149.545931187306,2.5903023164507264
North Ossetia - Alania Republic,2021-03-15 05:25:51,16048,157,14793.0,1098.0,2286.805412068143,0.9783150548354936
Novgorod Oblast,2021-03-15 05:25:51,27946,117,24719.0,3110.0,4607.931723596646,0.4186645673799471
Novosibirsk Oblast,2021-03-15 05:25:51,37203,1531,34099.0,1573.0,1333.9911913481153,4.115259522081551
Omsk Oblast,2021-03-15 05:25:51,42193,1267,38993.0,1933.0,2152.6151215179375,3.0028677742753533
Orel Oblast,2021-03-15 05:25:51,31374,475,28658.0,2241.0,4198.611704028253,1.5139924778478997
Orenburg Oblast,2021-03-15 05:25:51,38649,669,35693.0,2287.0,1954.2200109216674,1.730963284949158
Penza Oblast,2021-03-15 05:25:51,40183,471,36390.0,3322.0,3017.5233074632692,1.172137471069855
Perm Krai,2021-03-15 05:25:51,49098,1827,42339.0,4932.0,1871.739095627272,3.721129170230967
Primorsky Krai,2021-03-15 05:25:51,41401,653,36658.0,4090.0,2164.150510418774,1.5772565880051206
Pskov Oblast,2021-03-15 05:25:51,33097,199,22218.0,10680.0,5199.467124135569,0.6012629543463154
Rostov Oblast,2021-03-15 05:25:51,76731,3308,67868.0,5555.0,1818.075409932396,4.311164978952443
Ryazan Oblast,2021-03-15 05:25:51,25343,329,23459.0,1555.0,2259.7938070788973,1.298188848991832
Saint Petersburg,2021-03-15 05:25:51,380585,11656,329268.0,39661.0,7111.166335166628,3.0626535465139195
Sakha (Yakutiya) Republic,2021-03-15 05:25:51,33091,536,31773.0,782.0,3431.5016643680074,1.619775769846786
Sakhalin Oblast,2021-03-15 05:25:51,21817,35,21103.0,679.0,4450.804906758932,0.16042535637347022
Samara Oblast,2021-03-15 05:25:51,52202,985,48638.0,2579.0,1634.62568192906,1.8869008850235625
Saratov Oblast,2021-03-15 05:25:51,52039,720,46845.0,4474.0,2112.8727745183623,1.3835777013393802
Smolensk Oblast,2021-03-15 05:25:51,27178,678,26024.0,476.0,2862.8068948372998,2.494664802413717
Stavropol Krai,2021-03-15 05:25:51,48709,1154,45263.0,2292.0,1739.1884953407646,2.3691720215976515
Sverdlovsk Oblast,2021-03-15 05:25:51,79982,2532,73116.0,4334.0,1849.185343017847,3.1657122852641844
Tambov Oblast,2021-03-15 05:25:51,27791,373,25552.0,1866.0,2688.882610647553,1.3421611313015005
Tatarstan Republic,2021-03-15 05:25:51,18686,375,15343.0,2968.0,479.8314658098896,2.006850048164401
Tomsk Oblast,2021-03-15 05:25:51,30823,329,29360.0,1134.0,2858.5339614942322,1.0673847451578369
Tula Oblast,2021-03-15 05:25:51,34600,1392,32055.0,1153.0,2319.2602498232072,4.023121387283237
Tver Oblast,2021-03-15 05:25:51,35566,685,33310.0,1571.0,2770.2116953935474,1.9259967384580776
