Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-09 04:34:23,2167,14,1601,552.0,477.96972049689435,0.6460544531610521
Altai Krai,2020-07-09 04:34:23,4897,49,3496,1352.0,208.3758850762528,1.0006126199714112
Altai Republic,2020-07-09 04:34:23,936,1,449,486.0,429.23375354828653,0.10683760683760683
Amur Oblast,2020-07-09 04:34:23,1944,20,1002,922.0,243.4796549201928,1.02880658436214
Arkhangelsk Oblast,2020-07-09 04:34:23,6534,81,3518,2935.0,565.7005717610309,1.2396694214876034
Astrakhan Oblast,2020-07-09 04:34:23,3773,35,2471,1267.0,370.8057088158001,0.927643784786642
Bashkortostan Republic,2020-07-09 04:34:23,5731,19,3595,2117.0,141.0432375907915,0.33153027394870005
Belgorod Oblast,2020-07-09 04:34:23,4950,42,4221,687.0,319.3803891408087,0.8484848484848485
Bryansk Oblast,2020-07-09 04:34:23,6603,35,4809,1759.0,545.2599625758269,0.5300620929880357
Buryatia Republic,2020-07-09 04:34:23,3219,22,2335,862.0,326.96435083000597,0.6834420627524076
Chechen Republic,2020-07-09 04:34:23,1801,25,1225,551.0,125.33220689765557,1.3881177123820099
Chelyabinsk Oblast,2020-07-09 04:34:23,8262,88,4380,3794.0,236.52776553118838,1.065117404986686
Chukotka Autonomous Okrug,2020-07-09 04:34:23,142,1,137,4.0,287.7522898597714,0.7042253521126759
Chuvashia Republic,2020-07-09 04:34:23,5590,43,3080,2467.0,454.05919989732905,0.7692307692307693
Dagestan Republic,2020-07-09 04:34:23,8280,400,6354,1526.0,270.2451299575539,4.8309178743961345
Ingushetia Republic,2020-07-09 04:34:23,3205,71,2508,626.0,656.7044297326261,2.215288611544462
Irkutsk Oblast,2020-07-09 04:34:23,9225,82,3845,5298.0,383.7043168295417,0.8888888888888888
Ivanovo Oblast,2020-07-09 04:34:23,5232,51,3255,1926.0,515.6478219990026,0.9747706422018348
Jewish Autonomous Okrug,2020-07-09 04:34:23,452,6,370,76.0,278.98823558457906,1.327433628318584
Kabardino-Balkarian Republic,2020-07-09 04:34:23,5388,60,4324,1004.0,622.2944972904551,1.11358574610245
Kaliningrad Oblast,2020-07-09 04:34:23,2564,40,1745,779.0,257.7923364089447,1.5600624024960998
Kalmykia Republic,2020-07-09 04:34:23,1987,26,1176,785.0,721.4619498716472,1.3085052843482636
Kaluga Oblast,2020-07-09 04:34:23,6413,48,4253,2112.0,633.6605879516549,0.7484796507094963
Kamchatka Krai,2020-07-09 04:34:23,2560,28,1519,1013.0,811.2638921019023,1.09375
Karachay-Cherkess Republic,2020-07-09 04:34:23,3919,15,2073,1831.0,840.4370530017908,0.3827507017096198
Karelia Republic,2020-07-09 04:34:23,1581,3,727,851.0,253.98243167695873,0.189753320683112
Kemerovo Oblast,2020-07-09 04:34:23,2134,10,993,1131.0,79.18728758306966,0.4686035613870666
Khabarovsk Krai,2020-07-09 04:34:23,4918,34,2402,2482.0,370.24712753575625,0.6913379422529483
Khakassia Republic,2020-07-09 04:34:23,2142,19,1615,508.0,398.5019897193184,0.8870214752567693
Khanty-Mansi Autonomous Okrug,2020-07-09 04:34:23,11141,78,5918,5145.0,727.1039906855507,0.7001166861143524
Kirov Oblast,2020-07-09 04:34:23,3557,42,3077,438.0,277.1894223830653,1.1807703120607254
Komi Republic,2020-07-09 04:34:23,3949,35,2057,1857.0,469.63096686419954,0.8863003291972651
Kostroma Oblast,2020-07-09 04:34:23,1752,22,1122,608.0,272.3355571997936,1.2557077625570776
Krasnodar Krai,2020-07-09 04:34:23,6460,83,5412,965.0,115.28673560075808,1.284829721362229
Krasnoyarsk Krai,2020-07-09 04:34:23,9978,181,5732,4065.0,346.88025052694303,1.8139907797153736
Kurgan Oblast,2020-07-09 04:34:23,1119,1,600,518.0,132.34193181374675,0.08936550491510277
Kursk Oblast,2020-07-09 04:34:23,5466,43,3630,1793.0,490.1200372656217,0.7866813025978778
Leningrad Oblast,2020-07-09 04:34:23,4842,35,4219,588.0,266.951002747798,0.7228418009087154
Lipetsk Oblast,2020-07-09 04:34:23,4060,19,2719,1322.0,352.9817831839826,0.4679802955665025
Magadan Oblast,2020-07-09 04:34:23,951,4,550,397.0,659.9995835964772,0.4206098843322818
Mari El Republic,2020-07-09 04:34:23,3184,24,2870,290.0,466.6343266410975,0.7537688442211056
Mordovia Republic,2020-07-09 04:34:23,3680,27,2559,1094.0,457.1110581127277,0.7336956521739131
Moscow,2020-07-09 04:34:23,226795,4027,160913,61855.0,1813.4216630946482,1.7756123371326529
Moscow Oblast,2020-07-09 04:34:23,59716,970,39550,19196.0,795.8541378324582,1.6243552816665547
Murmansk Oblast,2020-07-09 04:34:23,6359,21,3785,2553.0,843.8644986377939,0.3302406038685328
Nenets Autonomous Okrug,2020-07-09 04:34:23,171,0,43,128.0,388.6628633770485,0.0
Nizhny Novgorod Oblast,2020-07-09 04:34:23,19241,275,13063,5903.0,594.8214886334408,1.4292396445091209
North Ossetia - Alania Republic,2020-07-09 04:34:23,4175,67,3611,497.0,594.9285017064118,1.6047904191616766
Novgorod Oblast,2020-07-09 04:34:23,3217,28,1100,2089.0,530.4414354401493,0.8703761268262357
Novosibirsk Oblast,2020-07-09 04:34:23,6831,124,4507,2200.0,244.9397583017223,1.8152539891670327
Omsk Oblast,2020-07-09 04:34:23,4285,38,2394,1853.0,218.6134144456275,0.8868144690781797
Orel Oblast,2020-07-09 04:34:23,4840,73,3406,1361.0,647.7108640114983,1.508264462809917
Orenburg Oblast,2020-07-09 04:34:23,4427,23,3256,1148.0,223.8436179034444,0.5195391913259544
Penza Oblast,2020-07-09 04:34:23,5558,54,4982,522.0,417.37537124855913,0.9715725080964376
Perm Krai,2020-07-09 04:34:23,4155,91,3080,984.0,158.39903748281628,2.190132370637786
Primorsky Krai,2020-07-09 04:34:23,4849,55,3273,1521.0,253.4713128914914,1.1342544854609198
Pskov Oblast,2020-07-09 04:34:23,3109,31,1599,1479.0,488.417176449149,0.9971051785139916
Rostov Oblast,2020-07-09 04:34:23,10350,149,7383,2818.0,245.23439669495116,1.4396135265700485
Ryazan Oblast,2020-07-09 04:34:23,5507,21,4123,1363.0,491.0501714707608,0.381332849101144
Saint Petersburg,2020-07-09 04:34:23,26389,1484,20552,4353.0,493.07400033819545,5.623555269240971
Sakha (Yakutiya) Republic,2020-07-09 04:34:23,4598,34,3730,834.0,476.8077317930584,0.7394519356241844
Sakhalin Oblast,2020-07-09 04:34:23,1103,0,436,667.0,225.0189215820279,0.0
Samara Oblast,2020-07-09 04:34:23,5576,59,3276,2241.0,174.60390028038086,1.058106169296987
Saratov Oblast,2020-07-09 04:34:23,7231,47,3988,3196.0,293.59101890009947,0.6499792559811921
Smolensk Oblast,2020-07-09 04:34:23,4904,72,2724,2108.0,516.5650530680003,1.4681892332789561
Stavropol Krai,2020-07-09 04:34:23,5813,109,3662,2042.0,207.55718087860282,1.875107517632892
Sverdlovsk Oblast,2020-07-09 04:34:23,14792,141,9008,5643.0,341.99131797054326,0.9532179556517036
Tambov Oblast,2020-07-09 04:34:23,5073,19,3418,1636.0,490.8316175673793,0.3745318352059925
Tatarstan Republic,2020-07-09 04:34:23,4858,14,3798,1046.0,124.74693679248868,0.2881844380403458
Tomsk Oblast,2020-07-09 04:34:23,2717,21,1512,1184.0,251.97536817895167,0.7729112992270887
Tula Oblast,2020-07-09 04:34:23,7248,137,6005,1106.0,485.8381008878209,1.8901766004415008
Tver Oblast,2020-07-09 04:34:23,3941,88,3005,848.0,306.9618256634418,2.232935803095661
Tyumen Oblast,2020-07-09 04:34:23,3713,18,2251,1444.0,100.55790271909868,0.4847831941826017
Tyva Republic,2020-07-09 04:34:23,5226,25,1973,3228.0,1624.3837847582693,0.4783773440489858
Udmurt Republic,2020-07-09 04:34:23,1592,17,1252,323.0,105.21835452240649,1.0678391959798994
Ulyanovsk Oblast,2020-07-09 04:34:23,6628,49,3798,2781.0,531.678509374965,0.7392878696439348
Vladimir Oblast,2020-07-09 04:34:23,4739,81,3380,1278.0,343.82012526689766,1.7092213547161847
Volgograd Oblast,2020-07-09 04:34:23,7058,45,3564,3449.0,279.93761888821376,0.6375743836780958
Vologda Oblast,2020-07-09 04:34:23,1770,17,1409,344.0,150.42207414193555,0.9604519774011301
Voronezh Oblast,2020-07-09 04:34:23,8778,51,5665,3062.0,376.1299323668848,0.5809979494190021
Yamalo-Nenets Autonomous Okrug,2020-07-09 04:34:23,7143,47,2757,4339.0,1326.3466326987245,0.6579868402631948
Yaroslavl Oblast,2020-07-09 04:34:23,5106,22,4041,1043.0,403.4182307748222,0.4308656482569526
Zabaykalsky Krai,2020-07-09 04:34:23,3480,44,2503,933.0,324.38297324959035,1.264367816091954
