Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-01-13 05:22:15,11936,102,9880,1954.0,2632.6933935629586,0.8545576407506702
Altai Krai,2021-01-13 05:22:15,35357,988,32710,1659.0,1504.5019744008716,2.794354724665554
Altai Republic,2021-01-13 05:22:15,14377,108,13340,929.0,6593.048797824483,0.7511998330667038
Amur Oblast,2021-01-13 05:22:15,17388,105,15476,1807.0,2177.7902467861686,0.6038647342995169
Arkhangelsk Oblast,2021-01-13 05:22:15,46439,454,37515,8470.0,4020.5951717187813,0.977626563879498
Astrakhan Oblast,2021-01-13 05:22:15,21065,433,13630,7002.0,2070.241785371012,2.055542368858296
Bashkortostan Republic,2021-01-13 05:22:15,21068,159,15852,5057.0,518.4957127138014,0.7546990696791342
Belgorod Oblast,2021-01-13 05:22:15,24043,285,21397,2361.0,1551.2853931540328,1.1853762009732562
Bryansk Oblast,2021-01-13 05:22:15,25494,218,23004,2272.0,2105.2336038025337,0.8551031615282028
Buryatia Republic,2021-01-13 05:22:15,27552,626,24925,2001.0,2798.546689676398,2.272067363530778
Chechen Republic,2021-01-13 05:22:15,9811,98,6589,3124.0,682.7508505679616,0.9988788094995412
Chelyabinsk Oblast,2021-01-13 05:22:15,38278,604,24888,12786.0,1095.8375464781925,1.577929881394012
Chukotka Autonomous Okrug,2021-01-13 05:22:15,558,4,501,53.0,1130.744913674313,0.7168458781362007
Chuvashia Republic,2021-01-13 05:22:15,17545,654,15847,1044.0,1425.1285621106686,3.727557708748931
Dagestan Republic,2021-01-13 05:22:15,25361,1161,22003,2197.0,827.7399445475273,4.5778951934072
Ingushetia Republic,2021-01-13 05:22:15,12991,149,11148,1694.0,2661.855615181449,1.146947886998691
Irkutsk Oblast,2021-01-13 05:22:15,43694,1366,38073,4255.0,1817.406657945799,3.126287362109214
Ivanovo Oblast,2021-01-13 05:22:15,23452,609,18144,4699.0,2311.347997232532,2.5967934504519867
Jewish Autonomous Okrug,2021-01-13 05:22:15,3922,78,3190,654.0,2420.7784512449543,1.9887812340642532
Kabardino-Balkarian Republic,2021-01-13 05:22:15,17008,284,15427,1297.0,1964.362436881228,1.6698024459078082
Kaliningrad Oblast,2021-01-13 05:22:15,20250,199,18380,1671.0,2035.9964166463067,0.982716049382716
Kalmykia Republic,2021-01-13 05:22:15,15880,216,13269,2395.0,5765.886141903251,1.3602015113350123
Kaluga Oblast,2021-01-13 05:22:15,23012,193,20972,1847.0,2273.7872212604834,0.8386928559012689
Kamchatka Krai,2021-01-13 05:22:15,10998,82,9622,1294.0,3485.265736459657,0.7455901072922351
Karachay-Cherkess Republic,2021-01-13 05:22:15,16140,43,14537,1560.0,3461.253900344195,0.2664188351920694
Karelia Republic,2021-01-13 05:22:15,30879,188,25284,5407.0,4960.609429318665,0.60882800608828
Kemerovo Oblast,2021-01-13 05:22:15,27257,491,24444,2322.0,1011.4376277655716,1.8013721245918481
Khabarovsk Krai,2021-01-13 05:22:15,38881,207,34266,4408.0,2927.1204891658667,0.5323937141534426
Khakassia Republic,2021-01-13 05:22:15,18710,311,15796,2603.0,3480.846044653804,1.6622127204703367
Khanty-Mansi Autonomous Okrug,2021-01-13 05:22:15,43715,591,40001,3123.0,2853.006996931949,1.351938693812193
Kirov Oblast,2021-01-13 05:22:15,28405,243,22118,6044.0,2213.541057855207,0.8554831895792995
Komi Republic,2021-01-13 05:22:15,33153,625,31272,1256.0,3942.6881348313013,1.885198926190692
Kostroma Oblast,2021-01-13 05:22:15,15898,248,12001,3649.0,2471.2275618506383,1.5599446471254246
