Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-14 04:26:00,3650,30,3125,495.0,805.0712874,0.8219178079999999
Altai Krai,2020-09-14 04:26:00,12528,143,11239,1146.0,533.0882353000001,1.141443167
Altai Republic,2020-09-14 04:26:00,2514,11,2096,407.0,1152.877838,0.43754972200000003
Amur Oblast,2020-09-14 04:26:00,3789,50,3310,429.0,474.559883,1.319609396
Arkhangelsk Oblast,2020-09-14 04:26:00,11753,256,9585,1912.0,1017.55109,2.178167276
Astrakhan Oblast,2020-09-14 04:26:00,6263,87,6018,158.0,615.5197865,1.38911065
Bashkortostan Republic,2020-09-14 04:26:00,8193,31,7719,443.0,201.6344871,0.378371781
Belgorod Oblast,2020-09-14 04:26:00,7919,55,7341,523.0,510.9441013,0.694532138
Bryansk Oblast,2020-09-14 04:26:00,8645,35,7066,1544.0,713.8834433999999,0.4048583
Buryatia Republic,2020-09-14 04:26:00,5844,61,4932,851.0,593.5941803,1.043805613
Chechen Republic,2020-09-14 04:26:00,2341,40,1757,544.0,162.9109919,1.7086715080000001
Chelyabinsk Oblast,2020-09-14 04:26:00,14514,111,10506,3897.0,415.51246539999994,0.764778834
Chukotka Autonomous Okrug,2020-09-14 04:26:00,179,2,169,8.0,362.7299992,1.117318436
Chuvashia Republic,2020-09-14 04:26:00,8145,79,6847,1219.0,661.5943083,0.9699201959999999
Dagestan Republic,2020-09-14 04:26:00,12008,523,10331,1154.0,391.920715,4.355429714
Ingushetia Republic,2020-09-14 04:26:00,4859,77,4219,563.0,995.6089935,1.584688207
Irkutsk Oblast,2020-09-14 04:26:00,17760,262,14061,3437.0,738.7087986,1.475225225
Ivanovo Oblast,2020-09-14 04:26:00,7925,125,6509,1291.0,781.0605866000001,1.577287066
Jewish Autonomous Okrug,2020-09-14 04:26:00,718,9,624,85.0,443.17157779999997,1.253481894
Kabardino-Balkarian Republic,2020-09-14 04:26:00,6941,82,6274,585.0,801.6603759999999,1.181385967
Kaliningrad Oblast,2020-09-14 04:26:00,3744,58,2975,711.0,376.4331153,1.549145299
Kalmykia Republic,2020-09-14 04:26:00,5315,65,3177,2073.0,1929.82902,1.2229539040000001
Kaluga Oblast,2020-09-14 04:26:00,8433,71,7221,1141.0,833.2542863,0.8419305109999999
Kamchatka Krai,2020-09-14 04:26:00,4078,57,3218,803.0,1292.318028,1.3977439919999999
Karachay-Cherkess Republic,2020-09-14 04:26:00,5899,28,4591,1280.0,1265.0518439999998,0.474656721
Karelia Republic,2020-09-14 04:26:00,3461,16,2497,948.0,555.9982265,0.462294135
Kemerovo Oblast,2020-09-14 04:26:00,7589,50,5666,1873.0,281.6083999,0.658848333
Khabarovsk Krai,2020-09-14 04:26:00,10923,95,8815,2013.0,822.3280549,0.869724435
Khakassia Republic,2020-09-14 04:26:00,3774,47,3274,453.0,702.1225532999999,1.24536301
Khanty-Mansi Autonomous Okrug,2020-09-14 04:26:00,20583,177,19758,648.0,1343.324786,0.859932954
Kirov Oblast,2020-09-14 04:26:00,7383,108,5315,1960.0,575.3414409,1.4628199919999998
