Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-07 04:35:11,2906,21,2207,678.0,640.9690852625638,0.7226428079834825
Altai Krai,2020-08-07 04:35:11,9714,80,7791,1843.0,413.34763071895424,0.8235536339304097
Altai Republic,2020-08-07 04:35:11,1661,7,1297,357.0,761.7064793201964,0.4214328717639976
Amur Oblast,2020-08-07 04:35:11,2887,47,2199,641.0,361.5873270342575,1.6279875303082785
Arkhangelsk Oblast,2020-08-07 04:35:11,9101,203,8415,483.0,787.9462662377016,2.2305241182287663
Astrakhan Oblast,2020-08-07 04:35:11,4792,50,3858,884.0,470.9517510324182,1.0434056761268782
Bashkortostan Republic,2020-08-07 04:35:11,6955,24,5351,1580.0,171.16658828196736,0.3450754852624012
Belgorod Oblast,2020-08-07 04:35:11,6220,49,5586,585.0,401.32242837491515,0.7877813504823151
Bryansk Oblast,2020-08-07 04:35:11,7546,35,6190,1321.0,623.130649340783,0.463821892393321
Buryatia Republic,2020-08-07 04:35:11,4287,42,3531,714.0,435.44460143157363,0.979706088173548
Chechen Republic,2020-08-07 04:35:11,2122,33,1400,689.0,147.67070684998615,1.5551366635249764
Chelyabinsk Oblast,2020-08-07 04:35:11,11823,95,7347,4381.0,338.47346548961985,0.8035185655079083
Chukotka Autonomous Okrug,2020-08-07 04:35:11,157,1,148,8.0,318.1486585069304,0.6369426751592356
Chuvashia Republic,2020-08-07 04:35:11,6947,62,4113,2772.0,564.2843044162332,0.8924715704620699
Dagestan Republic,2020-08-07 04:35:11,9517,449,8551,517.0,310.61870794758937,4.717873279394767
Ingushetia Republic,2020-08-07 04:35:11,3792,74,3196,522.0,776.9807168630632,1.9514767932489447
Irkutsk Oblast,2020-08-07 04:35:11,14251,198,9857,4196.0,592.7555793103305,1.3893761841274297
Ivanovo Oblast,2020-08-07 04:35:11,6572,107,5275,1190.0,647.7135868076157,1.6281192939744369
Jewish Autonomous Okrug,2020-08-07 04:35:11,547,8,487,52.0,337.62514350611673,1.4625228519195612
Kabardino-Balkarian Republic,2020-08-07 04:35:11,6069,72,5634,363.0,700.9475323043373,1.1863568956994563
Kaliningrad Oblast,2020-08-07 04:35:11,2958,45,2389,524.0,297.406291379742,1.5212981744421907
