Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-22 04:27:49,3195,25,2673,497.0,704.7130858272162,0.7824726134585289
Altai Krai,2020-08-22 04:27:49,11042,110,9532,1400.0,469.85634531590415,0.9961963412425284
Altai Republic,2020-08-22 04:27:49,1926,7,1662,257.0,883.2309928782048,0.363447559709242
Amur Oblast,2020-08-22 04:27:49,3157,47,2756,354.0,395.40394577317323,1.4887551472917326
Arkhangelsk Oblast,2020-08-22 04:27:49,10136,241,8754,1141.0,877.554483527672,2.377663772691397
Astrakhan Oblast,2020-08-22 04:27:49,5331,63,4563,705.0,523.9239951489611,1.1817670230725943
Bashkortostan Republic,2020-08-22 04:27:49,7469,27,6614,828.0,183.81642672581089,0.3614941759271656
Belgorod Oblast,2020-08-22 04:27:49,6944,51,6086,807.0,448.03584286742927,0.7344470046082949
Bryansk Oblast,2020-08-22 04:27:49,7934,35,6456,1443.0,655.1707622408921,0.4411394000504159
Buryatia Republic,2020-08-22 04:27:49,4769,43,4175,551.0,484.4029167779741,0.901656531767666
Chechen Republic,2020-08-22 04:27:49,2215,38,1507,670.0,154.1426087053343,1.7155756207674944
Chelyabinsk Oblast,2020-08-22 04:27:49,13019,102,8682,4235.0,372.7130209937716,0.7834703126200169
Chukotka Autonomous Okrug,2020-08-22 04:27:49,167,2,160,5.0,338.412904271703,1.1976047904191616
Chuvashia Republic,2020-08-22 04:27:49,7448,68,6114,1266.0,604.9790556056005,0.9129967776584318
Dagestan Republic,2020-08-22 04:27:49,10334,478,9219,637.0,337.2841996354302,4.625508031739888
Ingushetia Republic,2020-08-22 04:27:49,4140,76,3678,386.0,848.2859092334078,1.8357487922705316
Irkutsk Oblast,2020-08-22 04:27:49,15981,239,11838,3904.0,664.7131368295833,1.4955259370502472
Ivanovo Oblast,2020-08-22 04:27:49,7042,112,5858,1072.0,694.0351610315323,1.5904572564612327
Jewish Autonomous Okrug,2020-08-22 04:27:49,588,9,525,54.0,362.931598503833,1.5306122448979589
Kabardino-Balkarian Republic,2020-08-22 04:27:49,6305,75,5928,302.0,728.2046780653894,1.189532117367169
Kaliningrad Oblast,2020-08-22 04:27:49,3212,55,2582,575.0,322.9442217416265,1.7123287671232876
Kalmykia Republic,2020-08-22 04:27:49,3600,48,2425,1127.0,1307.1278407337345,1.3333333333333333
Kaluga Oblast,2020-08-22 04:27:49,7759,60,6537,1162.0,766.6571810255559,0.7732955277741977
Kamchatka Krai,2020-08-22 04:27:49,3737,42,3117,578.0,1184.255142494066,1.1238961734011241
Karachay-Cherkess Republic,2020-08-22 04:27:49,4732,26,4154,552.0,1014.7864595061172,0.5494505494505495
Karelia Republic,2020-08-22 04:27:49,2803,15,1922,866.0,450.292698286221,0.5351409204423832
Kemerovo Oblast,2020-08-22 04:27:49,5491,21,3888,1582.0,203.75698037424343,0.3824439992715352
Khabarovsk Krai,2020-08-22 04:27:49,9375,83,7298,1994.0,705.788292120316,0.8853333333333333
Khakassia Republic,2020-08-22 04:27:49,3234,39,2988,207.0,601.6598668311278,1.2059369202226344
Khanty-Mansi Autonomous Okrug,2020-08-22 04:27:49,18916,155,17157,1604.0,1234.530032116316,0.8194121378727004
Kirov Oblast,2020-08-22 04:27:49,5926,91,4736,1099.0,461.8005389491272,1.5356058049274384
Komi Republic,2020-08-22 04:27:49,6261,77,5150,1034.0,744.5833080619783,1.2298354895384125
Kostroma Oblast,2020-08-22 04:27:49,3093,38,2131,924.0,480.7841771797725,1.2285806660200451
Krasnodar Krai,2020-08-22 04:27:49,10334,154,8663,1517.0,184.42308447341088,1.4902264370040643
Krasnoyarsk Krai,2020-08-22 04:27:49,15748,410,12808,2530.0,547.4714557324412,2.603505207010414
Kurgan Oblast,2020-08-22 04:27:49,2752,17,2383,352.0,325.47363391548805,0.6177325581395349
Kursk Oblast,2020-08-22 04:27:49,6810,52,5639,1119.0,610.6325381959169,0.7635829662261381
Leningrad Oblast,2020-08-22 04:27:49,6513,70,4814,1629.0,359.07721621156713,1.0747735298633505
Lipetsk Oblast,2020-08-22 04:27:49,4901,25,4443,433.0,426.09943827209327,0.5100999795960008
Magadan Oblast,2020-08-22 04:27:49,1740,16,1353,371.0,1207.5702160440278,0.9195402298850576
Mari El Republic,2020-08-22 04:27:49,4095,36,3645,414.0,600.1468491191251,0.8791208791208791
Mordovia Republic,2020-08-22 04:27:49,5141,38,4028,1075.0,638.5891167819383,0.7391558062633728
Moscow,2020-08-22 04:27:49,255826,4710,202727,48389.0,2045.5495508404126,1.8410951193389256
Moscow Oblast,2020-08-22 04:27:49,66692,1160,50194,15338.0,888.8255100864476,1.739339051160559
Murmansk Oblast,2020-08-22 04:27:49,12171,133,9406,2632.0,1615.1399296934405,1.092761482211815
Nenets Autonomous Okrug,2020-08-22 04:27:49,303,0,110,193.0,688.6833193172263,0.0
Nizhny Novgorod Oblast,2020-08-22 04:27:49,26391,443,23446,2502.0,815.8585264032606,1.6786025539009508
North Ossetia - Alania Republic,2020-08-22 04:27:49,4740,67,4312,361.0,675.4397839732674,1.4135021097046414
