Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-02 05:23:30,13791,149,12221,1421.0,3041.846061547149,1.0804147632513958
Altai Krai,2021-03-02 05:23:30,43666,1511,38979,3176.0,1858.0644063180828,3.4603581734072275
Altai Republic,2021-03-02 05:23:30,16221,161,15899,161.0,7438.675978960207,0.99254053387584
Amur Oblast,2021-03-02 05:23:30,21053,178,19467,1408.0,2636.8195344829314,0.8454852040089298
Arkhangelsk Oblast,2021-03-02 05:23:30,56781,645,50984,5152.0,4915.984720716728,1.135943361335658
Astrakhan Oblast,2021-03-02 05:23:30,28390,569,20776,7045.0,2790.133600127369,2.0042268404367736
Bashkortostan Republic,2021-03-02 05:23:30,28719,277,23007,5435.0,706.7912651142807,0.9645182631707232
Belgorod Oblast,2021-03-02 05:23:30,31541,487,28813,2241.0,2035.0660310889386,1.5440220665165971
Bryansk Oblast,2021-03-02 05:23:30,32993,257,32145,591.0,2724.483105446654,0.7789531112660262
Buryatia Republic,2021-03-02 05:23:30,33735,715,31494,1526.0,3426.57420790626,2.119460500963392
Chechen Republic,2021-03-02 05:23:30,11310,111,10777,422.0,787.0667740213684,0.9814323607427056
Chelyabinsk Oblast,2021-03-02 05:23:30,51028,1009,44886,5133.0,1460.849530322619,1.9773457709492828
Chukotka Autonomous Okrug,2021-03-02 05:23:30,694,5,648,41.0,1406.3386560752206,0.7204610951008645
Chuvashia Republic,2021-03-02 05:23:30,21452,1040,19643,769.0,1742.4826397491058,4.848032817452919
Dagestan Republic,2021-03-02 05:23:30,29821,1344,27549,928.0,973.3067657565477,4.506891116998089
Ingushetia Republic,2021-03-02 05:23:30,14757,173,12985,1599.0,3023.7089764631396,1.1723249983058888
Irkutsk Oblast,2021-03-02 05:23:30,55891,1790,52603,1498.0,2324.728235438473,3.20266232488236
Ivanovo Oblast,2021-03-02 05:23:30,30628,928,28444,1256.0,3018.589734744927,3.029907274389448
Jewish Autonomous Okrug,2021-03-02 05:23:30,4326,119,4114,93.0,2670.1396175639143,2.750809061488673
Kabardino-Balkarian Republic,2021-03-02 05:23:30,21059,370,19718,971.0,2432.238273652504,1.7569685170236005
Kaliningrad Oblast,2021-03-02 05:23:30,28310,257,25637,2416.0,2846.373261987997,0.9078064288237372
Kalmykia Republic,2021-03-02 05:23:30,19039,296,18033,710.0,6912.890822147103,1.5547035033352592
Kaluga Oblast,2021-03-02 05:23:30,29921,258,27572,2091.0,2956.456954951109,0.8622706460345577
Kamchatka Krai,2021-03-02 05:23:30,13548,118,12205,1225.0,4293.360628983036,0.8709772660171243
Karachay-Cherkess Republic,2021-03-02 05:23:30,19088,63,17325,1700.0,4093.458144347584,0.3300502933780385
Karelia Republic,2021-03-02 05:23:30,40928,308,36852,3768.0,6574.9481111161085,0.7525410476935106
Kemerovo Oblast,2021-03-02 05:23:30,31723,558,30867,298.0,1177.1594770373565,1.7589761371875297
Khabarovsk Krai,2021-03-02 05:23:30,48997,286,46118,2593.0,3688.694287895373,0.5837092066861237
Khakassia Republic,2021-03-02 05:23:30,21317,453,20124,740.0,3965.8575699564476,2.125064502509734
Khanty-Mansi Autonomous Okrug,2021-03-02 05:23:30,51569,748,49444,1377.0,3365.588878526448,1.450483817797514
Kirov Oblast,2021-03-02 05:23:30,36620,294,31497,4829.0,2853.7184840224486,0.8028399781540142
Komi Republic,2021-03-02 05:23:30,39515,753,38363,399.0,4699.28276921723,1.9056054662786284
Kostroma Oblast,2021-03-02 05:23:30,18438,354,15530,2554.0,2866.051942722485,1.9199479336153595
Krasnodar Krai,2021-03-02 05:23:30,38582,1944,33232,3406.0,688.5437821901625,5.038619045150589
Krasnoyarsk Krai,2021-03-02 05:23:30,62723,2808,58000,1915.0,2180.5341705553665,4.476826682397207
Kurgan Oblast,2021-03-02 05:23:30,17710,305,15759,1646.0,2094.526910117476,1.722190852625635
Kursk Oblast,2021-03-02 05:23:30,30846,460,27530,2856.0,2765.8694967975416,1.4912792582506649
Leningrad Oblast,2021-03-02 05:23:30,36151,648,32557,2946.0,1993.0908096521368,1.7924815357804764
Lipetsk Oblast,2021-03-02 05:23:30,24772,435,21267,3070.0,2153.710525377738,1.756014855481996
Magadan Oblast,2021-03-02 05:23:30,8142,95,7859,188.0,5650.595804040502,1.1667894866126258
Mari El Republic,2021-03-02 05:23:30,11820,171,10547,1102.0,1732.2920040508081,1.4467005076142132
Mordovia Republic,2021-03-02 05:23:30,17882,162,15850,1870.0,2221.2119405358135,0.9059389330052566
Moscow,2021-03-02 05:23:30,980573,15097,899239,66237.0,7840.526997710304,1.5396100035387472
Moscow Oblast,2021-03-02 05:23:30,214590,4681,175136,34773.0,2859.9092276352612,2.1813691225126988
Murmansk Oblast,2021-03-02 05:23:30,46846,946,45221,679.0,6216.649835380735,2.0193826580711267
Nenets Autonomous Okrug,2021-03-02 05:23:30,1023,3,927,93.0,2325.158533536377,0.2932551319648094
Nizhny Novgorod Oblast,2021-03-02 05:23:30,96955,2473,89263,5219.0,2997.293146429773,2.550667835593832
North Ossetia - Alania Republic,2021-03-02 05:23:30,15733,155,14297,1281.0,2241.918590981312,0.9851903642026314
Novgorod Oblast,2021-03-02 05:23:30,27217,113,23713,3391.0,4487.729110467685,0.415181687915641
Novosibirsk Oblast,2021-03-02 05:23:30,35860,1444,32885,1531.0,1285.835124095998,4.026770775237034
Omsk Oblast,2021-03-02 05:23:30,41044,1222,37605,2217.0,2093.9950951006617,2.9772926615339634
Orel Oblast,2021-03-02 05:23:30,30361,440,27368,2553.0,4063.047426085351,1.4492276275484997
Orenburg Oblast,2021-03-02 05:23:30,37674,609,34843,2222.0,1904.9208179115344,1.6164994425863992
Penza Oblast,2021-03-02 05:23:30,38459,440,34592,3427.0,2888.060345960477,1.144075508983593
