Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-29 04:24:49,5561,48.0,4431,1082.0,1226.5757340485602,0.8631541089732062
Altai Krai,2020-10-29 04:24:49,18565,313.0,17564,688.0,789.9731072984749,1.6859682197683814
Altai Republic,2020-10-29 04:24:49,6902,12.0,4708,2182.0,3165.1403493485827,0.17386264850767896
Amur Oblast,2020-10-29 04:24:49,6203,61.0,5356,786.0,776.9055038425697,0.9833951313880379
Arkhangelsk Oblast,2020-10-29 04:24:49,19602,286.0,11502,7814.0,1697.1017152830927,1.4590347923681255
Astrakhan Oblast,2020-10-29 04:24:49,9204,161.0,7157,1886.0,904.5575785689437,1.7492394611038682
Bashkortostan Republic,2020-10-29 04:24:49,10501,51.0,9487,963.0,258.43570719610915,0.4856680316160366
Belgorod Oblast,2020-10-29 04:24:49,11248,61.0,9796,1391.0,725.7354781930942,0.5423186344238976
Bryansk Oblast,2020-10-29 04:24:49,12334,57.0,9201,3076.0,1018.5122487369756,0.4621371817739582
Buryatia Republic,2020-10-29 04:24:49,10679,108.0,8490,2081.0,1084.7009327473233,1.0113306489371665
Chechen Republic,2020-10-29 04:24:49,2606,46.0,2091,469.0,181.35243263480868,1.7651573292402152
Chelyabinsk Oblast,2020-10-29 04:24:49,18538,159.0,14129,4250.0,530.7131103143512,0.8576977020174776
Chukotka Autonomous Okrug,2020-10-29 04:24:49,233,2.0,212,19.0,472.15692631920234,0.8583690987124464
Chuvashia Republic,2020-10-29 04:24:49,9724,136.0,8198,1390.0,789.851817495819,1.3986013986013983
Dagestan Republic,2020-10-29 04:24:49,15788,770.0,14119,899.0,515.293491759645,4.877121864707373
Ingushetia Republic,2020-10-29 04:24:49,7164,94.0,5696,1374.0,1467.9034429343315,1.3121161362367393
Irkutsk Oblast,2020-10-29 04:24:49,23621,394.0,19731,3496.0,982.4910209030464,1.6680072816561535
Ivanovo Oblast,2020-10-29 04:24:49,11133,166.0,8166,2801.0,1097.2299698614097,1.4910626066648702
Jewish Autonomous Okrug,2020-10-29 04:24:49,1835,27.0,912,896.0,1132.618168800227,1.4713896457765667
Kabardino-Balkarian Republic,2020-10-29 04:24:49,9831,134.0,7326,2371.0,1135.444915156359,1.3630352965110366
Kaliningrad Oblast,2020-10-29 04:24:49,6532,93.0,4364,2075.0,656.7470910387,1.4237599510104102
Kalmykia Republic,2020-10-29 04:24:49,8805,101.0,5586,3118.0,3197.016843794592,1.1470755252697329
Kaluga Oblast,2020-10-29 04:24:49,11624,79.0,8957,2588.0,1148.5530444955616,0.6796283551273228
Kamchatka Krai,2020-10-29 04:24:49,5622,70.0,3607,1945.0,1781.611563045662,1.2451085023123445
Karachay-Cherkess Republic,2020-10-29 04:24:49,9349,30.0,5433,3886.0,2004.910948842496,0.3208899347523799
Karelia Republic,2020-10-29 04:24:49,6124,43.0,3996,2085.0,983.8003868372521,0.7021554539516656
Kemerovo Oblast,2020-10-29 04:24:49,14703,207.0,10298,4198.0,545.5907635116556,1.4078759436849622
