Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-15 03:22:50,3669,30,3141,498.0,809.2620694522867,0.8176614881439084
Altai Krai,2020-09-15 03:22:50,12588,143,11250,1195.0,535.6413398692812,1.1360025421035906
Altai Republic,2020-09-15 03:22:50,2563,11,2101,451.0,1175.3484084874553,0.4291845493562232
Amur Oblast,2020-09-15 03:22:50,3816,50,3341,425.0,477.9415448433414,1.3102725366876309
Arkhangelsk Oblast,2020-09-15 03:22:50,11844,256,9585,2003.0,1025.4296865530532,2.1614319486659914
Astrakhan Oblast,2020-09-15 03:22:50,6305,88,6024,193.0,619.6474937936973,1.395717684377478
Bashkortostan Republic,2020-09-15 03:22:50,8223,31,7827,365.0,202.3728045208653,0.3769913656816247
Belgorod Oblast,2020-09-15 03:22:50,7962,55,7348,559.0,513.7185168361856,0.6907812107510676
Bryansk Oblast,2020-09-15 03:22:50,8687,35,7080,1572.0,717.3517029980627,0.4029008863819501
Buryatia Republic,2020-09-15 03:22:50,5889,61,4961,867.0,598.1649773339252,1.0358295126507049
Chechen Republic,2020-09-15 03:22:50,2347,40,1762,545.0,163.3285339193768,1.7043033659991478
Chelyabinsk Oblast,2020-09-15 03:22:50,14581,111,10513,3957.0,417.4305675635752,0.7612646594883753
Chukotka Autonomous Okrug,2020-09-15 03:22:50,179,2,169,8.0,362.72999918943015,1.11731843575419
Chuvashia Republic,2020-09-15 03:22:50,8169,81,6852,1236.0,663.5437574170447,0.9915534337128168
Dagestan Republic,2020-09-15 03:22:50,12092,524,10401,1167.0,394.6623323003311,4.333443599073767
Ingushetia Republic,2020-09-15 03:22:50,4901,77,4258,566.0,1004.2147925490171,1.5711079371556824
Irkutsk Oblast,2020-09-15 03:22:50,17832,262,14108,3462.0,741.7035639787953,1.4692687303723644
Ivanovo Oblast,2020-09-15 03:22:50,7968,125,6515,1328.0,785.298517906738,1.5687751004016064
Jewish Autonomous Okrug,2020-09-15 03:22:50,725,10,624,91.0,447.4921920327873,1.3793103448275863
Kabardino-Balkarian Republic,2020-09-15 03:22:50,6981,82,6287,612.0,806.2802311775549,1.1746168170749176
Kaliningrad Oblast,2020-09-15 03:22:50,3775,58,2975,742.0,379.5499492760399,1.5364238410596027
Kalmykia Republic,2020-09-15 03:22:50,5378,65,3185,2128.0,1952.703757629451,1.2086277426552618
Kaluga Oblast,2020-09-15 03:22:50,8472,71,7230,1171.0,837.1078280253267,0.8380547686496695
Kamchatka Krai,2020-09-15 03:22:50,4099,60,3218,821.0,1298.9729272366008,1.463771651622347
Karachay-Cherkess Republic,2020-09-15 03:22:50,5962,28,4591,1343.0,1278.5623143650614,0.4696410600469641
Karelia Republic,2020-09-15 03:22:50,3477,16,2506,955.0,558.5685736500858,0.4601668104687949
Kemerovo Oblast,2020-09-15 03:22:50,7694,50,5762,1882.0,285.50468166079565,0.6498570314530803
Khabarovsk Krai,2020-09-15 03:22:50,10993,96,8841,2056.0,827.5979408297211,0.8732829982716274
Khakassia Republic,2020-09-15 03:22:50,3806,47,3278,481.0,708.0758976992184,1.2348922753547031
Khanty-Mansi Autonomous Okrug,2020-09-15 03:22:50,20665,177,19839,649.0,1348.6764175134101,0.8565206871521897
Kirov Oblast,2020-09-15 03:22:50,7449,110,5315,2024.0,580.4846801606561,1.4767082829910054
Komi Republic,2020-09-15 03:22:50,7114,91,6094,929.0,846.0254996890138,1.2791678380657858
Kostroma Oblast,2020-09-15 03:22:50,4099,50,2953,1096.0,637.1595028321656,1.2198097096852891
Krasnodar Krai,2020-09-15 03:22:50,12469,224,9894,2351.0,222.5248152021444,1.796455208918117
Krasnoyarsk Krai,2020-09-15 03:22:50,18344,521,14287,3536.0,637.7201158214314,2.8401657217618834
Kurgan Oblast,2020-09-15 03:22:50,3336,22,2876,438.0,394.5421666940655,0.6594724220623501
Kursk Oblast,2020-09-15 03:22:50,7529,54,6339,1136.0,675.1031395120499,0.7172267233364324
Leningrad Oblast,2020-09-15 03:22:50,7301,87,5228,1986.0,402.5215347091436,1.1916175866319685
Lipetsk Oblast,2020-09-15 03:22:50,5549,34,4903,612.0,482.43741746007873,0.6127230131555235
Magadan Oblast,2020-09-15 03:22:50,2340,19,1823,498.0,1623.9737388178305,0.811965811965812
Mari El Republic,2020-09-15 03:22:50,4505,45,3987,473.0,660.2348120345931,0.9988901220865704
Mordovia Republic,2020-09-15 03:22:50,5901,39,4795,1067.0,732.9924874791319,0.6609049313675648
Moscow,2020-09-15 03:22:50,271793,4993,230397,36403.0,2173.219489307453,1.8370598212610327
Moscow Oblast,2020-09-15 03:22:50,70507,1249,53554,15704.0,939.669229287848,1.7714553164933975
Murmansk Oblast,2020-09-15 03:22:50,13764,185,11214,2365.0,1826.5373422315765,1.3440860215053765
Nenets Autonomous Okrug,2020-09-15 03:22:50,323,0,114,209.0,734.1409641566472,0.0
Nizhny Novgorod Oblast,2020-09-15 03:22:50,29804,526,26426,2852.0,921.3689333834557,1.764863776674272
North Ossetia - Alania Republic,2020-09-15 03:22:50,5280,68,4547,665.0,752.3886201221206,1.2878787878787878
Novgorod Oblast,2020-09-15 03:22:50,4689,86,3439,1164.0,773.155079508505,1.8340797611431008
Novosibirsk Oblast,2020-09-15 03:22:50,12148,397,10875,876.0,435.591887549308,3.268027658873889
Omsk Oblast,2020-09-15 03:22:50,9962,242,8475,1245.0,508.24430214873775,2.429231078096768
Orel Oblast,2020-09-15 03:22:50,7723,115,6116,1492.0,1033.527066686116,1.4890586559627088
Orenburg Oblast,2020-09-15 03:22:50,11228,81,10075,1072.0,567.7244503772022,0.7214107588172426
