Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-21 04:38:46,2384,16,1910,458.0,525.8328627893845,0.6711409395973155
Altai Krai,2020-07-21 04:38:46,7573,57,4815,2701.0,322.2443491285403,0.7526739733262908
Altai Republic,2020-07-21 04:38:46,1276,1,774,501.0,585.1519973585615,0.07836990595611286
Amur Oblast,2020-07-21 04:38:46,2423,33,1486,904.0,303.4728414977505,1.361947998349154
Arkhangelsk Oblast,2020-07-21 04:38:46,7908,129,5522,2257.0,684.6587268880063,1.6312594840667678
Astrakhan Oblast,2020-07-21 04:38:46,4213,39,3023,1151.0,414.04835707420233,0.9257061476382624
Bashkortostan Republic,2020-07-21 04:38:46,6348,21,4637,1690.0,156.22796583952967,0.33081285444234404
Belgorod Oblast,2020-07-21 04:38:46,5486,43,5021,422.0,353.9638009750458,0.7838133430550492
Bryansk Oblast,2020-07-21 04:38:46,7068,35,5450,1583.0,583.6585514896175,0.4951895868704018
Buryatia Republic,2020-07-21 04:38:46,3692,32,2820,840.0,375.00850676122457,0.866738894907909
Chechen Republic,2020-07-21 04:38:46,1927,30,1307,590.0,134.1005900565143,1.5568240788790866
Chelyabinsk Oblast,2020-07-21 04:38:46,9816,88,5440,4288.0,281.01628497387367,0.8964955175224124
Chukotka Autonomous Okrug,2020-07-21 04:38:46,148,1,143,4.0,299.910837318635,0.6756756756756757
Chuvashia Republic,2020-07-21 04:38:46,6264,49,3385,2830.0,508.80623043951135,0.7822477650063857
Dagestan Republic,2020-07-21 04:38:46,8819,427,7554,838.0,287.8371740453705,4.841818800317498
Ingushetia Republic,2020-07-21 04:38:46,3448,71,2538,839.0,706.4951244050218,2.0591647331786542
Irkutsk Oblast,2020-07-21 04:38:46,11625,122,6227,5276.0,483.5298301510485,1.049462365591398
Ivanovo Oblast,2020-07-21 04:38:46,5998,64,4262,1672.0,591.1421323298962,1.06702234078026
Jewish Autonomous Okrug,2020-07-21 04:38:46,507,7,411,89.0,312.9359191181009,1.3806706114398422
Kabardino-Balkarian Republic,2020-07-21 04:38:46,5807,64,5294,449.0,670.6874806543562,1.1021181332874117
Kaliningrad Oblast,2020-07-21 04:38:46,2718,43,1932,743.0,273.27596347874874,1.582045621780721
