Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-19 04:24:16,4857,41,4002,814.0,1071.2962309429702,0.8441424747786701
Altai Krai,2020-10-19 04:24:16,16408,277,15233,898.0,698.1889978213507,1.6882008776206732
Altai Republic,2020-10-19 04:24:16,5212,12,3724,1476.0,2390.13496099751,0.23023791250959325
Amur Oblast,2020-10-19 04:24:16,5201,60,4622,519.0,651.4082743003718,1.1536243030186502
Arkhangelsk Oblast,2020-10-19 04:24:16,16877,271,10766,5840.0,1461.1766987466974,1.6057356165195236
Astrakhan Oblast,2020-10-19 04:24:16,8168,141,6768,1259.0,802.7407976696144,1.7262487757100882
Bashkortostan Republic,2020-10-19 04:24:16,9737,47,8677,1013.0,239.6332235947543,0.4826948752182397
Belgorod Oblast,2020-10-19 04:24:16,10267,59,8891,1317.0,662.4400919815521,0.5746566669913314
Bryansk Oblast,2020-10-19 04:24:16,10960,46,8535,2379.0,905.0506118175168,0.4197080291970803
Buryatia Republic,2020-10-19 04:24:16,8667,92,7185,1390.0,880.3355168200252,1.0614976347063574
Chechen Republic,2020-10-19 04:24:16,2528,43,2050,435.0,175.9243859174199,1.7009493670886076
Chelyabinsk Oblast,2020-10-19 04:24:16,17325,147,12864,4314.0,495.98687216507363,0.8484848484848485
Chukotka Autonomous Okrug,2020-10-19 04:24:16,220,2,196,22.0,445.813406824998,0.9090909090909092
Chuvashia Republic,2020-10-19 04:24:16,9191,113,7705,1373.0,746.5578007614223,1.2294636057012294
Dagestan Republic,2020-10-19 04:24:16,14944,712,13147,1085.0,487.7467659523775,4.764453961456104
Ingushetia Republic,2020-10-19 04:24:16,6614,86,5349,1179.0,1355.2084549926956,1.3002721499848806
Irkutsk Oblast,2020-10-19 04:24:16,21647,324,18006,3317.0,900.3845361961072,1.4967431976717327
Ivanovo Oblast,2020-10-19 04:24:16,10064,158,7600,2306.0,991.8730276372252,1.5699523052464228
Jewish Autonomous Okrug,2020-10-19 04:24:16,1408,22,828,558.0,869.060698458158,1.5625
Kabardino-Balkarian Republic,2020-10-19 04:24:16,8906,114,6942,1850.0,1028.6107633386769,1.2800359308331462
Kaliningrad Oblast,2020-10-19 04:24:16,5652,91,3944,1617.0,568.2692220683913,1.6100495399858457
Kalmykia Republic,2020-10-19 04:24:16,7869,86,4825,2958.0,2857.1636052038207,1.0928961748633879
Kaluga Oblast,2020-10-19 04:24:16,10634,79,8395,2160.0,1050.7323705407603,0.7429001316531879
