Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-06 04:23:33,4266,35,3602,629.0,940.9408526256352,0.8204406938584153
Altai Krai,2020-10-06 04:23:33,14334,221,12820,1293.0,609.936683006536,1.5417887540114412
Altai Republic,2020-10-06 04:23:33,3940,12,2884,1044.0,1806.8172959190686,0.3045685279187817
Amur Oblast,2020-10-06 04:23:33,4477,52,3966,459.0,560.7296373856498,1.1614920705829797
Arkhangelsk Oblast,2020-10-06 04:23:33,14251,262,10260,3729.0,1233.8229029945594,1.8384674759665989
Astrakhan Oblast,2020-10-06 04:23:33,7352,120,6463,769.0,722.5453408994864,1.6322089227421108
Bashkortostan Republic,2020-10-06 04:23:33,9007,42,8560,405.0,221.667499734821,0.4663039857888309
Belgorod Oblast,2020-10-06 04:23:33,9200,58,8192,950.0,593.5958747667555,0.6304347826086957
Bryansk Oblast,2020-10-06 04:23:33,9747,38,7838,1871.0,804.8839701993919,0.3898635477582846
Buryatia Republic,2020-10-06 04:23:33,7313,75,6137,1101.0,742.8053114693488,1.0255709011349652
Chechen Republic,2020-10-06 04:23:33,2458,41,1913,504.0,171.05306194027617,1.6680227827502034
Chelyabinsk Oblast,2020-10-06 04:23:33,16093,138,11927,4028.0,460.71669458889056,0.8575156900515752
Chukotka Autonomous Okrug,2020-10-06 04:23:33,201,2,184,15.0,407.31133987193,0.9950248756218906
Chuvashia Republic,2020-10-06 04:23:33,8731,97,7330,1304.0,709.1933585516243,1.1109838506471197
Dagestan Republic,2020-10-06 04:23:33,13852,647,11980,1225.0,452.1057415666712,4.6708056598325145
Ingushetia Republic,2020-10-06 04:23:33,5933,84,4831,1018.0,1215.671569923142,1.4158098769593797
Irkutsk Oblast,2020-10-06 04:23:33,19570,302,16421,2847.0,813.9938732091199,1.5431783341849767
Ivanovo Oblast,2020-10-06 04:23:33,9014,138,7078,1798.0,888.3886596901776,1.5309518526736188
Jewish Autonomous Okrug,2020-10-06 04:23:33,1034,16,701,317.0,638.2164504302098,1.5473887814313343
Kabardino-Balkarian Republic,2020-10-06 04:23:33,7934,98,6581,1255.0,916.3482816448532,1.2351903201411647
Kaliningrad Oblast,2020-10-06 04:23:33,4711,81,3436,1194.0,473.6582280899136,1.7193801740607089
Kalmykia Republic,2020-10-06 04:23:33,6811,75,4031,2705.0,2473.013256454851,1.1011598884157978
Kaluga Oblast,2020-10-06 04:23:33,9519,74,7747,1698.0,940.5606013896463,0.7773925832545435
Kamchatka Krai,2020-10-06 04:23:33,4625,70,3338,1217.0,1465.6623050669134,1.5135135135135136
Karachay-Cherkess Republic,2020-10-06 04:23:33,7434,29,4903,2502.0,1594.2355325377164,0.3900995426419155
Karelia Republic,2020-10-06 04:23:33,4231,38,3007,1186.0,679.6961849621838,0.8981328291184117
Kemerovo Oblast,2020-10-06 04:23:33,10681,113,7612,2956.0,396.34461981010634,1.0579533751521393
Khabarovsk Krai,2020-10-06 04:23:33,12476,108,9924,2444.0,939.2442381325932,0.8656620711766592
Khakassia Republic,2020-10-06 04:23:33,4611,48,3927,636.0,857.8397173649754,1.0409889394925178
Khanty-Mansi Autonomous Okrug,2020-10-06 04:23:33,23280,192,21447,1641.0,1519.3412533129535,0.8247422680412371
