Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-11 04:23:46,4475,38,3741,696.0,987.0394551101073,0.8491620111731844
Altai Krai,2020-10-11 04:23:46,15007,250,13554,1203.0,638.5740059912854,1.6658892516825483
Altai Republic,2020-10-11 04:23:46,4407,12,3228,1167.0,2020.9755896231825,0.2722940776038121
Amur Oblast,2020-10-11 04:23:46,4721,57,4225,439.0,591.2898409867438,1.2073713196356703
Arkhangelsk Oblast,2020-10-11 04:23:46,15181,266,10500,4415.0,1314.3404315739529,1.7521902377972465
Astrakhan Oblast,2020-10-11 04:23:46,7624,129,6592,903.0,749.2771598228624,1.69202518363064
Bashkortostan Republic,2020-10-11 04:23:46,9240,44,8602,594.0,227.40176502162163,0.4761904761904762
Belgorod Oblast,2020-10-11 04:23:46,9564,58,8592,914.0,617.0816245944837,0.6064408197406943
Bryansk Oblast,2020-10-11 04:23:46,10183,41,8112,2030.0,840.8878084067311,0.4026318373760189
Buryatia Republic,2020-10-11 04:23:46,7792,81,6561,1150.0,791.4589070106888,1.0395277207392195
Chechen Republic,2020-10-11 04:23:46,2484,42,2031,411.0,172.86241084607244,1.6908212560386473
Chelyabinsk Oblast,2020-10-11 04:23:46,16553,142,12322,4089.0,473.8857543981797,0.8578505406874887
Chukotka Autonomous Okrug,2020-10-11 04:23:46,209,2,187,20.0,423.5227364837481,0.9569377990430622
Chuvashia Republic,2020-10-11 04:23:46,8886,105,7468,1313.0,721.7835510353606,1.1816340310600946
Dagestan Republic,2020-10-11 04:23:46,14264,678,12421,1165.0,465.55272146310966,4.753224901850814
Ingushetia Republic,2020-10-11 04:23:46,6194,86,5102,1006.0,1269.1504642009006,1.3884404262189216
Irkutsk Oblast,2020-10-11 04:23:46,20247,317,17111,2819.0,842.1529867585616,1.5656640489949127
Ivanovo Oblast,2020-10-11 04:23:46,9370,144,7317,1909.0,923.474788251272,1.5368196371398082
Jewish Autonomous Okrug,2020-10-11 04:23:46,1176,19,767,390.0,725.863197007666,1.6156462585034013
Kabardino-Balkarian Republic,2020-10-11 04:23:46,8261,103,6681,1477.0,954.1155980171582,1.2468224185933907
Kaliningrad Oblast,2020-10-11 04:23:46,5038,85,3530,1423.0,506.5357998550169,1.6871774513695912
Kalmykia Republic,2020-10-11 04:23:46,7196,79,4411,2706.0,2612.803317199987,1.0978321289605335
Kaluga Oblast,2020-10-11 04:23:46,9914,74,8050,1790.0,979.5900622099963,0.7464192051644141
Kamchatka Krai,2020-10-11 04:23:46,4786,70,3382,1334.0,1516.6831982811345,1.4625992478061012
Karachay-Cherkess Republic,2020-10-11 04:23:46,7838,29,4998,2811.0,1680.8741060035813,0.3699923449859658
Karelia Republic,2020-10-11 04:23:46,4541,38,3185,1318.0,729.4966617615877,0.8368200836820083
Kemerovo Oblast,2020-10-11 04:23:46,11530,133,8148,3249.0,427.84884059643537,1.1535125758889853
Khabarovsk Krai,2020-10-11 04:23:46,12938,114,10171,2653.0,974.0254851682828,0.8811253671355697
Khakassia Republic,2020-10-11 04:23:46,4899,48,4163,688.0,911.4198168230348,0.9797917942437232
Khanty-Mansi Autonomous Okrug,2020-10-11 04:23:46,24141,202,21882,2057.0,1575.5333847176983,0.8367507559753117
Kirov Oblast,2020-10-11 04:23:46,9303,146,5999,3158.0,724.9629452993131,1.5693862194990864
Komi Republic,2020-10-11 04:23:46,9481,136,7784,1561.0,1127.5186621523108,1.4344478430545302
Kostroma Oblast,2020-10-11 04:23:46,5361,90,3796,1475.0,833.3281519110121,1.6787912702853944
