Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-08 03:33:22,1025,10,577,438,226.0816629023151,0.975609756097561
Altai Krai,2020-06-08 03:33:22,2319,14,1096,1209,98.67749183006536,0.6037084950409659
Altai Republic,2020-06-08 03:33:22,172,0,100,72,78.87628804519795,0.0
Amur Oblast,2020-06-08 03:33:22,702,5,252,445,87.92320872118073,0.7122507122507122
Arkhangelsk Oblast,2020-06-08 03:33:22,2868,9,853,2006,248.30566878032397,0.3138075313807531
Astrakhan Oblast,2020-06-08 03:33:22,2293,22,1263,1008,225.35316467390132,0.9594417793283908
Bashkortostan Republic,2020-06-08 03:33:22,3928,18,1437,2473,96.67036071481924,0.4582484725050917
Belgorod Oblast,2020-06-08 03:33:22,2840,27,1337,1476,183.240465688868,0.9507042253521126
Bryansk Oblast,2020-06-08 03:33:22,4364,31,2917,1416,360.36869251566077,0.7103574702108157
Buryatia Republic,2020-06-08 03:33:22,1785,11,1058,716,181.3082840110471,0.6162464985994398
Chechen Republic,2020-06-08 03:33:22,1345,14,990,341,93.59901070369058,1.0408921933085502
Chelyabinsk Oblast,2020-06-08 03:33:22,3614,28,1721,1865,103.46300467558879,0.774764803541782
Chukotka Autonomous Okrug,2020-06-08 03:33:22,106,1,65,40,214.80100510658997,0.9433962264150944
Chuvashia Republic,2020-06-08 03:33:22,3475,16,1625,1834,282.26399278053987,0.46043165467625896
Dagestan Republic,2020-06-08 03:33:22,5858,303,4562,993,191.19516561489743,5.172413793103448
Ingushetia Republic,2020-06-08 03:33:22,2342,61,1505,776,479.8757486532949,2.6046114432109313
Irkutsk Oblast,2020-06-08 03:33:22,2792,16,709,2067,116.13034716401957,0.5730659025787965
Ivanovo Oblast,2020-06-08 03:33:22,2705,22,1064,1619,266.59544313977483,0.8133086876155268
Jewish Autonomous Okrug,2020-06-08 03:33:22,343,4,249,90,211.7100991272359,1.1661807580174928
Kabardino-Balkarian Republic,2020-06-08 03:33:22,3348,31,1625,1692,386.68188138983726,0.925925925925926
Kaliningrad Oblast,2020-06-08 03:33:22,1776,24,779,973,178.56442646735016,1.351351351351351
Kalmykia Republic,2020-06-08 03:33:22,1168,16,624,528,424.09036610472265,1.3698630136986298
Kaluga Oblast,2020-06-08 03:33:22,4511,36,2097,2378,445.7263234445525,0.7980492130348038
Kamchatka Krai,2020-06-08 03:33:22,1125,10,306,809,356.51245258384387,0.8888888888888888
Karachay-Cherkess Republic,2020-06-08 03:33:22,1580,8,418,1154,338.8340249407577,0.5063291139240507
Karelia Republic,2020-06-08 03:33:22,614,2,224,388,98.63707340268986,0.3257328990228013
Kemerovo Oblast,2020-06-08 03:33:22,721,7,316,398,26.754467829143966,0.9708737864077671
Khabarovsk Krai,2020-06-08 03:33:22,2537,17,1301,1219,190.99572235831909,0.6700827749310209
Khakassia Republic,2020-06-08 03:33:22,1128,10,757,361,209.85538954406684,0.8865248226950354
Khanty-Mansi Autonomous Okrug,2020-06-08 03:33:22,3346,20,1126,2200,218.37267326396665,0.5977286312014346
Kirov Oblast,2020-06-08 03:33:22,2182,20,1186,976,170.03860546523717,0.9165902841429879
Komi Republic,2020-06-08 03:33:22,1564,26,885,653,185.99717198673284,1.6624040920716112
Kostroma Oblast,2020-06-08 03:33:22,901,12,485,404,140.05384534076143,1.3318534961154274
Krasnodar Krai,2020-06-08 03:33:22,4399,43,3289,1067,78.505626920702,0.977494885201182
Krasnoyarsk Krai,2020-06-08 03:33:22,5301,49,1494,3758,184.28665143749495,0.9243538954914168
Kurgan Oblast,2020-06-08 03:33:22,288,0,180,108,34.061194246969684,0.0
Kursk Oblast,2020-06-08 03:33:22,3501,16,1802,1683,313.92430487869393,0.4570122822050843
Leningrad Oblast,2020-06-08 03:33:22,3188,18,2154,1016,175.76203980999176,0.5646173149309912
Lipetsk Oblast,2020-06-08 03:33:22,2577,8,994,1575,224.04779686333083,0.3104384943733023
Magadan Oblast,2020-06-08 03:33:22,327,3,208,116,226.93991991172246,0.9174311926605504
Mari El Republic,2020-06-08 03:33:22,2061,15,1718,328,302.0519306555597,0.7278020378457059
