Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-12-04 05:27:27,8342,67,6712,1563.0,1839.9738848108414,0.8031647087029491
Altai Krai,2020-12-04 05:27:27,26800,585,24595,1620.0,1140.3867102396514,2.1828358208955225
Altai Republic,2020-12-04 05:27:27,11501,31,10270,1200.0,5274.163888417567,0.2695417789757412
Amur Oblast,2020-12-04 05:27:27,11841,98,9275,2468.0,1483.046601805557,0.8276328012836753
Arkhangelsk Oblast,2020-12-04 05:27:27,32411,350,21988,10073.0,2806.0791599857316,1.0798802875566935
Astrakhan Oblast,2020-12-04 05:27:27,14177,266,9990,3921.0,1393.2977826349315,1.876278479226917
Bashkortostan Republic,2020-12-04 05:27:27,14689,86,12211,2392.0,361.50481887474024,0.5854721219960515
Belgorod Oblast,2020-12-04 05:27:27,16722,90,15006,1626.0,1078.9250236793137,0.5382131324004306
Bryansk Oblast,2020-12-04 05:27:27,17720,139,15154,2427.0,1463.2752592524084,0.7844243792325056
Buryatia Republic,2020-12-04 05:27:27,19675,446,17363,1866.0,1998.4540548556595,2.2668360864040658
Chechen Republic,2020-12-04 05:27:27,4731,71,2651,2009.0,329.2319105123867,1.5007398013105049
Chelyabinsk Oblast,2020-12-04 05:27:27,26121,313,22389,3419.0,747.8021984313933,1.1982695915164043
Chukotka Autonomous Okrug,2020-12-04 05:27:27,409,3,358,48.0,828.8076517792008,0.7334963325183375
Chuvashia Republic,2020-12-04 05:27:27,12922,298,12101,523.0,1049.6159179021977,2.3061445596656864
Dagestan Republic,2020-12-04 05:27:27,19326,977,17346,1003.0,630.7677997052763,5.055365828417676
Ingushetia Republic,2020-12-04 05:27:27,9720,114,8258,1348.0,1991.6277868958268,1.1728395061728396
Irkutsk Oblast,2020-12-04 05:27:27,32911,830,29207,2874.0,1368.8989453850454,2.5219531463644373
Ivanovo Oblast,2020-12-04 05:27:27,16306,262,11851,4193.0,1607.0629559471977,1.6067705139212558
Jewish Autonomous Okrug,2020-12-04 05:27:27,3043,50,2078,915.0,1878.232745318306,1.6431153466973383
Kabardino-Balkarian Republic,2020-12-04 05:27:27,13001,221,10404,2376.0,1501.5684408450638,1.6998692408276286
Kaliningrad Oblast,2020-12-04 05:27:27,12037,120,8925,2992.0,1210.236487267733,0.9969261443881364
Kalmykia Republic,2020-12-04 05:27:27,11942,151,9932,1859.0,4336.033520567294,1.2644448166136326
Kaluga Oblast,2020-12-04 05:27:27,16432,116,14674,1642.0,1623.6255701265545,0.7059396299902629
Kamchatka Krai,2020-12-04 05:27:27,7876,79,5987,1810.0,2495.904068044759,1.0030472320975117
Karachay-Cherkess Republic,2020-12-04 05:27:27,12497,34,9634,2829.0,2680.0055757497776,0.27206529567096105
Karelia Republic,2020-12-04 05:27:27,16463,108,9834,6521.0,2644.726611447041,0.6560165218975885
Kemerovo Oblast,2020-12-04 05:27:27,21296,387,17826,3083.0,790.2401482516643,1.8172426746806911
Khabarovsk Krai,2020-12-04 05:27:27,25571,162,18731,6678.0,1925.0893245662505,0.6335301708967189
Khakassia Republic,2020-12-04 05:27:27,12608,138,9175,3295.0,2345.617687386165,1.0945431472081215
Khanty-Mansi Autonomous Okrug,2020-12-04 05:27:27,34994,425,29950,4619.0,2283.8414011354603,1.21449391324227
Kirov Oblast,2020-12-04 05:27:27,18788,199,11384,7205.0,1464.1087623652045,1.0591867149244198
Komi Republic,2020-12-04 05:27:27,22203,381,17851,3971.0,2640.4700828781515,1.7159843264423726
Kostroma Oblast,2020-12-04 05:27:27,11809,189,8440,3180.0,1835.6224857148184,1.6004742145820985
Krasnodar Krai,2020-12-04 05:27:27,22589,620,15407,6562.0,403.12880348073134,2.7446987471778304
Krasnoyarsk Krai,2020-12-04 05:27:27,37236,1190,29666,6380.0,1294.49118146134,3.1958319905467825
Kurgan Oblast,2020-12-04 05:27:27,9011,119,7896,996.0,1065.7132686091797,1.3206081455998224
Kursk Oblast,2020-12-04 05:27:27,15782,207,13705,1870.0,1415.125215537146,1.3116208338613609
Leningrad Oblast,2020-12-04 05:27:27,17578,148,12768,4662.0,969.1170438456822,0.8419615428376379
Lipetsk Oblast,2020-12-04 05:27:27,11650,125,9426,2099.0,1012.8664468210338,1.072961373390558
Magadan Oblast,2020-12-04 05:27:27,5817,56,5287,474.0,4037.032153292017,0.9626955475330926
