Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-25 04:21:33,14916,234,14367.0,315.0,3289.9844720496885,1.5687851971037812
Altai Krai,2021-06-25 04:21:33,53418,2412,47147.0,3859.0,2273.029003267974,4.515331910591934
Altai Republic,2021-06-25 04:21:33,17598,248,16943.0,407.0,8070.144866391823,1.4092510512558245
Amur Oblast,2021-06-25 04:21:33,23608,302,22879.0,427.0,2956.8249451419288,1.2792273805489665
Arkhangelsk Oblast,2021-06-25 04:21:33,65875,1024,63121.0,1730.0,5703.3249410403905,1.5544592030360531
Astrakhan Oblast,2021-06-25 04:21:33,35367,834,34007.0,526.0,3475.824411261172,2.358130460598864
Bashkortostan Republic,2021-06-25 04:21:33,40544,574,38305.0,1665.0,997.81138106457,1.4157458563535912
Belgorod Oblast,2021-06-25 04:21:33,40351,737,38250.0,1364.0,2603.4986024688433,1.8264727020396023
Bryansk Oblast,2021-06-25 04:21:33,42817,436,41224.0,1157.0,3535.725551659728,1.0182871289441109
Buryatia Republic,2021-06-25 04:21:33,42435,1094,39973.0,1368.0,4310.2616425819515,2.578060563214328
Chechen Republic,2021-06-25 04:21:33,12597,149,12275.0,173.0,876.6295448582828,1.182821306660316
Chelyabinsk Oblast,2021-06-25 04:21:33,64030,1752,60179.0,2099.0,1833.0758686712647,2.7362173980946434
Chukotka Autonomous Okrug,2021-06-25 04:21:33,797,8,746.0,43.0,1615.0603874523792,1.0037641154328734
Chuvashia Republic,2021-06-25 04:21:33,26957,1515,24647.0,795.0,2189.6375405424506,5.620061579552621
Dagestan Republic,2021-06-25 04:21:33,35034,1527,32249.0,1258.0,1143.4502274073602,4.3586230518924465
Ingushetia Republic,2021-06-25 04:21:33,16049,190,15639.0,220.0,3288.439748136947,1.1838743846968658
Irkutsk Oblast,2021-06-25 04:21:33,72800,2636,68846.0,1318.0,3028.0405707523723,3.620879120879121
Ivanovo Oblast,2021-06-25 04:21:33,37759,1272,35577.0,910.0,3721.396427916732,3.368733282131412
Jewish Autonomous Okrug,2021-06-25 04:21:33,4634,149,4364.0,121.0,2860.2466453516363,3.2153646957272337
Kabardino-Balkarian Republic,2021-06-25 04:21:33,24723,490,23890.0,343.0,2855.417011230868,1.981960118108644
Kaliningrad Oblast,2021-06-25 04:21:33,35425,535,34158.0,732.0,3561.736941219527,1.5102328863796757
Kalmykia Republic,2021-06-25 04:21:33,21333,403,20589.0,341.0,7745.821729547988,1.8890920170627663
Kaluga Oblast,2021-06-25 04:21:33,36950,365,35297.0,1288.0,3650.983740030196,0.9878213802435724
Kamchatka Krai,2021-06-25 04:21:33,15040,238,14102.0,700.0,4766.175366098676,1.5824468085106382
Karachay-Cherkess Republic,2021-06-25 04:21:33,20767,169,20331.0,267.0,4453.522908825767,0.8137911108970963
Karelia Republic,2021-06-25 04:21:33,49027,610,47057.0,1360.0,7876.025729175369,1.2442123727741856
Kemerovo Oblast,2021-06-25 04:21:33,38969,788,37268.0,913.0,1446.0400233480045,2.0221201467833407
Khabarovsk Krai,2021-06-25 04:21:33,54422,464,51870.0,2088.0,4097.110446268996,0.8525963764654
Khakassia Republic,2021-06-25 04:21:33,24329,577,22925.0,827.0,4526.216110121988,2.371655226273172
Khanty-Mansi Autonomous Okrug,2021-06-25 04:21:33,59203,806,57438.0,959.0,3863.8127242219407,1.3614174957350134
Kirov Oblast,2021-06-25 04:21:33,46069,385,43545.0,2139.0,3590.058897881765,0.8357029672881982
Komi Republic,2021-06-25 04:21:33,45505,993,43954.0,558.0,5411.637667043656,2.182177782661246
