Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-28 05:22:20,13772,149,12159,1464.0,3037.655279503105,1.0819053151321525
Altai Krai,2021-02-28 05:22:20,43399,1492,38799,3108.0,1846.7030909586056,3.43786723196387
Altai Republic,2021-02-28 05:22:20,16181,157,15865,159.0,7420.332656159,0.9702737778876459
Amur Oblast,2021-02-28 05:22:20,20970,174,19373,1423.0,2626.4240553891163,0.8297567954220315
Arkhangelsk Oblast,2021-02-28 05:22:20,56537,645,50678,5214.0,4894.859691713102,1.1408458177830447
Astrakhan Oblast,2021-02-28 05:22:20,28181,563,20255,7363.0,2769.5933422046282,1.9977999361271777
Bashkortostan Republic,2021-02-28 05:22:20,28444,269,22713,5462.0,700.0233554410179,0.9457179018422164
Belgorod Oblast,2021-02-28 05:22:20,31356,484,28763,2109.0,2023.129592302868,1.5435642301313943
Bryansk Oblast,2021-02-28 05:22:20,32795,255,31917,623.0,2708.1327385543304,0.77755755450526
Buryatia Republic,2021-02-28 05:22:20,33528,712,31313,1503.0,3405.54854135708,2.1235981865903124
Chechen Republic,2021-02-28 05:22:20,11287,111,10727,449.0,785.4661961431641,0.9834322672100648
Chelyabinsk Oblast,2021-02-28 05:22:20,50633,994,44479,5160.0,1449.5413159211646,1.963146564493512
Chukotka Autonomous Okrug,2021-02-28 05:22:20,690,5,644,41.0,1398.2329577693115,0.7246376811594203
Chuvashia Republic,2021-02-28 05:22:20,21343,1028,19544,771.0,1733.6288914863494,4.816567492854801
Dagestan Republic,2021-02-28 05:22:20,29740,1342,27457,941.0,970.6630633982672,4.512441156691326
Ingushetia Republic,2021-02-28 05:22:20,14719,173,12982,1564.0,3015.9227772962627,1.1753515863849446
Irkutsk Oblast,2021-02-28 05:22:20,55433,1776,52167,1490.0,2305.678199979619,3.2038677322172715
