Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-08-04 04:41:59,2830,20,2155,655.0,624.2059570863919,0.7067137809187279
Altai Krai,2020-08-04 04:41:59,9433,68,7362,2003.0,401.3905909586056,0.7208735290999682
Altai Republic,2020-08-04 04:41:59,1631,7,1191,433.0,747.9489872192897,0.4291845493562232
Amur Oblast,2020-08-04 04:41:59,2824,47,2054,723.0,353.6967826618437,1.6643059490084986
Arkhangelsk Oblast,2020-08-04 04:41:59,8901,185,7966,750.0,770.6306686937462,2.0784181552634537
Astrakhan Oblast,2020-08-04 04:41:59,4688,49,3709,930.0,460.7307614440686,1.045221843003413
Bashkortostan Republic,2020-08-04 04:41:59,6851,23,5209,1619.0,168.60708789644258,0.335717413516275
Belgorod Oblast,2020-08-04 04:41:59,6083,47,5567,469.0,392.4830115441494,0.7726450764425448
Bryansk Oblast,2020-08-04 04:41:59,7460,35,6121,1304.0,616.0289748319958,0.4691689008042895
Buryatia Republic,2020-08-04 04:41:59,4199,40,3400,759.0,426.50615381646315,0.9526077637532746
Chechen Republic,2020-08-04 04:41:59,2093,33,1390,670.0,145.6525869165981,1.5766841853798377
Chelyabinsk Oblast,2020-08-04 04:41:59,11523,94,6894,4535.0,329.8849482226923,0.8157597847782696
Chukotka Autonomous Okrug,2020-08-04 04:41:59,154,1,148,5.0,312.06938477749856,0.6493506493506493
Chuvashia Republic,2020-08-04 04:41:59,6846,56,3922,2868.0,556.0803725397342,0.8179959100204499
Dagestan Republic,2020-08-04 04:41:59,9392,445,8389,558.0,306.5389203576505,4.7380749574105625
Ingushetia Republic,2020-08-04 04:41:59,3744,74,2988,682.0,767.1455179154295,1.9764957264957264
Irkutsk Oblast,2020-08-04 04:41:59,13851,178,8880,4793.0,576.1179937567459,1.2851057685365677
Ivanovo Oblast,2020-08-04 04:41:59,6500,102,5136,1262.0,640.6175158626752,1.5692307692307692
Jewish Autonomous Okrug,2020-08-04 04:41:59,539,8,476,55.0,332.68729862851364,1.4842300556586268
Kabardino-Balkarian Republic,2020-08-04 04:41:59,6024,71,5578,375.0,695.7501951888828,1.1786188579017265
Kaliningrad Oblast,2020-08-04 04:41:59,2929,45,2370,514.0,294.49054342503865,1.5363605326049847
Kalmykia Republic,2020-08-04 04:41:59,2705,38,2014,653.0,982.1613358846533,1.4048059149722736
Kaluga Oblast,2020-08-04 04:41:59,7286,56,6025,1205.0,719.9206368027066,0.7685973099094153
Kamchatka Krai,2020-08-04 04:41:59,3414,42,3008,364.0,1081.8964561077712,1.2302284710017577
Karachay-Cherkess Republic,2020-08-04 04:41:59,4476,23,3226,1227.0,959.8867693891336,0.5138516532618409
Karelia Republic,2020-08-04 04:41:59,2375,12,1448,915.0,381.53591096317336,0.5052631578947369
Kemerovo Oblast,2020-08-04 04:41:59,3781,18,2622,1141.0,140.30324946184928,0.4760645331922772
Khabarovsk Krai,2020-08-04 04:41:59,7861,63,5207,2591.0,591.8081881981658,0.8014247551202137
Khakassia Republic,2020-08-04 04:41:59,2899,32,2521,346.0,539.3357928087321,1.1038289065194895
Khanty-Mansi Autonomous Okrug,2020-08-04 04:41:59,16843,131,13473,3239.0,1099.2381756679588,0.7777711809060144
Kirov Oblast,2020-08-04 04:41:59,4952,73,4482,397.0,385.8987966378802,1.4741518578352182
Komi Republic,2020-08-04 04:41:59,5447,58,4137,1252.0,647.7791533323107,1.064806315402974
Kostroma Oblast,2020-08-04 04:41:59,2309,26,1752,531.0,358.91712418625764,1.126028583802512
Krasnodar Krai,2020-08-04 04:41:59,8585,117,7353,1115.0,153.21000389048118,1.3628421665695982
