Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-07 04:22:51,14723,208,14203.0,312.0,3247.4149491812536,1.4127555525368471
Altai Krai,2021-06-07 04:22:51,51977,2341,46819.0,2817.0,2211.711941721133,4.503915193258557
Altai Republic,2021-06-07 04:22:51,17188,247,16704.0,237.0,7882.125807679432,1.437049104026065
Amur Oblast,2021-06-07 04:22:51,22838,293,22212.0,333.0,2860.3849583679853,1.2829494701812771
Arkhangelsk Oblast,2021-06-07 04:22:51,64196,997,61578.0,1621.0,5557.9604996588805,1.5530562651878619
Astrakhan Oblast,2021-06-07 04:22:51,34518,792,33013.0,713.0,3392.3857558716636,2.294455066921606
Bashkortostan Republic,2021-06-07 04:22:51,38743,531,36777.0,1435.0,953.4877253498579,1.3705701675141315
Belgorod Oblast,2021-06-07 04:22:51,39151,704,36759.0,1688.0,2526.0730535862217,1.7981660749406143
Bryansk Oblast,2021-06-07 04:22:51,40758,367,39849.0,542.0,3365.698251501675,0.9004367240787085
Buryatia Republic,2021-06-07 04:22:51,39046,912,37455.0,679.0,3966.0298361318455,2.3357066024688833
Chechen Republic,2021-06-07 04:22:51,12356,138,12090.0,128.0,859.8582723084021,1.1168662997733894
Chelyabinsk Oblast,2021-06-07 04:22:51,62343,1678,58142.0,2523.0,1784.7797732402414,2.691561201738768
Chukotka Autonomous Okrug,2021-06-07 04:22:51,773,7,738.0,28.0,1566.4261976169248,0.9055627425614488
Chuvashia Republic,2021-06-07 04:22:51,26060,1447,23832.0,781.0,2116.776878233344,5.552570990023023
Dagestan Republic,2021-06-07 04:22:51,33920,1493,31404.0,1023.0,1107.0911604058247,4.401533018867925
Ingushetia Republic,2021-06-07 04:22:51,15842,190,15416.0,236.0,3246.0254526752765,1.1993435172326727
Irkutsk Oblast,2021-06-07 04:22:51,70536,2496,67505.0,535.0,2933.8718365190844,3.5386185777475334
Ivanovo Oblast,2021-06-07 04:22:51,36632,1226,34658.0,748.0,3610.3232063202336,3.3468006114872244
Jewish Autonomous Okrug,2021-06-07 04:22:51,4508,144,4324.0,40.0,2782.475588529386,3.194321206743567
Kabardino-Balkarian Republic,2021-06-07 04:22:51,24409,471,23693.0,245.0,2819.151147803028,1.9296161251997213
Kaliningrad Oblast,2021-06-07 04:22:51,33883,507,32757.0,619.0,3406.699584455645,1.4963255910043385
Kalmykia Republic,2021-06-07 04:22:51,20917,383,20263.0,271.0,7594.775845729868,1.8310465171869768
Kaluga Oblast,2021-06-07 04:22:51,35974,344,34393.0,1237.0,3554.546388737382,0.9562461777950744
Kamchatka Krai,2021-06-07 04:22:51,14748,238,14080.0,430.0,4673.640578405803,1.6137781394087334
Karachay-Cherkess Republic,2021-06-07 04:22:51,20523,147,20178.0,198.0,4401.196641683018,0.7162695512351995
Karelia Republic,2021-06-07 04:22:51,47608,563,45884.0,1161.0,7648.068062793582,1.1825743572508822
Kemerovo Oblast,2021-06-07 04:22:51,37308,735,36054.0,519.0,1384.4045572395326,1.9700868446445805
Khabarovsk Krai,2021-06-07 04:22:51,52843,422,50801.0,1620.0,3978.236876854812,0.7985920557122042
Khakassia Republic,2021-06-07 04:22:51,23315,556,22294.0,465.0,4337.569509946737,2.3847308599613983
Khanty-Mansi Autonomous Okrug,2021-06-07 04:22:51,57818,800,56465.0,553.0,3773.422361857747,1.3836521498495278
Kirov Oblast,2021-06-07 04:22:51,44259,372,41794.0,2093.0,3449.009458884478,0.8405070155222667
Komi Republic,2021-06-07 04:22:51,44354,968,42944.0,442.0,5274.756116559814,2.18244126798034
Kostroma Oblast,2021-06-07 04:22:51,21724,488,19012.0,2224.0,3376.836555141733,2.2463634689744056
Krasnodar Krai,2021-06-07 04:22:51,49007,3095,43942.0,1970.0,874.5908748585686,6.315424327136941
Krasnoyarsk Krai,2021-06-07 04:22:51,74074,3781,68150.0,2143.0,2575.146089149406,5.104355104355103
Kurgan Oblast,2021-06-07 04:22:51,21567,422,20579.0,566.0,2550.6867233485937,1.9566930959336024
Kursk Oblast,2021-06-07 04:22:51,38819,837,37218.0,764.0,3480.784801795493,2.156160642984106
Leningrad Oblast,2021-06-07 04:22:51,45787,1505,42922.0,1360.0,2524.346460721485,3.2869591805534317
Lipetsk Oblast,2021-06-07 04:22:51,32001,781,29048.0,2172.0,2782.209370362224,2.4405487328520983
Magadan Oblast,2021-06-07 04:22:51,8493,111,8284.0,98.0,5894.191864863176,1.3069586718474038
Mari El Republic,2021-06-07 04:22:51,13643,257,13172.0,214.0,1999.463605013974,1.8837499083779228
Mordovia Republic,2021-06-07 04:22:51,21135,289,18772.0,2074.0,2625.283210112092,1.3674000473148806
Moscow,2021-06-07 04:22:51,1198007,20469,1076346.0,101192.0,9579.099390811218,1.7085876793708217
Moscow Oblast,2021-06-07 04:22:51,275797,6208,226784.0,42805.0,3675.634397008818,2.25093093833508
Murmansk Oblast,2021-06-07 04:22:51,51630,1227,48412.0,1991.0,6851.505592808507,2.376525276002324
Nenets Autonomous Okrug,2021-06-07 04:22:51,1112,4,1100.0,8.0,2527.4450530718004,0.3597122302158273
Nizhny Novgorod Oblast,2021-06-07 04:22:51,119042,3713,113223.0,2106.0,3680.096650376907,3.1190672199727834
North Ossetia - Alania Republic,2021-06-07 04:22:51,17054,218,16408.0,428.0,2430.158243856561,1.2782924827020057
Novgorod Oblast,2021-06-07 04:22:51,31193,174,30387.0,632.0,5143.31976863058,0.5578174590452987
Novosibirsk Oblast,2021-06-07 04:22:51,43835,1907,39674.0,2254.0,1571.7953894240954,4.3504049275692935
Omsk Oblast,2021-06-07 04:22:51,47895,1443,45524.0,928.0,2443.5214667148957,3.0128405887879737
Orel Oblast,2021-06-07 04:22:51,35933,675,34146.0,1112.0,4808.717867050655,1.878496089945176
Orenburg Oblast,2021-06-07 04:22:51,44669,1005,41168.0,2496.0,2258.610925712437,2.2498824688262555
Penza Oblast,2021-06-07 04:22:51,47709,842,44827.0,2040.0,3582.684704371628,1.7648661678090087
Perm Krai,2021-06-07 04:22:51,58043,2482,52380.0,3181.0,2212.744965731674,4.276140103027067
Primorsky Krai,2021-06-07 04:22:51,44668,736,41677.0,2255.0,2334.9260887269825,1.6477120085967585
Pskov Oblast,2021-06-07 04:22:51,38021,416,32752.0,4853.0,5973.0168754496935,1.094132190105468
