Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-18 04:33:18,1415,12,858,545,312.10297854319595,0.8480565371024735
Altai Krai,2020-06-18 04:33:18,3010,22,1992,996,128.08074618736384,0.7308970099667774
Altai Republic,2020-06-18 04:33:18,300,0,145,155,137.57492100906617,0.0
Amur Oblast,2020-06-18 04:33:18,1138,7,449,682,142.53078564772605,0.6151142355008787
Arkhangelsk Oblast,2020-06-18 04:33:18,4035,19,1296,2720,349.3421804493052,0.4708798017348203
Astrakhan Oblast,2020-06-18 04:33:18,2927,25,1875,1027,287.6618896644174,0.8541168431841476
Bashkortostan Republic,2020-06-18 04:33:18,4670,18,2070,2582,114.9314115423131,0.3854389721627409
Belgorod Oblast,2020-06-18 04:33:18,3592,36,2397,1159,231.76047632197674,1.0022271714922049
Bryansk Oblast,2020-06-18 04:33:18,5270,32,3839,1399,435.18400768962715,0.6072106261859582
Buryatia Republic,2020-06-18 04:33:18,2341,11,1445,885,237.78302121560856,0.4698846646732166
Chechen Republic,2020-06-18 04:33:18,1529,19,1145,365,106.40363372932558,1.2426422498364944
Chelyabinsk Oblast,2020-06-18 04:33:18,4958,47,2560,2351,141.9395620314248,0.9479628882613956
Chukotka Autonomous Okrug,2020-06-18 04:33:18,129,1,89,39,261.40877036556697,0.7751937984496124
Chuvashia Republic,2020-06-18 04:33:18,4259,21,2346,1892,345.94599863376106,0.4930734914299131
Dagestan Republic,2020-06-18 04:33:18,6837,335,4802,1700,223.14806201929906,4.899809858124908
Ingushetia Republic,2020-06-18 04:33:18,2693,64,2169,460,551.7956409578666,2.376531748978834
Irkutsk Oblast,2020-06-18 04:33:18,4653,24,1349,3280,193.53671395207127,0.5157962604771116
Ivanovo Oblast,2020-06-18 04:33:18,3685,31,1676,1978,363.1808532236859,0.8412483039348709
Jewish Autonomous Okrug,2020-06-18 04:33:18,382,5,289,88,235.78209290555137,1.3089005235602094
Kabardino-Balkarian Republic,2020-06-18 04:33:18,4132,40,2102,1990,477.23104357909415,0.968054211035818
Kaliningrad Oblast,2020-06-18 04:33:18,2161,32,1083,1046,217.2734941418602,1.4807959278111986
Kalmykia Republic,2020-06-18 04:33:18,1288,18,890,380,467.66129412918053,1.3975155279503106
Kaluga Oblast,2020-06-18 04:33:18,5321,41,2664,2616,525.7614203166623,0.7705318549144897
Kamchatka Krai,2020-06-18 04:33:18,1575,10,511,1054,499.11743361738127,0.6349206349206349
Karachay-Cherkess Republic,2020-06-18 04:33:18,2446,9,582,1855,524.549382914616,0.3679476696647588
Karelia Republic,2020-06-18 04:33:18,869,2,334,533,139.60198173768322,0.23014959723820486
