Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-10 04:29:01,3567,30,3042,495.0,786.7641869000563,0.8410428931875525
Altai Krai,2020-09-10 04:29:01,12280,136,10979,1165.0,522.5354030501089,1.1074918566775245
Altai Republic,2020-09-10 04:29:01,2364,8,2032,324.0,1084.0903775514416,0.33840947546531297
Amur Oblast,2020-09-10 04:29:01,3671,49,3233,389.0,459.7807681131829,1.3347861618087715
Arkhangelsk Oblast,2020-09-10 04:29:01,11406,255,9340,1811.0,987.5085279317904,2.235665439242504
Astrakhan Oblast,2020-09-10 04:29:01,6076,82,5943,51.0,597.1416609501198,1.3495720868992758
Bashkortostan Republic,2020-09-10 04:29:01,8072,29,7311,732.0,198.65660684572842,0.35926660059464816
Belgorod Oblast,2020-09-10 04:29:01,7742,55,7078,609.0,499.52383287437203,0.7104107465771119
Bryansk Oblast,2020-09-10 04:29:01,8497,35,6954,1508.0,701.6619569902773,0.4119100859126751
Buryatia Republic,2020-09-10 04:29:01,5666,60,4742,864.0,575.5141384910885,1.0589481115425343
Chechen Republic,2020-09-10 04:29:01,2322,40,1703,579.0,161.58877535611117,1.7226528854435832
Chelyabinsk Oblast,2020-09-10 04:29:01,14249,109,10042,4098.0,407.9259417881751,0.7649659625236859
Chukotka Autonomous Okrug,2020-09-10 04:29:01,174,2,167,5.0,352.59787630704386,1.1494252873563218
Chuvashia Republic,2020-09-10 04:29:01,8043,75,6668,1300.0,653.3091493334914,0.9324878776575904
Dagestan Republic,2020-09-10 04:29:01,11678,514,10080,1084.0,381.15007580245344,4.401438602500428
Ingushetia Republic,2020-09-10 04:29:01,4702,77,4067,558.0,963.4396969119524,1.6376010208421947
Irkutsk Oblast,2020-09-10 04:29:01,17466,259,13781,3426.0,726.4801731972656,1.4828810259933585
Ivanovo Oblast,2020-09-10 04:29:01,7757,123,6435,1199.0,764.5030877764267,1.5856645610416398
Jewish Autonomous Okrug,2020-09-10 04:29:01,693,9,591,93.0,427.74081252237465,1.2987012987012987
Kabardino-Balkarian Republic,2020-09-10 04:29:01,6792,79,6227,486.0,784.4514152926448,1.163133097762073
Kaliningrad Oblast,2020-09-10 04:29:01,3626,58,2966,602.0,364.5690373708399,1.5995587424158852
Kalmykia Republic,2020-09-10 04:29:01,4966,61,2977,1928.0,1803.1102380788125,1.228352799033427
Kaluga Oblast,2020-09-10 04:29:01,8300,71,7129,1100.0,820.1127210351997,0.8554216867469879
Kamchatka Krai,2020-09-10 04:29:01,3981,42,3202,737.0,1261.5787322100286,1.0550113036925397
Karachay-Cherkess Republic,2020-09-10 04:29:01,5651,28,4496,1127.0,1211.8677689495073,0.4954875243319766
Karelia Republic,2020-09-10 04:29:01,3352,16,2394,942.0,538.4877362309713,0.47732696897374705
Kemerovo Oblast,2020-09-10 04:29:01,7217,49,5407,1761.0,267.8044304062857,0.6789524733268671
Khabarovsk Krai,2020-09-10 04:29:01,10638,94,8462,2082.0,800.872090834765,0.8836247414927618
Khakassia Republic,2020-09-10 04:29:01,3641,47,3224,370.0,677.3789657180384,1.2908541609447954
Khanty-Mansi Autonomous Okrug,2020-09-10 04:29:01,20270,176,19368,726.0,1322.897216694741,0.8682782437099161
Kirov Oblast,2020-09-10 04:29:01,7125,100,5252,1773.0,555.2360513014734,1.4035087719298245
Komi Republic,2020-09-10 04:29:01,6852,88,5974,790.0,814.8674056605456,1.284296555750146
Kostroma Oblast,2020-09-10 04:29:01,3863,44,2824,995.0,600.4750327984033,1.1390111312451463
Krasnodar Krai,2020-09-10 04:29:01,12020,202,9696,2122.0,214.51185169057467,1.680532445923461
Krasnoyarsk Krai,2020-09-10 04:29:01,17834,513,14024,3297.0,619.9902172677392,2.87652798026242
Kurgan Oblast,2020-09-10 04:29:01,3198,21,2799,378.0,378.2211777840592,0.6566604127579737
Kursk Oblast,2020-09-10 04:29:01,7372,54,6252,1066.0,661.0254143289723,0.7325013564839935
Leningrad Oblast,2020-09-10 04:29:01,7121,86,5149,1886.0,392.5977056107125,1.2076955483780367
Lipetsk Oblast,2020-09-10 04:29:01,5386,30,4803,553.0,468.265981337175,0.5569996286669142
Magadan Oblast,2020-09-10 04:29:01,2181,19,1732,430.0,1513.6268052827731,0.871160018340211
Mari El Republic,2020-09-10 04:29:01,4410,44,3933,433.0,646.3119913590579,0.9977324263038548
Mordovia Republic,2020-09-10 04:29:01,5745,38,4584,1123.0,713.6149534939183,0.6614447345517842
Moscow,2020-09-10 04:29:01,268384,4933,224840,38611.0,2145.9615936329906,1.838038035054251
Moscow Oblast,2020-09-10 04:29:01,69664,1226,52831,15607.0,928.4342999859397,1.7598759761139182
Murmansk Oblast,2020-09-10 04:29:01,13424,175,10960,2289.0,1781.4179949227466,1.3036352800953517
Nenets Autonomous Okrug,2020-09-10 04:29:01,320,0,114,206.0,727.322317430734,0.0
Nizhny Novgorod Oblast,2020-09-10 04:29:01,29018,504,25744,2770.0,897.0703163642837,1.7368529878006755
North Ossetia - Alania Republic,2020-09-10 04:29:01,5137,67,4508,562.0,732.0114283271463,1.304263188631497
Novgorod Oblast,2020-09-10 04:29:01,4554,86,3356,1112.0,750.8953363364751,1.888449714536671
Novosibirsk Oblast,2020-09-10 04:29:01,11885,384,10640,861.0,426.161473783629,3.2309633992427433
Omsk Oblast,2020-09-10 04:29:01,9724,228,8229,1267.0,496.10194680730035,2.3447141094199915
Orel Oblast,2020-09-10 04:29:01,7476,113,5935,1428.0,1000.4724006921408,1.511503477795613
Orenburg Oblast,2020-09-10 04:29:01,10750,81,9669,1000.0,543.5552049835163,0.7534883720930232
Penza Oblast,2020-09-10 04:29:01,8932,114,8117,701.0,670.7442993868533,1.2763098969995519
Perm Krai,2020-09-10 04:29:01,8394,227,5848,2319.0,320.00036597611546,2.7043126042411245
Primorsky Krai,2020-09-10 04:29:01,10284,109,8630,1545.0,537.5745476956274,1.059898872034228
Pskov Oblast,2020-09-10 04:29:01,4832,65,3602,1165.0,759.0967502741357,1.3451986754966887
Rostov Oblast,2020-09-10 04:29:01,18236,383,15216,2637.0,432.08642107527817,2.100241280982672
Ryazan Oblast,2020-09-10 04:29:01,7431,47,6391,993.0,662.6101006354137,0.6324855335755618
Saint Petersburg,2020-09-10 04:29:01,38436,2574,26664,9198.0,718.1701571487697,6.696846706212924
Sakha (Yakutiya) Republic,2020-09-10 04:29:01,7860,90,6249,1521.0,815.0736780977468,1.1450381679389312
Sakhalin Oblast,2020-09-10 04:29:01,4851,0,3104,1747.0,989.6344411554101,0.0
Samara Oblast,2020-09-10 04:29:01,9395,138,7401,1856.0,294.19003643008926,1.4688664183076103
Saratov Oblast,2020-09-10 04:29:01,13268,82,8532,4654.0,538.7035871617369,0.6180283388604161
Smolensk Oblast,2020-09-10 04:29:01,6287,133,5486,668.0,662.2439821856685,2.115476379831398
Stavropol Krai,2020-09-10 04:29:01,13129,257,9032,3840.0,468.78001509636607,1.957498667072892
Sverdlovsk Oblast,2020-09-10 04:29:01,26401,495,20480,5426.0,610.3916161263056,1.87492897996288
