Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-04 05:22:26,13160,122,11300,1738.0,2902.6679841897235,0.9270516717325228
Altai Krai,2021-02-04 05:22:26,39544,1224,35529,2791.0,1682.6661220043572,3.0952862634027922
Altai Republic,2021-02-04 05:22:26,15484,134,14397,953.0,7100.7002563479355,0.865409454921209
Amur Oblast,2021-02-04 05:22:26,19734,140,18050,1544.0,2471.619089606525,0.7094354920441877
Arkhangelsk Oblast,2021-02-04 05:22:26,51946,477,44598,6871.0,4497.3801500916,0.9182612713202172
Astrakhan Oblast,2021-02-04 05:22:26,24956,490,15489,8977.0,2452.6443862197475,1.9634556820003208
Bashkortostan Republic,2021-02-04 05:22:26,24744,193,18760,5791.0,608.9642071098491,0.7799870675719366
Belgorod Oblast,2021-02-04 05:22:26,27959,386,25396,2177.0,1803.9507676743167,1.380593011194964
Bryansk Oblast,2021-02-04 05:22:26,29594,241,28204,1149.0,2443.8018071284296,0.8143542609988511
Buryatia Republic,2021-02-04 05:22:26,30860,672,28411,1777.0,3134.551061389868,2.1775761503564484
Chechen Republic,2021-02-04 05:22:26,10862,108,9831,923.0,755.8903005676483,0.9942920272509668
Chelyabinsk Oblast,2021-02-04 05:22:26,44655,797,34092,9766.0,1278.4007951821854,1.7847945358862392
Chukotka Autonomous Okrug,2021-02-04 05:22:26,640,4,581,55.0,1296.9117289454487,0.625
Chuvashia Republic,2021-02-04 05:22:26,19729,899,17807,1023.0,1602.5284355589276,4.556743879568148
Dagestan Republic,2021-02-04 05:22:26,28203,1256,25277,1670.0,920.4979951923784,4.453426940396412
Ingushetia Republic,2021-02-04 05:22:26,14067,161,12280,1626.0,2882.327991590905,1.144522641643563
Irkutsk Oblast,2021-02-04 05:22:26,49449,1591,44315,3543.0,2056.7799200979957,3.217456369188457
Ivanovo Oblast,2021-02-04 05:22:26,27269,773,23896,2600.0,2687.538313855276,2.8347207451685064
Jewish Autonomous Okrug,2021-02-04 05:22:26,4197,107,3822,268.0,2590.516868912563,2.5494400762449367
Kabardino-Balkarian Republic,2021-02-04 05:22:26,19034,334,17745,955.0,2198.3581034570375,1.7547546495744455
Kaliningrad Oblast,2021-02-04 05:22:26,24629,221,21836,2572.0,2476.274357806513,0.8973161719923667
Kalmykia Republic,2021-02-04 05:22:26,17636,260,15954,1422.0,6403.474055327817,1.4742572011794055
Kaluga Oblast,2021-02-04 05:22:26,26439,222,24139,2078.0,2612.4048471626074,0.839668671281062
Kamchatka Krai,2021-02-04 05:22:26,12448,84,11038,1326.0,3944.7706753455,0.6748071979434447
Karachay-Cherkess Republic,2021-02-04 05:22:26,17768,54,16012,1702.0,3810.381617181888,0.3039171544349392
Karelia Republic,2021-02-04 05:22:26,36590,237,31587,4766.0,5878.062729323164,0.6477179557256081
Kemerovo Oblast,2021-02-04 05:22:26,29640,527,27872,1241.0,1099.8646691481654,1.7780026990553306
Khabarovsk Krai,2021-02-04 05:22:26,45329,258,40964,4107.0,3412.5522659756602,0.5691720532109686
Khakassia Republic,2021-02-04 05:22:26,20545,393,19099,1053.0,3822.233136686927,1.9128741786322707
Khanty-Mansi Autonomous Okrug,2021-02-04 05:22:26,48155,675,45137,2343.0,3142.778266893697,1.4017236008721836
Kirov Oblast,2021-02-04 05:22:26,32900,269,27627,5004.0,2563.8268193429435,0.817629179331307
Komi Republic,2021-02-04 05:22:26,36790,699,35521,570.0,4375.214806516561,1.8999728187007336
Kostroma Oblast,2021-02-04 05:22:26,17185,299,14028,2858.0,2671.2822776703492,1.7398894384637766
Krasnodar Krai,2021-02-04 05:22:26,34229,1524,25475,7230.0,610.8590824889086,4.452364953694237
