Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-09-30 04:23:33,4051,33,3460,558.0,893.5188452851497,0.8146136756356456
Altai Krai,2020-09-30 04:23:33,13728,201,12423,1104.0,584.1503267973858,1.4641608391608392
Altai Republic,2020-09-30 04:23:33,3478,12,2535,931.0,1594.9519175651074,0.3450258769407706
Amur Oblast,2020-09-30 04:23:33,4259,52,3778,429.0,533.4258489223771,1.2209438835407374
Arkhangelsk Oblast,2020-09-30 04:23:33,13317,260,10071,2986.0,1152.9590624642865,1.9523916798077643
Astrakhan Oblast,2020-09-30 04:23:33,7068,110,6343,615.0,694.6341770236086,1.5563101301641202
Bashkortostan Republic,2020-09-30 04:23:33,8748,41,8533,174.0,215.29335935163917,0.4686785550983082
Belgorod Oblast,2020-09-30 04:23:33,8798,58,7940,800.0,567.6583158910777,0.6592407365310298
Bryansk Oblast,2020-09-30 04:23:33,9373,38,7575,1760.0,773.9999438472247,0.4054198228955511
Buryatia Republic,2020-09-30 04:23:33,6821,68,5758,995.0,692.8312634394133,0.9969212725406832
Chechen Republic,2020-09-30 04:23:33,2424,40,1871,513.0,168.6869902942349,1.6501650165016502
Chelyabinsk Oblast,2020-09-30 04:23:33,15619,130,11573,3916.0,447.1468373071448,0.8323196107305205
Chukotka Autonomous Okrug,2020-09-30 04:23:33,192,2,179,11.0,389.0735186836346,1.0416666666666667
Chuvashia Republic,2020-09-30 04:23:33,8570,93,7229,1248.0,696.1158037781952,1.0851808634772462
Dagestan Republic,2020-09-30 04:23:33,13347,612,11481,1254.0,435.6233997033177,4.585300067430883
Ingushetia Republic,2020-09-30 04:23:33,5626,83,4700,843.0,1152.7672766539015,1.4752932811944544
Irkutsk Oblast,2020-09-30 04:23:33,18989,287,15925,2777.0,789.8277801925383,1.5114013376165147
Ivanovo Oblast,2020-09-30 04:23:33,8654,134,6935,1585.0,852.9083049654756,1.548416917032586
Jewish Autonomous Okrug,2020-09-30 04:23:33,913,13,677,223.0,563.5315466564617,1.4238773274917853
Kabardino-Balkarian Republic,2020-09-30 04:23:33,7612,91,6482,1039.0,879.1584471742656,1.1954808197582765
Kaliningrad Oblast,2020-09-30 04:23:33,4333,75,3276,982.0,435.65296164584925,1.730902377105931
Kalmykia Republic,2020-09-30 04:23:33,6359,71,3819,2469.0,2308.896094229394,1.116527755936468
Kaluga Oblast,2020-09-30 04:23:33,9128,74,7586,1468.0,901.9263756155783,0.810692375109553
Kamchatka Krai,2020-09-30 04:23:33,4469,67,3299,1103.0,1416.2259116419534,1.4992168270306556
Karachay-Cherkess Republic,2020-09-30 04:23:33,6964,28,4816,2120.0,1493.4431327135676,0.40206777713957503
Karelia Republic,2020-09-30 04:23:33,3914,22,2836,1056.0,628.7711812673098,0.5620848237097599
Kemerovo Oblast,2020-09-30 04:23:33,9686,95,7081,2510.0,359.42271205698813,0.9807970266363824
Khabarovsk Krai,2020-09-30 04:23:33,12007,102,9636,2269.0,903.9360025054544,0.8495044557341551
Khakassia Republic,2020-09-30 04:23:33,4339,48,3662,629.0,807.2362900990303,1.1062456787278174
Khanty-Mansi Autonomous Okrug,2020-09-30 04:23:33,22372,186,21065,1121.0,1460.0817233297848,0.8313963883425711
Kirov Oblast,2020-09-30 04:23:33,8446,130,5695,2621.0,658.1787634094377,1.5391901491830453
Komi Republic,2020-09-30 04:23:33,8205,112,6755,1338.0,975.7716087922907,1.365021328458257
Kostroma Oblast,2020-09-30 04:23:33,4703,68,3410,1225.0,731.046875291455,1.4458856049330215
Krasnodar Krai,2020-09-30 04:23:33,13888,277,10477,3134.0,247.8486352977289,1.9945276497695847
