Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-11-05 06:05:03,6028,53,4811,1164.0,1329.5807453416146,0.8792302587923025
Altai Krai,2020-11-05 06:05:03,20113,356,18513,1244.0,855.8432053376906,1.7699995028091284
Altai Republic,2020-11-05 06:05:03,8111,20,5463,2628.0,3719.5672810151204,0.2465787202564419
Amur Oblast,2020-11-05 06:05:03,7220,63,5858,1299.0,904.2814344258188,0.8725761772853186
Arkhangelsk Oblast,2020-11-05 06:05:03,22099,295,12586,9218.0,1913.286950619379,1.3349020317661433
Astrakhan Oblast,2020-11-05 06:05:03,10074,178,7546,2350.0,990.0600876253301,1.7669247567996824
Bashkortostan Republic,2020-11-05 06:05:03,11148,56,10293,799.0,274.3587528637487,0.5023322569070685
Belgorod Oblast,2020-11-05 06:05:03,12033,61,10443,1529.0,776.384691420475,0.5069392503947477
Bryansk Oblast,2020-11-05 06:05:03,13443,70,9869,3504.0,1110.0908188561016,0.5207171018373875
Buryatia Republic,2020-11-05 06:05:03,12276,169,10094,2013.0,1246.9134423079072,1.3766699250570218
Chechen Republic,2020-11-05 06:05:03,2701,48,2120,533.0,187.96351517521805,1.7771195853387634
Chelyabinsk Oblast,2020-11-05 06:05:03,19670,165,15481,4024.0,563.1204488015583,0.838840874428063
Chukotka Autonomous Okrug,2020-11-05 06:05:03,250,2,218,30.0,506.6061441193159,0.8
Chuvashia Republic,2020-11-05 06:05:03,10135,158,8662,1315.0,823.2361343397906,1.5589541193882586
Dagestan Republic,2020-11-05 06:05:03,16393,790,14717,886.0,535.0396636949494,4.819130116513147
Ingushetia Republic,2020-11-05 06:05:03,7588,97,6000,1491.0,1554.7810336384293,1.2783342119135477
Irkutsk Oblast,2020-11-05 06:05:03,25273,460,21391,3422.0,1051.2042492393505,1.8201242432635616
Ivanovo Oblast,2020-11-05 06:05:03,11969,181,8504,3284.0,1179.62323805544,1.5122399532124655
Jewish Autonomous Okrug,2020-11-05 06:05:03,2146,32,1006,1108.0,1324.5768884170504,1.4911463187325256
Kabardino-Balkarian Republic,2020-11-05 06:05:03,10438,149,7603,2686.0,1205.551218024827,1.4274765280705115
Kaliningrad Oblast,2020-11-05 06:05:03,7299,98,5010,2191.0,733.8635972889576,1.3426496780380874
Kalmykia Republic,2020-11-05 06:05:03,9468,103,6634,2731.0,3437.7462211297216,1.0878749471905365
Kaluga Oblast,2020-11-05 06:05:03,12416,86,9465,2865.0,1226.8095836594025,0.6926546391752577
Kamchatka Krai,2020-11-05 06:05:03,6004,70,3832,2102.0,1902.6673469452426,1.1658894070619588
Karachay-Cherkess Republic,2020-11-05 06:05:03,9950,34,5860,4056.0,2133.7965494686955,0.3417085427135678
Karelia Republic,2020-11-05 06:05:03,6910,52,4673,2185.0,1110.0686925286434,0.7525325615050651
Kemerovo Oblast,2020-11-05 06:05:03,16018,238,11820,3960.0,594.3870536577365,1.485828443001623
Khabarovsk Krai,2020-11-05 06:05:03,17207,142,11638,5427.0,1295.4132418681895,0.8252455396059744
Khakassia Republic,2020-11-05 06:05:03,7559,73,5524,1962.0,1406.2915687620578,0.965736208493187
Khanty-Mansi Autonomous Okrug,2020-11-05 06:05:03,29043,261,24530,4252.0,1895.4565300673587,0.8986674930275798
Kirov Oblast,2020-11-05 06:05:03,12591,172,7424,4995.0,981.1897714999087,1.3660551187356047
Komi Republic,2020-11-05 06:05:03,14323,231,10381,3711.0,1703.3487815639223,1.612790616490959
Kostroma Oblast,2020-11-05 06:05:03,7840,140,4936,2764.0,1218.6705299351493,1.7857142857142858
Krasnodar Krai,2020-11-05 06:05:03,17928,447,11846,5635.0,319.94746065795533,2.49330655957162
Krasnoyarsk Krai,2020-11-05 06:05:03,27650,700,20362,6588.0,961.2386176658624,2.5316455696202533
Kurgan Oblast,2020-11-05 06:05:03,6175,94,4860,1221.0,730.3051197049922,1.5222672064777327
Kursk Oblast,2020-11-05 06:05:03,11423,109,8476,2838.0,1024.2665908681295,0.9542151799002012
Leningrad Oblast,2020-11-05 06:05:03,12031,116,6930,4985.0,663.2977104623623,0.9641758789793036
Lipetsk Oblast,2020-11-05 06:05:03,8457,75,6877,1505.0,735.2627931987538,0.8868393047179851
Magadan Oblast,2020-11-05 06:05:03,4527,38,3332,1157.0,3141.764579328341,0.8394079964656506
Mari El Republic,2020-11-05 06:05:03,6305,66,5102,1137.0,924.0356248342084,1.0467882632831087
Mordovia Republic,2020-11-05 06:05:03,8530,52,7143,1335.0,1059.5536211145559,0.6096131301289566
Moscow,2020-11-05 06:05:03,445181,7004,325531,112646.0,3559.606117410607,1.573292660737992
Moscow Oblast,2020-11-05 06:05:03,89058,1653,66291,21114.0,1186.9043105211847,1.8560937815805432
Murmansk Oblast,2020-11-05 06:05:03,20703,313,16443,3947.0,2747.3701392197268,1.5118581848041346
Nenets Autonomous Okrug,2020-11-05 06:05:03,491,0,171,320.0,1115.9851808077824,0.0
Nizhny Novgorod Oblast,2020-11-05 06:05:03,43157,833,36220,6104.0,1334.1671942702253,1.9301619667724816
North Ossetia - Alania Republic,2020-11-05 06:05:03,7478,70,5423,1985.0,1065.5988828168977,0.9360791655522868
Novgorod Oblast,2020-11-05 06:05:03,7724,87,5113,2524.0,1273.5870834130287,1.1263593992749872
Novosibirsk Oblast,2020-11-05 06:05:03,18025,603,14820,2602.0,646.3239852713432,3.3453536754507627
Omsk Oblast,2020-11-05 06:05:03,16590,427,13428,2735.0,846.3935929178436,2.573839662447257
Orel Oblast,2020-11-05 06:05:03,12489,160,9489,2840.0,1671.3349133552897,1.2811273921050526
Orenburg Oblast,2020-11-05 06:05:03,18302,130,15701,2471.0,925.4090568937967,0.7103048847120533
Penza Oblast,2020-11-05 06:05:03,15918,192,11516,4210.0,1195.3546526690473,1.206181681115718
Perm Krai,2020-11-05 06:05:03,14226,417,9398,4411.0,542.3308561325017,2.9312526360185576
Primorsky Krai,2020-11-05 06:05:03,16181,163,12632,3386.0,845.8278642807222,1.0073543044311228
Pskov Oblast,2020-11-05 06:05:03,8281,70,4744,3467.0,1300.9271914362828,0.8453085376162299
Rostov Oblast,2020-11-05 06:05:03,31867,884,25364,5619.0,755.0613062297592,2.7740295603602467
Ryazan Oblast,2020-11-05 06:05:03,11132,65,7964,3103.0,992.6222096990213,0.583902263744161
Saint Petersburg,2020-11-05 06:05:03,65170,3998,40447,20725.0,1217.690424117632,6.1347245665183365
Sakha (Yakutiya) Republic,2020-11-05 06:05:03,14434,156,8948,5330.0,1496.7905177688135,1.0807814881529725
Sakhalin Oblast,2020-11-05 06:05:03,8219,3,5631,2585.0,1676.727576140242,0.03650079085046843
Samara Oblast,2020-11-05 06:05:03,16701,296,14346,2059.0,522.9662371920085,1.7723489611400516
Saratov Oblast,2020-11-05 06:05:03,21287,163,14614,6510.0,864.2887594145233,0.7657255602010616
Smolensk Oblast,2020-11-05 06:05:03,9256,240,6482,2534.0,974.9849370304672,2.592912705272256
Stavropol Krai,2020-11-05 06:05:03,22079,442,17187,4450.0,788.3459481539087,2.0019022600661263
Sverdlovsk Oblast,2020-11-05 06:05:03,37326,800,29431,7095.0,862.9778214283732,2.1432781439211275
Tambov Oblast,2020-11-05 06:05:03,10233,54,8040,2139.0,990.0808087062868,0.5277044854881267
Tatarstan Republic,2020-11-05 06:05:03,8596,112,7644,840.0,220.73377288353905,1.3029315960912051
Tomsk Oblast,2020-11-05 06:05:03,13144,125,8548,4471.0,1218.9783729643507,0.9510042604990869
Tula Oblast,2020-11-05 06:05:03,12879,429,11091,1359.0,863.287651950089,3.3310039599347774
Tver Oblast,2020-11-05 06:05:03,10207,335,5912,3960.0,795.0163294967647,3.282061330459489
Tyumen Oblast,2020-11-05 06:05:03,14008,82,9083,4843.0,379.37384898710883,0.5853797829811537
Tyva Republic,2020-11-05 06:05:03,9806,118,8799,889.0,3047.973094783695,1.2033448908831328
Udmurt Republic,2020-11-05 06:05:03,9394,203,8219,972.0,620.8676019996775,2.1609538002980626
Ulyanovsk Oblast,2020-11-05 06:05:03,21636,269,17193,4174.0,1735.5757738136301,1.2432982066925495
Vladimir Oblast,2020-11-05 06:05:03,10022,270,7263,2489.0,727.1081020098857,2.69407303931351
Volgograd Oblast,2020-11-05 06:05:03,21169,223,18356,2590.0,839.6145443814959,1.0534271812556095
Vologda Oblast,2020-11-05 06:05:03,7438,73,5595,1770.0,632.1126482868458,0.9814466254369454
Voronezh Oblast,2020-11-05 06:05:03,26277,353,23865,2059.0,1125.9473949424278,1.3433801423297942
Yamalo-Nenets Autonomous Okrug,2020-11-05 06:05:03,21293,153,14912,6228.0,3953.7867632722864,0.7185460010332034
Yaroslavl Oblast,2020-11-05 06:05:03,11944,66,10780,1098.0,943.6794650165443,0.5525787006028131
Zabaykalsky Krai,2020-11-05 06:05:03,12496,162,8727,3607.0,1164.795871760598,1.296414852752881
