Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-24 04:20:38,14352,171,13786.0,395.0,3165.584415584416,1.1914715719063544
Altai Krai,2021-04-24 04:20:38,49109,2021,44025.0,3063.0,2089.6735430283225,4.115335274593252
Altai Republic,2021-04-24 04:20:38,16784,226,16493.0,65.0,7696.858247387223,1.3465204957102002
Amur Oblast,2021-04-24 04:20:38,22216,274,21345.0,597.0,2782.481488532409,1.2333453366942744
Arkhangelsk Oblast,2021-04-24 04:20:38,61475,915,57661.0,2899.0,5322.381795073366,1.4884099227328182
Astrakhan Oblast,2021-04-24 04:20:38,32362,718,30902.0,742.0,3180.4967794054924,2.218651504851369
Bashkortostan Republic,2021-04-24 04:20:38,34691,430,31931.0,2330.0,853.7656526369127,1.2395145715026952
Belgorod Oblast,2021-04-24 04:20:38,36222,616,34172.0,1434.0,2337.090193021893,1.7006239302081607
Bryansk Oblast,2021-04-24 04:20:38,37624,303,36764.0,557.0,3106.900019983782,0.805337018924091
Buryatia Republic,2021-04-24 04:20:38,36948,831,35595.0,522.0,3752.929119126145,2.2491068528743097
Chechen Republic,2021-04-24 04:20:38,11920,120,11620.0,180.0,829.5168829650496,1.0067114093959733
Chelyabinsk Oblast,2021-04-24 04:20:38,58128,1389,53709.0,3030.0,1664.1111056399075,2.389554087530966
Chukotka Autonomous Okrug,2021-04-24 04:20:38,746,7,733.0,6.0,1511.7127340520385,0.9383378016085792
Chuvashia Republic,2021-04-24 04:20:38,23829,1338,21705.0,786.0,1935.5593335158233,5.615006924335893
Dagestan Republic,2021-04-24 04:20:38,32036,1440,29659.0,937.0,1045.600601850265,4.4949431889124725
Ingushetia Republic,2021-04-24 04:20:38,15354,185,13581.0,1588.0,3146.034263374334,1.204897746515566
Irkutsk Oblast,2021-04-24 04:20:38,65251,2191,62260.0,800.0,2714.047737392349,3.3578029455487277
Ivanovo Oblast,2021-04-24 04:20:38,33986,1129,32338.0,519.0,3349.5425990936737,3.3219560995704107
Jewish Autonomous Okrug,2021-04-24 04:20:38,4467,125,4279.0,63.0,2757.16913353167,2.7982986344302665
Kabardino-Balkarian Republic,2021-04-24 04:20:38,23585,439,22700.0,446.0,2723.982130400033,1.861352554589781
Kaliningrad Oblast,2021-04-24 04:20:38,31396,385,29464.0,1547.0,3156.649061581603,1.2262708625302583
Kalmykia Republic,2021-04-24 04:20:38,20342,339,19639.0,364.0,7385.998482279341,1.6665028020843575
Kaluga Oblast,2021-04-24 04:20:38,33683,306,31778.0,1599.0,3328.175515979353,0.9084701481459491
Kamchatka Krai,2021-04-24 04:20:38,14390,217,13741.0,432.0,4560.190393494678,1.507991660875608
Karachay-Cherkess Republic,2021-04-24 04:20:38,19970,73,19841.0,56.0,4282.604732953753,0.3655483224837256
Karelia Republic,2021-04-24 04:20:38,45417,450,43443.0,1524.0,7296.091144511345,0.9908184160116256
Kemerovo Oblast,2021-04-24 04:20:38,34628,654,33558.0,416.0,1284.9566046984705,1.8886450271456623
Khabarovsk Krai,2021-04-24 04:20:38,51526,374,49315.0,1837.0,3879.0877375777495,0.7258471451306137
Khakassia Republic,2021-04-24 04:20:38,22221,521,21441.0,259.0,4134.039548810913,2.3446289545925025
Khanty-Mansi Autonomous Okrug,2021-04-24 04:20:38,55624,790,54301.0,533.0,3630.233585664937,1.4202502516899183
Kirov Oblast,2021-04-24 04:20:38,41586,342,38748.0,2496.0,3240.708270796221,0.8223921512047324
Komi Republic,2021-04-24 04:20:38,42994,881,41786.0,327.0,5113.019445267002,2.0491231334604834
Kostroma Oblast,2021-04-24 04:20:38,20423,432,17714.0,2277.0,3174.605641947137,2.1152622043774176
Krasnodar Krai,2021-04-24 04:20:38,44773,2589,39373.0,2811.0,799.0298781815393,5.782502847698389
Krasnoyarsk Krai,2021-04-24 04:20:38,69539,3428,64132.0,1979.0,2417.489050049417,4.929607845956945
Kurgan Oblast,2021-04-24 04:20:38,20113,380,18721.0,1012.0,2378.724999615629,1.889325311987272
Kursk Oblast,2021-04-24 04:20:38,35934,674,33433.0,1827.0,3222.0953931765166,1.8756609339344357
Leningrad Oblast,2021-04-24 04:20:38,41983,1122,39304.0,1557.0,2314.6228724413063,2.6725103017888188
Lipetsk Oblast,2021-04-24 04:20:38,29383,627,26391.0,2365.0,2554.5969791366892,2.1338869414287167
Magadan Oblast,2021-04-24 04:20:38,8313,99,8153.0,61.0,5769.270808031038,1.1909058101768315
Mari El Republic,2021-04-24 04:20:38,12951,225,12336.0,390.0,1898.0468480932327,1.7373175816539264
Mordovia Republic,2021-04-24 04:20:38,19856,235,17888.0,1733.0,2466.41227442563,1.1835213537469782
Moscow,2021-04-24 04:20:38,1075242,17923,980003.0,77316.0,8597.487316163124,1.6668805720014657
Moscow Oblast,2021-04-24 04:20:38,245578,5727,202505.0,37346.0,3272.8961661969897,2.3320492878026533
Murmansk Oblast,2021-04-24 04:20:38,50166,1143,47586.0,1437.0,6657.226991455192,2.278435593828489
Nenets Autonomous Okrug,2021-04-24 04:20:38,1094,4,1056.0,34.0,2486.5331727163216,0.3656307129798903
Nizhny Novgorod Oblast,2021-04-24 04:20:38,112711,3093,107883.0,1735.0,3484.378400569812,2.7441864591743483
North Ossetia - Alania Republic,2021-04-24 04:20:38,16656,194,16015.0,447.0,2373.4441016579626,1.164745437079731
Novgorod Oblast,2021-04-24 04:20:38,29649,121,27491.0,2037.0,4888.734261537143,0.4081081992647307
Novosibirsk Oblast,2021-04-24 04:20:38,40581,1727,37549.0,1305.0,1455.1164297529197,4.255686158547102
Omsk Oblast,2021-04-24 04:20:38,45315,1371,42678.0,1266.0,2311.894253349734,3.025488248924197
Orel Oblast,2021-04-24 04:20:38,33754,548,31543.0,1663.0,4517.1141536868,1.623511287551105
Orenburg Oblast,2021-04-24 04:20:38,41853,823,37931.0,3099.0,2116.2247436441958,1.9664062313334767
Penza Oblast,2021-04-24 04:20:38,44288,605,41640.0,2043.0,3325.786333547353,1.3660585260115607
Perm Krai,2021-04-24 04:20:38,53734,2115,48503.0,3116.0,2048.4750613963056,3.9360553839282386
Primorsky Krai,2021-04-24 04:20:38,43339,707,40724.0,1908.0,2265.45539892851,1.6313251344055009
Pskov Oblast,2021-04-24 04:20:38,35762,320,25789.0,9653.0,5618.132860783038,0.8948045411330463
Rostov Oblast,2021-04-24 04:20:38,86339,3987,77317.0,5035.0,2045.728751328057,4.617843616442165
Ryazan Oblast,2021-04-24 04:20:38,27465,434,25897.0,1134.0,2449.009071989185,1.5801929728745676
Saint Petersburg,2021-04-24 04:20:38,410768,12978,367807.0,29983.0,7675.130583611348,3.15944766875706
Sakha (Yakutiya) Republic,2021-04-24 04:20:38,34576,595,33071.0,910.0,3585.494592100214,1.7208468301712168
Sakhalin Oblast,2021-04-24 04:20:38,22397,41,21998.0,358.0,4569.128546394087,0.18306023128097512
Samara Oblast,2021-04-24 04:20:38,60244,1415,57369.0,1460.0,1886.448595496998,2.3487816214062813
Saratov Oblast,2021-04-24 04:20:38,58077,913,52640.0,4524.0,2358.025944497452,1.5720508979458303
Smolensk Oblast,2021-04-24 04:20:38,29096,843,27661.0,592.0,3064.840290388772,2.89730547154248
Stavropol Krai,2021-04-24 04:20:38,52407,1325,49517.0,1565.0,1871.2281400834229,2.5282882057740377
Sverdlovsk Oblast,2021-04-24 04:20:38,85384,3008,78991.0,3385.0,1974.079684531968,3.5229082732127797
Tambov Oblast,2021-04-24 04:20:38,31158,457,28618.0,2083.0,3014.6523832376115,1.4667180178445345
Tatarstan Republic,2021-04-24 04:20:38,20203,451,17306.0,2446.0,518.7859950635342,2.232341731426026
Tomsk Oblast,2021-04-24 04:20:38,31952,386,31013.0,553.0,2963.2377490076788,1.2080620931397097
Tula Oblast,2021-04-24 04:20:38,38086,1780,35699.0,607.0,2552.929071525048,4.673633356088851
Tver Oblast,2021-04-24 04:20:38,39428,850,37522.0,1056.0,3071.020264465411,2.1558283453383384
Tyumen Oblast,2021-04-24 04:20:38,34793,451,33167.0,1175.0,942.2868594951793,1.2962377489724946
Tyva Republic,2021-04-24 04:20:38,15799,201,15330.0,268.0,4910.761464867183,1.2722324197734034
Udmurt Republic,2021-04-24 04:20:38,32313,801,28989.0,2523.0,2135.628573921181,2.4788784699656485
Ulyanovsk Oblast,2021-04-24 04:20:38,52821,1122,50077.0,1622.0,4237.144016851995,2.1241551655591526
Vladimir Oblast,2021-04-24 04:20:38,31523,1075,28937.0,1511.0,2287.031400883818,3.410208419249437
Volgograd Oblast,2021-04-24 04:20:38,56151,1065,53730.0,1356.0,2227.0866021808006,1.8966714751295612
Vologda Oblast,2021-04-24 04:20:38,44463,975,41471.0,2017.0,3778.653492979029,2.1928344915997573
Voronezh Oblast,2021-04-24 04:20:38,79429,2582,74615.0,2232.0,3403.4659829083266,3.250701884702061
Yamalo-Nenets Autonomous Okrug,2021-04-24 04:20:38,38426,415,37185.0,826.0,7135.124696637434,1.0799979180763024
Yaroslavl Oblast,2021-04-24 04:20:38,38063,518,36272.0,1273.0,3007.3067211089024,1.3609016630323412
Zabaykalsky Krai,2021-04-24 04:20:38,42077,618,40624.0,835.0,3922.144357880176,1.468735888965468
