Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-12 04:23:45,4513,38,3765,710.0,995.4210191981932,0.842011965433193
Altai Krai,2020-10-12 04:23:45,15169,253,13626,1290.0,645.4673883442266,1.6678752719361856
Altai Republic,2020-10-12 04:23:45,4514,12,3274,1228.0,2070.043978116416,0.2658396101019052
Amur Oblast,2020-10-12 04:23:45,4776,57,4259,460.0,598.1784114705971,1.193467336683417
Arkhangelsk Oblast,2020-10-12 04:23:45,15427,266,10503,4658.0,1335.638616553019,1.7242496920982693
Astrakhan Oblast,2020-10-12 04:23:45,7684,129,6600,955.0,755.1738845853718,1.6788131181676211
Bashkortostan Republic,2020-10-12 04:23:45,9290,45,8610,635.0,228.6322940531239,0.4843918191603875
Belgorod Oblast,2020-10-12 04:23:45,9642,58,8612,972.0,622.114285271854,0.6015349512549264
Bryansk Oblast,2020-10-12 04:23:45,10275,41,8197,2037.0,848.484948578922,0.3990267639902677
Buryatia Republic,2020-10-12 04:23:45,7889,81,6583,1225.0,801.3115140409807,1.026746102167575
Chechen Republic,2020-10-12 04:23:45,2491,42,2033,416.0,173.34954324378685,1.686069851465275
Chelyabinsk Oblast,2020-10-12 04:23:45,16649,142,12340,4167.0,476.63407992359663,0.8529040783230224
Chukotka Autonomous Okrug,2020-10-12 04:23:45,210,2,187,21.0,425.54916106022523,0.9523809523809524
Chuvashia Republic,2020-10-12 04:23:45,8919,105,7476,1338.0,724.4640436286721,1.1772620248906829
Dagestan Republic,2020-10-12 04:23:45,14345,681,12523,1141.0,468.19642382139017,4.747298710352039
Ingushetia Republic,2020-10-12 04:23:45,6246,86,5140,1020.0,1279.8052630608368,1.3768812039705411
Irkutsk Oblast,2020-10-12 04:23:45,20406,318,17122,2966.0,848.7664270161115,1.5583651867097912
Ivanovo Oblast,2020-10-12 04:23:45,9448,144,7317,1987.0,931.162198441624,1.5241320914479255
Jewish Autonomous Okrug,2020-10-12 04:23:45,1203,19,772,412.0,742.5284234695768,1.5793848711554448
Kabardino-Balkarian Republic,2020-10-12 04:23:45,8336,105,6703,1528.0,962.7778265429164,1.2595969289827256
Kaliningrad Oblast,2020-10-12 04:23:45,5110,87,3566,1457.0,513.7748982253148,1.7025440313111546
Kalmykia Republic,2020-10-12 04:23:45,7279,79,4496,2704.0,2642.939875750237,1.0853139167468058
Kaluga Oblast,2020-10-12 04:23:45,9999,74,8053,1872.0,987.9888069434892,0.7400740074007399
Kamchatka Krai,2020-10-12 04:23:45,4819,70,3382,1367.0,1527.1408968902606,1.4525835235526043
Karachay-Cherkess Republic,2020-10-12 04:23:45,7921,30,4998,2893.0,1698.6736149086971,0.3787400580734756
Karelia Republic,2020-10-12 04:23:45,4613,38,3202,1373.0,741.0632241149973,0.8237589421200954
Kemerovo Oblast,2020-10-12 04:23:45,11700,137,8168,3395.0,434.15710624269684,1.1709401709401708
Khabarovsk Krai,2020-10-12 04:23:45,13041,116,10181,2744.0,981.7797458710443,0.8895023387777011
Khakassia Republic,2020-10-12 04:23:45,4963,48,4164,751.0,923.3265055914927,0.9671569615152126
Khanty-Mansi Autonomous Okrug,2020-10-12 04:23:45,24340,203,21952,2185.0,1588.5208808263446,0.8340180772391126
Kirov Oblast,2020-10-12 04:23:45,9393,147,5999,3247.0,731.9764533157527,1.5649952091983392
Komi Republic,2020-10-12 04:23:45,9625,136,7828,1661.0,1144.6437214656673,1.4129870129870132
Kostroma Oblast,2020-10-12 04:23:45,5432,90,3850,1492.0,844.3645814550678,1.6568483063328423
Krasnodar Krai,2020-10-12 04:23:45,15085,318,10872,3895.0,269.2105892472811,2.108054358634405
Krasnoyarsk Krai,2020-10-12 04:23:45,21565,575,16008,4982.0,749.6965927654365,2.6663575237653605
Kurgan Oblast,2020-10-12 04:23:45,4369,44,3684,641.0,516.7130474479532,1.0070954451819638
Kursk Oblast,2020-10-12 04:23:45,8852,60,7053,1739.0,793.7326326153096,0.6778129236330773
Leningrad Oblast,2020-10-12 04:23:45,9145,100,5784,3261.0,504.18565058418267,1.0934937124111537
Lipetsk Oblast,2020-10-12 04:23:45,6625,51,5652,922.0,575.9862841364247,0.769811320754717
Magadan Oblast,2020-10-12 04:23:45,3389,28,2565,796.0,2351.9858978006955,0.8262024195928003
Mari El Republic,2020-10-12 04:23:45,5171,56,4435,680.0,757.8411127704508,1.0829626764649003
Mordovia Republic,2020-10-12 04:23:45,6946,44,5773,1129.0,862.7971221877733,0.6334581053843938
Moscow,2020-10-12 04:23:45,330418,5595,261619,63204.0,2641.9769354545183,1.693309686518289
Moscow Oblast,2020-10-12 04:23:45,77391,1412,58530,17449.0,1031.4144882609648,1.824501557028595
Murmansk Oblast,2020-10-12 04:23:45,16328,234,13241,2853.0,2166.7903025252235,1.4331210191082802
Nenets Autonomous Okrug,2020-10-12 04:23:45,351,0,136,215.0,797.7816669318363,0.0
Nizhny Novgorod Oblast,2020-10-12 04:23:45,34805,613,29487,4705.0,1075.9712027382623,1.7612412009768712
North Ossetia - Alania Republic,2020-10-12 04:23:45,6220,70,4940,1210.0,886.3365941590132,1.1254019292604502
Novgorod Oblast,2020-10-12 04:23:45,5885,86,3974,1825.0,970.3599153140436,1.4613423959218352
Novosibirsk Oblast,2020-10-12 04:23:45,14090,491,12471,1128.0,505.2263496517739,3.4847409510290985
Omsk Oblast,2020-10-12 04:23:45,12258,335,10609,1314.0,625.3823183837811,2.732909120574319
Orel Oblast,2020-10-12 04:23:45,9553,137,7490,1926.0,1278.4260090706289,1.4341044698000633
Orenburg Oblast,2020-10-12 04:23:45,14185,89,12900,1196.0,717.2400542038307,0.6274233345082834
Penza Oblast,2020-10-12 04:23:45,12005,139,9619,2247.0,901.5097754298224,1.1578508954602251
Perm Krai,2020-10-12 04:23:45,10818,317,7333,3168.0,412.4093351357657,2.9303013496025145
Primorsky Krai,2020-10-12 04:23:45,12621,122,10758,1741.0,659.7363250161916,0.9666428967593692
Pskov Oblast,2020-10-12 04:23:45,5956,67,4242,1647.0,935.6747195018112,1.124916051040967
Rostov Oblast,2020-10-12 04:23:45,24624,587,19752,4285.0,583.4446168325097,2.3838531513970107
Ryazan Oblast,2020-10-12 04:23:45,8811,54,6915,1842.0,785.6624406807471,0.6128702757916241
Saint Petersburg,2020-10-12 04:23:45,47591,3241,31362,12988.0,889.2297832466202,6.810111155470572
Sakha (Yakutiya) Republic,2020-10-12 04:23:45,10487,105,7436,2946.0,1087.4907967189656,1.0012396300181177
Sakhalin Oblast,2020-10-12 04:23:45,6205,0,4441,1764.0,1265.8589378209274,0.0
Samara Oblast,2020-10-12 04:23:45,13057,207,10186,2664.0,408.8599580274269,1.5853565137474153
Saratov Oblast,2020-10-12 04:23:45,16998,122,11512,5364.0,690.1479932601151,0.7177314978232733
Smolensk Oblast,2020-10-12 04:23:45,7082,154,5874,1054.0,745.9856659517901,2.174526969782548
Stavropol Krai,2020-10-12 04:23:45,17748,348,12816,4584.0,633.7046011067334,1.96078431372549
Sverdlovsk Oblast,2020-10-12 04:23:45,31124,651,23051,7422.0,719.5874648806914,2.091633466135458
Tambov Oblast,2020-10-12 04:23:45,8305,46,6934,1325.0,803.5396380636873,0.5538832028898254
Tatarstan Republic,2020-10-12 04:23:45,7549,61,6374,1114.0,193.84821445996243,0.8080540468936283
Tomsk Oblast,2020-10-12 04:23:45,8741,92,6960,1689.0,810.6428756909153,1.0525111543301682
Tula Oblast,2020-10-12 04:23:45,10645,389,9604,652.0,713.5411953574577,3.654297792390794
Tver Oblast,2020-10-12 04:23:45,7150,271,4711,2168.0,556.90866619985,3.7902097902097904
Tyumen Oblast,2020-10-12 04:23:45,10617,45,7888,2684.0,287.5365615859603,0.4238485447866629
Tyva Republic,2020-10-12 04:23:45,8136,85,6999,1052.0,2528.89140313687,1.044739429695182
Udmurt Republic,2020-10-12 04:23:45,6503,83,4433,1987.0,429.79582880603607,1.2763339996924496
Ulyanovsk Oblast,2020-10-12 04:23:45,17062,180,14003,2879.0,1368.6630547609614,1.0549759699917949
Vladimir Oblast,2020-10-12 04:23:45,7897,237,6092,1568.0,572.9368071814077,3.001139673293656
Volgograd Oblast,2020-10-12 04:23:45,16629,161,14533,1935.0,659.546991285365,0.9681881051175656
Vologda Oblast,2020-10-12 04:23:45,5273,54,4031,1188.0,448.1218061866815,1.0240849611227003
Voronezh Oblast,2020-10-12 04:23:45,20058,209,17819,2030.0,859.4684647317127,1.041978263037192
