Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-06-08 04:22:35,14730,209,14210.0,311.0,3248.958921513269,1.4188730482009504
Altai Krai,2021-06-08 04:22:35,52034,2346,46847.0,2841.0,2214.1373910675384,4.508590536956605
Altai Republic,2021-06-08 04:22:35,17200,247,16710.0,243.0,7887.6288045197925,1.4360465116279069
Amur Oblast,2021-06-08 04:22:35,22857,293,22232.0,332.0,2862.764646353316,1.2818830117688236
Arkhangelsk Oblast,2021-06-08 04:22:35,64266,997,61645.0,1624.0,5564.020958799268,1.5513646407120405
Astrakhan Oblast,2021-06-08 04:22:35,34555,794,33053.0,708.0,3396.022069475211,2.2977861380408044
Bashkortostan Republic,2021-06-08 04:22:35,38834,532,36795.0,1507.0,955.7272881871919,1.3699335633723029
Belgorod Oblast,2021-06-08 04:22:35,39213,705,36787.0,1721.0,2530.0733736118245,1.7978731543110702
Bryansk Oblast,2021-06-08 04:22:35,40841,367,39908.0,566.0,3372.55219317876,0.8986067921941187
Buryatia Republic,2021-06-08 04:22:35,39153,917,37529.0,707.0,3976.898175845673,2.342093836998442
Chechen Republic,2021-06-08 04:22:35,12369,138,12101.0,130.0,860.7629467613002,1.1156924569488236
Chelyabinsk Oblast,2021-06-08 04:22:35,62429,1682,58263.0,2484.0,1787.2418148567608,2.6942606801326305
Chukotka Autonomous Okrug,2021-06-08 04:22:35,773,7,738.0,28.0,1566.4261976169248,0.9055627425614488
Chuvashia Republic,2021-06-08 04:22:35,26106,1451,23881.0,774.0,2120.513322454324,5.558109246916418
Dagestan Republic,2021-06-08 04:22:35,33973,1494,31443.0,1036.0,1108.8209903439588,4.397609866658818
Ingushetia Republic,2021-06-08 04:22:35,15852,190,15427.0,235.0,3248.0744524560328,1.198586929094121
Irkutsk Oblast,2021-06-08 04:22:35,70652,2501,67544.0,607.0,2938.696736329624,3.539885636641567
Ivanovo Oblast,2021-06-08 04:22:35,36688,1229,34720.0,739.0,3615.8423726107426,3.3498691670300915
Jewish Autonomous Okrug,2021-06-08 04:22:35,4510,144,4324.0,42.0,2783.7100497487872,3.1929046563192904
Kabardino-Balkarian Republic,2021-06-08 04:22:35,24422,473,23704.0,245.0,2820.652600747493,1.936778314634346
Kaliningrad Oblast,2021-06-08 04:22:35,33951,507,32818.0,626.0,3413.5365106942595,1.4933286206591854
Kalmykia Republic,2021-06-08 04:22:35,20933,384,20277.0,272.0,7600.585302799795,1.8344241150336789
Kaluga Oblast,2021-06-08 04:22:35,36023,345,34442.0,1236.0,3559.388018054337,0.9577214557366128
Kamchatka Krai,2021-06-08 04:22:35,14758,238,14081.0,439.0,4676.809577984326,1.6126846456159372
Karachay-Cherkess Republic,2021-06-08 04:22:35,20534,149,20188.0,197.0,4403.5556127427335,0.7256257913704101
Karelia Republic,2021-06-08 04:22:35,47665,565,45947.0,1153.0,7657.224924656698,1.1853561313332637
Kemerovo Oblast,2021-06-08 04:22:35,37373,737,36102.0,534.0,1386.8165411631032,1.9720118802343936
Khabarovsk Krai,2021-06-08 04:22:35,52894,424,50854.0,1616.0,3982.0763651639454,0.8016032064128257
Khakassia Republic,2021-06-08 04:22:35,23347,556,22315.0,476.0,4343.522854330965,2.381462286375123
Khanty-Mansi Autonomous Okrug,2021-06-08 04:22:35,57877,800,56480.0,597.0,3777.2729260306623,1.3822416503965305
Kirov Oblast,2021-06-08 04:22:35,44321,372,41848.0,2101.0,3453.8409866291368,0.8393312425261162
Komi Republic,2021-06-08 04:22:35,44388,968,43020.0,400.0,5278.799533342134,2.1807695773632507
Kostroma Oblast,2021-06-08 04:22:35,21758,488,19018.0,2252.0,3382.1216059093085,2.242853203419432
Krasnodar Krai,2021-06-08 04:22:35,49103,3107,43993.0,2003.0,876.304114273069,6.327515630409549
Krasnoyarsk Krai,2021-06-08 04:22:35,74170,3787,68230.0,2153.0,2578.483481818337,5.105837939867871
Kurgan Oblast,2021-06-08 04:22:35,21597,422,20615.0,560.0,2554.234764415987,1.9539750891327496
Kursk Oblast,2021-06-08 04:22:35,38880,840,37277.0,763.0,3486.254491197836,2.1604938271604937
Leningrad Oblast,2021-06-08 04:22:35,45875,1515,42993.0,1367.0,2529.1981105029395,3.302452316076294
Lipetsk Oblast,2021-06-08 04:22:35,32056,786,29057.0,2213.0,2786.99114328713,2.4519590716246564
Magadan Oblast,2021-06-08 04:22:35,8496,111,8288.0,97.0,5896.273882477046,1.3064971751412429
Mari El Republic,2021-06-08 04:22:35,13663,258,13184.0,221.0,2002.394725156192,1.888311498206836
Mordovia Republic,2021-06-08 04:22:35,21163,291,18793.0,2079.0,2628.7612290325146,1.3750413457449322
Moscow,2021-06-08 04:22:35,1201273,20528,1077914.0,102831.0,9605.2138781309,1.7088538575328007
Moscow Oblast,2021-06-08 04:22:35,276584,6216,227420.0,42948.0,3686.1229964875847,2.247418505770399
Murmansk Oblast,2021-06-08 04:22:35,51681,1229,48437.0,2015.0,6858.273494904832,2.378049960333585
Nenets Autonomous Okrug,2021-06-08 04:22:35,1112,4,1100.0,8.0,2527.4450530718004,0.3597122302158273
Nizhny Novgorod Oblast,2021-06-08 04:22:35,119200,3726,113339.0,2135.0,3684.981105197554,3.1258389261744965
North Ossetia - Alania Republic,2021-06-08 04:22:35,17061,218,16409.0,434.0,2431.1557287696023,1.277768008909208
Novgorod Oblast,2021-06-08 04:22:35,31225,177,30417.0,631.0,5148.596152197284,0.5668534827862289
Novosibirsk Oblast,2021-06-08 04:22:35,43908,1913,39711.0,2284.0,1574.4129567430866,4.356837022865991
Omsk Oblast,2021-06-08 04:22:35,47960,1444,45582.0,934.0,2446.837656198902,3.010842368640534
Orel Oblast,2021-06-08 04:22:35,35978,678,34185.0,1115.0,4814.739972191257,1.8844849630329643
Orenburg Oblast,2021-06-08 04:22:35,44737,1009,41262.0,2466.0,2262.049228404425,2.2554038044571607
Penza Oblast,2021-06-08 04:22:35,47779,847,44887.0,2045.0,3587.941321137983,1.772745348374809
Perm Krai,2021-06-08 04:22:35,58138,2490,52468.0,3180.0,2216.366604374482,4.282913068905018
Primorsky Krai,2021-06-08 04:22:35,44718,736,41684.0,2298.0,2337.539733941372,1.6458696721678072
Pskov Oblast,2021-06-08 04:22:35,38060,419,32766.0,4875.0,5979.143691107948,1.1008933263268523
Rostov Oblast,2021-06-08 04:22:35,95309,4513,86243.0,4553.0,2258.265228463681,4.735124699661101
Ryazan Oblast,2021-06-08 04:22:35,29615,546,28109.0,960.0,2640.721051045321,1.843660307276718
Saint Petersburg,2021-06-08 04:22:35,445581,14620,412711.0,18250.0,8325.605598722705,3.281109383030246
Sakha (Yakutiya) Republic,2021-06-08 04:22:35,39176,696,34905.0,3575.0,4062.509721775741,1.7765979170920971
Sakhalin Oblast,2021-06-08 04:22:35,23206,53,22675.0,478.0,4734.169623057605,0.2283892096871499
Samara Oblast,2021-06-08 04:22:35,65271,2032,62298.0,941.0,2043.861401578324,3.1131743040554
Saratov Oblast,2021-06-08 04:22:35,63499,1136,60407.0,1956.0,2578.168456525711,1.7890045512527757
Smolensk Oblast,2021-06-08 04:22:35,31598,1045,29767.0,786.0,3328.389589486679,3.307171339958225
Stavropol Krai,2021-06-08 04:22:35,55248,1546,52318.0,1384.0,1972.668007772415,2.7982913408630177
Sverdlovsk Oblast,2021-06-08 04:22:35,89993,3510,83895.0,2588.0,2080.639851144071,3.9003033569277616
Tambov Oblast,2021-06-08 04:22:35,33254,553,31477.0,1224.0,3217.448178707989,1.662957839658387
Tatarstan Republic,2021-06-08 04:22:35,21696,505,18685.0,2506.0,557.1242364450051,2.327617994100295
Tomsk Oblast,2021-06-08 04:22:35,33067,443,31851.0,773.0,3066.6431724598438,1.339704236852451
Tula Oblast,2021-06-08 04:22:35,40506,2074,37989.0,443.0,2715.1432277265553,5.120229101861453
Tver Oblast,2021-06-08 04:22:35,42676,1086,40001.0,1589.0,3324.004788635636,2.544755834661168
Tyumen Oblast,2021-06-08 04:22:35,37148,598,35621.0,929.0,1006.0665150037917,1.609777107785076
Tyva Republic,2021-06-08 04:22:35,15995,203,15715.0,77.0,4971.683627479625,1.2691466083150984
Udmurt Republic,2021-06-08 04:22:35,34402,978,31297.0,2127.0,2273.694618266224,2.842857973373641
Ulyanovsk Oblast,2021-06-08 04:22:35,56521,1440,53944.0,1137.0,4533.947047130717,2.547725624104315
Vladimir Oblast,2021-06-08 04:22:35,33884,1211,31532.0,1141.0,2458.3247783379543,3.573958210364774
Volgograd Oblast,2021-06-08 04:22:35,60419,1368,57634.0,1417.0,2396.365967073815,2.2641884175507703
Vologda Oblast,2021-06-08 04:22:35,46415,1111,43241.0,2063.0,3944.542695648553,2.393622751265754
Voronezh Oblast,2021-06-08 04:22:35,85946,3042,81346.0,1558.0,3682.713962998893,3.539431736206456
Yamalo-Nenets Autonomous Okrug,2021-06-08 04:22:35,39253,420,38111.0,722.0,7288.686038544454,1.0699819122105316
Yaroslavl Oblast,2021-06-08 04:22:35,41609,628,39572.0,1409.0,3287.4714383685027,1.5092888557763946
Zabaykalsky Krai,2021-06-08 04:22:35,43560,680,41807.0,1073.0,4060.379975503493,1.561065197428834
