Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-12-09 05:28:01,8829,69,7035,1725.0,1947.3902456239414,0.781515460414543
Altai Krai,2020-12-09 05:28:01,27910,635,25740,1535.0,1187.6191448801742,2.2751701898960945
Altai Republic,2020-12-09 05:28:01,11939,44,11343,552.0,5475.023273090804,0.3685400787335623
Amur Oblast,2020-12-09 05:28:01,12576,98,10838,1640.0,1575.1029528170495,0.7792620865139949
Arkhangelsk Oblast,2020-12-09 05:28:01,34396,356,24206,9834.0,2977.936465609492,1.0350040702407255
Astrakhan Oblast,2020-12-09 05:28:01,14949,284,10570,4095.0,1469.1689745792194,1.8997926282694493
Bashkortostan Republic,2020-12-09 05:28:01,15412,93,12540,2779.0,379.2982686702632,0.6034259018946275
Belgorod Oblast,2020-12-09 05:28:01,17612,111,15563,1938.0,1136.3489724339238,0.6302521008403361
Bryansk Oblast,2020-12-09 05:28:01,18569,153,16293,2123.0,1533.383650624039,0.8239539016640638
Buryatia Republic,2020-12-09 05:28:01,20887,485,18648,1754.0,2121.560856100135,2.322018480394504
Chechen Republic,2020-12-09 05:28:01,5465,81,2814,2570.0,380.31122192986544,1.4821591948764867
Chelyabinsk Oblast,2020-12-09 05:28:01,27634,343,22560,4731.0,791.1169538475984,1.2412245784178908
Chukotka Autonomous Okrug,2020-12-09 05:28:01,422,4,368,50.0,855.1511712734053,0.9478672985781992
Chuvashia Republic,2020-12-09 05:28:01,13531,328,12379,824.0,1099.0831903060393,2.4240632621387923
Dagestan Republic,2020-12-09 05:28:01,19942,1014,17696,1232.0,650.8729929484953,5.084745762711863
Ingushetia Republic,2020-12-09 05:28:01,10132,119,8608,1405.0,2076.046577863016,1.174496644295302
Irkutsk Oblast,2020-12-09 05:28:01,34275,880,30176,3219.0,1425.6331121227688,2.5674690007293948
Ivanovo Oblast,2020-12-09 05:28:01,17131,301,12355,4475.0,1688.372102191306,1.7570486252991653
Jewish Autonomous Okrug,2020-12-09 05:28:01,3190,51,2153,986.0,1968.9656449442639,1.5987460815047019
Kabardino-Balkarian Republic,2020-12-09 05:28:01,13493,231,11032,2230.0,1558.3926599740366,1.7119988141999556
Kaliningrad Oblast,2020-12-09 05:28:01,13021,126,9713,3182.0,1309.1708316618053,0.9676676138545428
Kalmykia Republic,2020-12-09 05:28:01,12404,166,10272,1966.0,4503.781593461456,1.3382779748468236
Kaluga Oblast,2020-12-09 05:28:01,17197,118,16018,1061.0,1699.2142727279913,0.6861661917776356
Kamchatka Krai,2020-12-09 05:28:01,8278,79,7107,1092.0,2623.297851101385,0.9543367963276154
Karachay-Cherkess Republic,2020-12-09 05:28:01,12984,36,11038,1910.0,2784.443658120758,0.27726432532347506
Karelia Republic,2020-12-09 05:28:01,18820,117,11622,7081.0,3023.370881821862,0.6216790648246546
