Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-10-20 04:24:22,4918,41,4043,834.0,1084.7508469791078,0.8336722244814966
Altai Krai,2020-10-20 04:24:22,16593,280,15295,1018.0,706.0610702614379,1.6874585668655455
Altai Republic,2020-10-20 04:24:22,5345,12,3805,1528.0,2451.126509311529,0.2245088868101029
Amur Oblast,2020-10-20 04:24:22,5264,60,4651,553.0,659.2988186727854,1.1398176291793314
Arkhangelsk Oblast,2020-10-20 04:24:22,17105,271,10793,6041.0,1480.9164799468067,1.5843320666471792
Astrakhan Oblast,2020-10-20 04:24:22,8245,143,6787,1315.0,810.3082611148347,1.7343844754396605
Bashkortostan Republic,2020-10-20 04:24:22,9805,47,8686,1072.0,241.30674307759742,0.47934727180010206
Belgorod Oblast,2020-10-20 04:24:22,10362,59,8986,1317.0,668.5696146014262,0.5693881490059834
Bryansk Oblast,2020-10-20 04:24:22,11083,47,8570,2466.0,915.2076579172937,0.4240729044482541
Buryatia Republic,2020-10-20 04:24:22,8806,93,7252,1461.0,894.4542011211657,1.0560981149216444
Chechen Republic,2020-10-20 04:24:22,2535,43,2057,435.0,176.41151831513432,1.6962524654832347
Chelyabinsk Oblast,2020-10-20 04:24:22,17427,152,12882,4393.0,498.9069680358289,0.8722097894072416
Chukotka Autonomous Okrug,2020-10-20 04:24:22,220,2,196,22.0,445.813406824998,0.9090909090909092
Chuvashia Republic,2020-10-20 04:24:22,9240,113,7705,1422.0,750.5379261272487,1.222943722943723
Dagestan Republic,2020-10-20 04:24:22,15030,714,13247,1069.0,490.55365981425535,4.750499001996007
Ingushetia Republic,2020-10-20 04:24:22,6667,86,5349,1232.0,1366.0681538307076,1.2899355032248387
Irkutsk Oblast,2020-10-20 04:24:22,21828,327,18104,3397.0,907.9130436591043,1.4980758658603628
Ivanovo Oblast,2020-10-20 04:24:22,10161,158,7650,2353.0,1001.4330121047144,1.5549650624938491
Jewish Autonomous Okrug,2020-10-20 04:24:22,1437,22,828,587.0,886.9603861394693,1.5309672929714684
Kabardino-Balkarian Republic,2020-10-20 04:24:22,8990,117,6985,1888.0,1038.3124592875258,1.3014460511679644
Kaliningrad Oblast,2020-10-20 04:24:22,5732,91,3944,1697.0,576.3126647020557,1.5875785066294488
Kalmykia Republic,2020-10-20 04:24:22,7956,86,4863,3007.0,2888.7525280215527,1.0809451985922574
Kaluga Oblast,2020-10-20 04:24:22,10735,79,8422,2234.0,1060.7120554593816,0.7359105728924079
Kamchatka Krai,2020-10-20 04:24:22,5171,70,3447,1654.0,1638.6896820542722,1.3537033455811256
Karachay-Cherkess Republic,2020-10-20 04:24:22,8574,30,5138,3406.0,1838.710715089909,0.34989503149055284
Karelia Republic,2020-10-20 04:24:22,5250,38,3456,1756.0,843.3951716028042,0.7238095238095238
Kemerovo Oblast,2020-10-20 04:24:22,13117,171,9015,3931.0,486.7383557765345,1.3036517496378746
Khabarovsk Krai,2020-10-20 04:24:22,14020,123,10480,3417.0,1055.4828645895286,0.8773181169757489
Khakassia Republic,2020-10-20 04:24:22,5535,57,4494,984.0,1029.7425364595833,1.029810298102981
Khanty-Mansi Autonomous Okrug,2020-10-20 04:24:22,25930,213,22754,2963.0,1692.2903220964301,0.8214423447743926
Kirov Oblast,2020-10-20 04:24:22,10212,155,6352,3705.0,795.7993762653537,1.517822169996083
Komi Republic,2020-10-20 04:24:22,10873,166,8463,2244.0,1293.0609021814234,1.5267175572519085
Kostroma Oblast,2020-10-20 04:24:22,6082,95,4218,1769.0,945.4023167175484,1.5619861887536994
Krasnodar Krai,2020-10-20 04:24:22,15909,353,11133,4423.0,283.9158942217432,2.2188698221132688
Krasnoyarsk Krai,2020-10-20 04:24:22,23194,602,16703,5889.0,806.3279746163475,2.595498835905837
Kurgan Oblast,2020-10-20 04:24:22,4924,60,3975,889.0,582.3518071947177,1.2185215272136474
Kursk Oblast,2020-10-20 04:24:22,9562,65,7273,2224.0,857.3962305769984,0.6797741058355993
Leningrad Oblast,2020-10-20 04:24:22,9949,106,5977,3866.0,548.5120872238422,1.0654337119308472
Lipetsk Oblast,2020-10-20 04:24:22,7130,59,5949,1122.0,619.8916537196542,0.8274894810659187
Magadan Oblast,2020-10-20 04:24:22,3771,34,2793,944.0,2617.09614063335,0.901617608061522
Mari El Republic,2020-10-20 04:24:22,5522,59,4562,901.0,809.2822712663757,1.0684534588917058
Mordovia Republic,2020-10-20 04:24:22,7465,47,6170,1248.0,927.2646871770413,0.6296048225050235
Moscow,2020-10-20 04:24:22,367629,6009,275648,85972.0,2939.510979438799,1.634528288029508
Moscow Oblast,2020-10-20 04:24:22,80951,1478,60496,18977.0,1078.8597413034254,1.8257958518115895
Murmansk Oblast,2020-10-20 04:24:22,17623,254,14213,3156.0,2338.641934186797,1.4412983033535718
Nenets Autonomous Okrug,2020-10-20 04:24:22,392,0,136,256.0,890.9698388526489,0.0
Nizhny Novgorod Oblast,2020-10-20 04:24:22,37062,660,30705,5697.0,1145.7447124230853,1.780799740974583
North Ossetia - Alania Republic,2020-10-20 04:24:22,6554,70,5006,1478.0,933.9308742955265,1.068050045773573
Novgorod Oblast,2020-10-20 04:24:22,6402,87,4159,2156.0,1055.6064873135954,1.3589503280224928
Novosibirsk Oblast,2020-10-20 04:24:22,15136,533,13081,1522.0,542.7328621951207,3.5214059196617336
Omsk Oblast,2020-10-20 04:24:22,13545,367,11123,2055.0,691.0428701671002,2.7094868955334066
Orel Oblast,2020-10-20 04:24:22,10484,144,8016,2324.0,1403.016673201766,1.3735215566577643
Orenburg Oblast,2020-10-20 04:24:22,15489,96,13553,1840.0,783.1745646502033,0.6197946930079411
Penza Oblast,2020-10-20 04:24:22,13223,151,10051,3021.0,992.9749071643934,1.1419496332148529
Perm Krai,2020-10-20 04:24:22,11734,350,7912,3472.0,447.32955615484144,2.9827850690301685
Primorsky Krai,2020-10-20 04:24:22,13443,134,11306,2003.0,702.7046523407547,0.9968013092315704
Pskov Oblast,2020-10-20 04:24:22,6524,67,4376,2081.0,1024.9062911399963,1.0269773145309626
Rostov Oblast,2020-10-20 04:24:22,26885,664,21194,5027.0,637.0170777916678,2.4697786870001863
Ryazan Oblast,2020-10-20 04:24:22,9521,56,7084,2381.0,848.9719779504474,0.5881735111857999
Saint Petersburg,2020-10-20 04:24:22,52592,3422,33857,15313.0,982.6726221450748,6.506693033160938
Sakha (Yakutiya) Republic,2020-10-20 04:24:22,11520,106,7773,3641.0,1194.6118030134912,0.9201388888888888
Sakhalin Oblast,2020-10-20 04:24:22,6785,0,4678,2107.0,1384.1825774560825,0.0
Samara Oblast,2020-10-20 04:24:22,14134,231,11043,2860.0,442.5845635873209,1.634356869958964
Saratov Oblast,2020-10-20 04:24:22,18250,138,12216,5896.0,740.9813435108307,0.7561643835616438
Smolensk Oblast,2020-10-20 04:24:22,7617,186,5978,1453.0,802.3401323855952,2.4419062623079952
Stavropol Krai,2020-10-20 04:24:22,19076,379,13825,4872.0,681.1217585481211,1.9867896833717757
Sverdlovsk Oblast,2020-10-20 04:24:22,32912,699,24816,7397.0,760.9260584807004,2.1238454059309677
Tambov Oblast,2020-10-20 04:24:22,8843,46,7180,1617.0,855.593139000263,0.5201854574239512
Tatarstan Republic,2020-10-20 04:24:22,7856,103,6741,1012.0,201.7315634915173,1.3110997963340123
Tomsk Oblast,2020-10-20 04:24:22,10109,104,7349,2656.0,937.5115925362614,1.0287862300919972
Tula Oblast,2020-10-20 04:24:22,11192,402,9935,855.0,750.206957110443,3.591851322373124
Tver Oblast,2020-10-20 04:24:22,7988,285,4865,2838.0,622.1799196649513,3.5678517776665
Tyumen Oblast,2020-10-20 04:24:22,11692,51,8104,3537.0,316.6504170729065,0.4361956893602463
Tyva Republic,2020-10-20 04:24:22,8512,96,7211,1205.0,2645.7624905974717,1.1278195488721805
Udmurt Republic,2020-10-20 04:24:22,7422,105,5297,2020.0,490.53431360885736,1.4147130153597414
