Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-02 05:22:49,13082,119,11204,1759.0,2885.4637210615474,0.9096468429903684
Altai Krai,2021-02-02 05:22:49,39184,1199,35210,2775.0,1667.3474945533774,3.0599224173131887
Altai Republic,2021-02-02 05:22:49,15461,134,14302,1025.0,7090.152845737242,0.8666968501390596
Amur Oblast,2021-02-02 05:22:49,19564,140,17857,1567.0,2450.3271444746147,0.7156000817828665
Arkhangelsk Oblast,2021-02-02 05:22:49,51465,475,44016,6974.0,4455.736137998386,0.9229573496551056
Astrakhan Oblast,2021-02-02 05:22:49,24630,486,15307,8837.0,2420.605515010113,1.9732034104750305
Bashkortostan Republic,2021-02-02 05:22:49,24412,188,18441,5783.0,600.793494340674,0.7701130591512371
Belgorod Oblast,2021-02-02 05:22:49,27620,375,24920,2325.0,1782.078050114977,1.3577118030412745
Bryansk Oblast,2021-02-02 05:22:49,29252,239,27938,1075.0,2415.5602643144157,0.8170381512375222
Buryatia Republic,2021-02-02 05:22:49,30569,669,28103,1797.0,3104.993240298991,2.188491609146521
Chechen Republic,2021-02-02 05:22:49,10815,108,9688,1019.0,752.619554468709,0.9986130374479888
Chelyabinsk Oblast,2021-02-02 05:22:49,44102,787,33092,10223.0,1262.5692950201487,1.7844995691805359
Chukotka Autonomous Okrug,2021-02-02 05:22:49,633,4,575,54.0,1282.7267569101075,0.631911532385466
Chuvashia Republic,2021-02-02 05:22:49,19553,888,17622,1043.0,1588.2324750612656,4.541502582723878
Dagestan Republic,2021-02-02 05:22:49,28041,1246,25033,1762.0,915.2105904758174,4.443493456010842
Ingushetia Republic,2021-02-02 05:22:49,13996,160,12156,1680.0,2867.78009314753,1.1431837667905116
Irkutsk Oblast,2021-02-02 05:22:49,48931,1573,43680,3678.0,2035.2342468061042,3.2147309476609918
Ivanovo Oblast,2021-02-02 05:22:49,26938,756,23188,2994.0,2654.91609881673,2.806444427945653
Jewish Autonomous Okrug,2021-02-02 05:22:49,4178,106,3764,308.0,2578.7894873282557,2.537099090473911
Kabardino-Balkarian Republic,2021-02-02 05:22:49,18862,329,17584,949.0,2178.492726037966,1.7442476937758455
Kaliningrad Oblast,2021-02-02 05:22:49,24262,218,21429,2615.0,2439.375064724577,0.8985244415134779
Kalmykia Republic,2021-02-02 05:22:49,17494,256,15469,1769.0,6351.915123832208,1.4633588658968792
Kaluga Oblast,2021-02-02 05:22:49,26134,218,23838,2078.0,2582.2681748836035,0.8341623938164843
Kamchatka Krai,2021-02-02 05:22:49,12341,84,10922,1335.0,3910.862379855304,0.6806579693703914
Karachay-Cherkess Republic,2021-02-02 05:22:49,17637,53,15916,1668.0,3782.288416379837,0.3005046209672847
Karelia Republic,2021-02-02 05:22:49,36140,230,31033,4877.0,5805.7717146143505,0.6364139457664637
