Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-08 05:33:48,2145,14,1546,585.0,473.11723602484466,0.6526806526806527
Altai Krai,2020-07-08 05:33:48,4709,47,3383,1279.0,200.37615740740745,0.9980887661923976
Altai Republic,2020-07-08 05:33:48,891,1,417,473.0,408.59751539692655,0.1122334455667789
Amur Oblast,2020-07-08 05:33:48,1917,16,978,923.0,240.09799304630118,0.8346374543557642
Arkhangelsk Oblast,2020-07-08 05:33:48,6419,72,3393,2954.0,555.7441031732566,1.1216700420626269
Astrakhan Oblast,2020-07-08 05:33:48,3738,35,2414,1289.0,367.36595270433634,0.9363295880149812
Bashkortostan Republic,2020-07-08 05:33:48,5686,19,3446,2221.0,139.93576146243944,0.3341540626099191
Belgorod Oblast,2020-07-08 05:33:48,4906,42,4133,731.0,316.54145234844594,0.8560945780676722
Bryansk Oblast,2020-07-08 05:33:48,6563,34,4740,1789.0,541.9568581531353,0.5180557671796434
Buryatia Republic,2020-07-08 05:33:48,3175,22,2289,864.0,322.49512702245073,0.6929133858267716
Chechen Republic,2020-07-08 05:33:48,1795,25,1220,550.0,124.9146648424718,1.3927576601671308
Chelyabinsk Oblast,2020-07-08 05:33:48,8127,88,4281,3758.0,232.6629327610709,1.0828103851359665
Chukotka Autonomous Okrug,2020-07-08 05:33:48,141,1,136,4.0,285.7258652832942,0.7092198581560284
Chuvashia Republic,2020-07-08 05:33:48,5521,43,3053,2425.0,448.4545335658593,0.7788444122441587
Dagestan Republic,2020-07-08 05:33:48,8232,397,6273,1562.0,268.6784915230173,4.8226433430515065
Ingushetia Republic,2020-07-08 05:33:48,3185,70,2502,613.0,652.6064301711119,2.1978021978021984
Irkutsk Oblast,2020-07-08 05:33:48,8985,76,3756,5153.0,373.721765497391,0.8458542014468559
Ivanovo Oblast,2020-07-08 05:33:48,5168,49,3177,1942.0,509.3402033812778,0.9481424148606812
