Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-16 05:25:13,13953,156,12596.0,1201.0,3077.5779926595146,1.118039131369598
Altai Krai,2021-03-16 05:25:13,45397,1649,40499.0,3249.0,1931.7214733115466,3.632398616648677
Altai Republic,2021-03-16 05:25:13,16467,187,16181.0,99.0,7551.487414187643,1.1356045424181698
Amur Oblast,2021-03-16 05:25:13,21496,203,20148.0,1145.0,2692.303838561967,0.9443617417193896
Arkhangelsk Oblast,2021-03-16 05:25:13,58329,753,53570.0,4006.0,5050.007445706944,1.2909530422259938
Astrakhan Oblast,2021-03-16 05:25:13,29567,610,24867.0,4090.0,2905.807684218596,2.0631109006662838
Bashkortostan Republic,2021-03-16 05:25:13,30559,317,24867.0,5375.0,752.0747334735643,1.037337609214961
Belgorod Oblast,2021-03-16 05:25:13,32862,519,30392.0,1951.0,2120.298656150557,1.5793317509585538
Bryansk Oblast,2021-03-16 05:25:13,34213,268,33424.0,521.0,2825.22779033875,0.7833279747464414
Buryatia Republic,2021-03-16 05:25:13,35008,741,33096.0,1171.0,3555.876978520301,2.116659049360146
Chechen Republic,2021-03-16 05:25:13,11469,114,11077.0,278.0,798.1316384837378,0.9939837823698666
Chelyabinsk Oblast,2021-03-16 05:25:13,53210,1108,47221.0,4881.0,1523.3166792440732,2.0823153542567185
Chukotka Autonomous Okrug,2021-03-16 05:25:13,708,5,665.0,38.0,1434.7086001459027,0.7062146892655368
Chuvashia Republic,2021-03-16 05:25:13,22086,1117,20181.0,788.0,1793.9805883600015,5.057502490265327
Dagestan Republic,2021-03-16 05:25:13,30379,1370,28112.0,897.0,991.518937558035,4.509694196649002
Ingushetia Republic,2021-03-16 05:25:13,14948,178,13213.0,1557.0,3062.844872275599,1.1907947551511908
Irkutsk Oblast,2021-03-16 05:25:13,58733,1891,56369.0,473.0,2442.938280796691,3.2196550491205964
Ivanovo Oblast,2021-03-16 05:25:13,31516,982,29768.0,766.0,3106.107943065857,3.1158776494479
Jewish Autonomous Okrug,2021-03-16 05:25:13,4386,122,4174.0,90.0,2707.173454145938,2.7815777473780208
Kabardino-Balkarian Republic,2021-03-16 05:25:13,21962,391,20671.0,900.0,2536.53150510263,1.7803478735998544
Kaliningrad Oblast,2021-03-16 05:25:13,29367,302,26918.0,2147.0,2952.6472477852885,1.0283651717914666
Kalmykia Republic,2021-03-16 05:25:13,19532,306,18675.0,551.0,7091.89471811425,1.5666598402621341
Kaluga Oblast,2021-03-16 05:25:13,31234,274,28970.0,1990.0,3086.192858893184,0.8772491515656016
