Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2020-12-08 05:27:42,8730,69,6975,1686.0,1925.5540654997171,0.7903780068728522
Altai Krai,2020-12-08 05:27:42,27691,629,25390,1672.0,1178.300313180828,2.2714961539850487
Altai Republic,2020-12-08 05:27:42,11893,41,11079,773.0,5453.928451869414,0.34474060371647186
Amur Oblast,2020-12-08 05:27:42,12431,98,10568,1765.0,1556.9421760868909,0.7883517013916821
Arkhangelsk Oblast,2020-12-08 05:27:42,33998,355,23719,9924.0,2943.4784264970194,1.044179069357021
Astrakhan Oblast,2020-12-08 05:27:42,14792,280,10463,4049.0,1453.7392114506533,1.8929150892374256
Bashkortostan Republic,2020-12-08 05:27:42,15265,92,12419,2754.0,375.68051331764656,0.6026858827382902
Belgorod Oblast,2020-12-08 05:27:42,17437,90,15344,2003.0,1125.0577465552085,0.5161438320812066
Bryansk Oblast,2020-12-08 05:27:42,18395,149,16185,2061.0,1519.0151463853306,0.8100027181299266
Buryatia Republic,2020-12-08 05:27:42,20643,477,18494,1672.0,2096.776978621874,2.310710652521436
Chechen Republic,2020-12-08 05:27:42,5323,80,2780,2463.0,370.4293932905167,1.5029118917903441
Chelyabinsk Oblast,2020-12-08 05:27:42,27334,335,22530,4469.0,782.5284365806708,1.2255798639057585
Chukotka Autonomous Okrug,2020-12-08 05:27:42,419,4,368,47.0,849.0718975439734,0.9546539379474941
Chuvashia Republic,2020-12-08 05:27:42,13413,325,12355,733.0,1089.4983986087432,2.42302244091553
Dagestan Republic,2020-12-08 05:27:42,19815,1010,17641,1164.0,646.7279287571172,5.097148624779209
Ingushetia Republic,2020-12-08 05:27:42,10048,118,8549,1381.0,2058.834979704657,1.1743630573248407
Irkutsk Oblast,2020-12-08 05:27:42,34014,868,29820,3326.0,1414.7770875490548,2.5518903980713823
Ivanovo Oblast,2020-12-08 05:27:42,16964,291,12259,4414.0,1671.9131598606805,1.7153973119547277
Jewish Autonomous Okrug,2020-12-08 05:27:42,3162,51,2143,968.0,1951.683187872653,1.6129032258064515
Kabardino-Balkarian Republic,2020-12-08 05:27:42,13392,229,10906,2257.0,1546.727525559349,1.7099761051373954
Kaliningrad Oblast,2020-12-08 05:27:42,12817,123,9491,3203.0,1288.660052945961,0.9596629476476556
Kalmykia Republic,2020-12-08 05:27:42,12321,166,10177,1978.0,4473.645034911207,1.3472932391851309
Kaluga Oblast,2020-12-08 05:27:42,17044,118,15724,1202.0,1684.0965322077038,0.6923257451302511
Kamchatka Krai,2020-12-08 05:27:42,8198,79,6911,1208.0,2597.945854473201,0.9636496706513784
Karachay-Cherkess Republic,2020-12-08 05:27:42,12885,36,10790,2059.0,2763.2129185833305,0.27939464493597205
Karelia Republic,2020-12-08 05:27:42,18348,117,11309,6922.0,2947.5456397272856,0.6376716808371484
Kemerovo Oblast,2020-12-08 05:27:42,21997,403,18580,3014.0,816.252467181248,1.832068009273992
Khabarovsk Krai,2020-12-08 05:27:42,26920,170,20513,6237.0,2026.6475545470835,0.6315007429420505
Khakassia Republic,2020-12-08 05:27:42,13331,150,9664,3517.0,2480.126062067336,1.1251969094591554
Khanty-Mansi Autonomous Okrug,2020-12-08 05:27:42,35886,445,31238,4203.0,2342.0567103259727,1.240037897787438
Kirov Oblast,2020-12-08 05:27:42,19797,203,12602,6992.0,1542.7379800161773,1.0254078900843562
Komi Republic,2020-12-08 05:27:42,23380,417,19452,3511.0,2780.4436579602393,1.7835757057313943
Kostroma Oblast,2020-12-08 05:27:42,12333,196,8794,3343.0,1917.0744446033414,1.5892321414092272
Krasnodar Krai,2020-12-08 05:27:42,23284,651,15772,6861.0,415.5319429919585,2.79591135543721
Krasnoyarsk Krai,2020-12-08 05:27:42,38560,1254,31062,6244.0,1340.5193886870036,3.2520746887966805
Kurgan Oblast,2020-12-08 05:27:42,9434,119,8210,1105.0,1115.7406476594163,1.2613949544201823
Kursk Oblast,2020-12-08 05:27:42,16454,220,14601,1633.0,1475.3814660022938,1.3370608970463111
Leningrad Oblast,2020-12-08 05:27:42,18431,158,14052,4221.0,1016.14496729547,0.8572513699744995
Lipetsk Oblast,2020-12-08 05:27:42,12235,140,9627,2468.0,1063.727122476854,1.1442582754393134
Magadan Oblast,2020-12-08 05:27:42,6001,56,5494,451.0,4164.729233609316,0.9331778036993834
Mari El Republic,2020-12-08 05:27:42,7928,100,6985,843.0,1161.896024375195,1.2613521695257317
Mordovia Republic,2020-12-08 05:27:42,11374,68,9228,2078.0,1412.8209714603704,0.5978547564621065
Moscow,2020-12-08 05:27:42,654841,9425,495871,149545.0,5236.018674497068,1.439280680348359
Moscow Oblast,2020-12-08 05:27:42,119550,2283,85021,32246.0,1593.2808992208186,1.9096612296110411
Murmansk Oblast,2020-12-08 05:27:42,29427,513,26287,2627.0,3905.079509579236,1.7432969721684168
Nenets Autonomous Okrug,2020-12-08 05:27:42,685,0,653,32.0,1556.9243357501648,0.0
Nizhny Novgorod Oblast,2020-12-08 05:27:42,57861,1276,51667,4918.0,1788.7306353006354,2.2052850797601153
North Ossetia - Alania Republic,2020-12-08 05:27:42,9930,79,8238,1613.0,1415.0035980705786,0.7955689828801611
Novgorod Oblast,2020-12-08 05:27:42,13279,89,9133,4057.0,2189.534293195444,0.6702311921078394
Novosibirsk Oblast,2020-12-08 05:27:42,23945,792,19502,3651.0,858.5979377155237,3.3075798705366464
Omsk Oblast,2020-12-08 05:27:42,24275,688,21737,1850.0,1238.469226526863,2.8341915550978367
Orel Oblast,2020-12-08 05:27:42,17140,213,14837,2090.0,2293.752935776256,1.2427071178529756
Orenburg Oblast,2020-12-08 05:27:42,24448,236,21142,3070.0,1236.1709443197215,0.9653141361256544
Penza Oblast,2020-12-08 05:27:42,21437,258,18117,3062.0,1609.8013374334946,1.203526612865606
Perm Krai,2020-12-08 05:27:42,22821,740,16629,5452.0,869.9938470265587,3.242627404583497
Primorsky Krai,2020-12-08 05:27:42,23551,262,16449,6840.0,1231.079168881731,1.1124793002420281
Pskov Oblast,2020-12-08 05:27:42,14428,77,7451,6900.0,2266.607597879808,0.533684502356529
Rostov Oblast,2020-12-08 05:27:42,42417,1496,34448,6473.0,1005.0345318463519,3.52688780441804
Ryazan Oblast,2020-12-08 05:27:42,14912,98,13312,1502.0,1329.678619388412,0.6571888412017167
Saint Petersburg,2020-12-08 05:27:42,151894,5861,86158,59875.0,2838.113691590051,3.858611926738383
Sakha (Yakutiya) Republic,2020-12-08 05:27:42,21558,313,18083,3162.0,2235.541775118476,1.4518972075331664
Sakhalin Oblast,2020-12-08 05:27:42,12270,9,9059,3202.0,2503.1569971092317,0.07334963325183375
