Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-09 05:23:30,13349,128,11496,1725.0,2944.3552371541496,0.9588733238444828
Altai Krai,2021-02-09 05:23:30,40437,1283,36171,2983.0,1720.6648284313724,3.172836758414324
Altai Republic,2021-02-09 05:23:30,15712,135,14628,949.0,7205.257196314827,0.8592158859470469
Amur Oblast,2021-02-09 05:23:30,20134,144,18484,1506.0,2521.717784034548,0.7152081056918645
Arkhangelsk Oblast,2021-02-09 05:23:30,53130,500,46424,6206.0,4599.888487551817,0.9410878976096368
Astrakhan Oblast,2021-02-09 05:23:30,25729,504,15958,9267.0,2528.6138569100767,1.958879085856427
Bashkortostan Republic,2021-02-09 05:23:30,25566,208,19368,5990.0,629.1941043877466,0.8135805366502386
Belgorod Oblast,2021-02-09 05:23:30,28789,412,25930,2447.0,1857.5034389847965,1.4311021570738824
Bryansk Oblast,2021-02-09 05:23:30,30421,246,28940,1235.0,2512.09349106758,0.8086519180829033
Buryatia Republic,2021-02-09 05:23:30,31525,683,29084,1758.0,3202.097284844964,2.1665344964314035
Chechen Republic,2021-02-09 05:23:30,11020,108,10153,759.0,766.8855746874872,0.9800362976406534
Chelyabinsk Oblast,2021-02-09 05:23:30,46011,856,37621,7534.0,1317.2208932286985,1.8604246810545304
Chukotka Autonomous Okrug,2021-02-09 05:23:30,659,4,588,67.0,1335.4137958985166,0.6069802731411229
Chuvashia Republic,2021-02-09 05:23:30,20154,926,18251,977.0,1637.0499310788496,4.594621415103702
Dagestan Republic,2021-02-09 05:23:30,28598,1273,25917,1408.0,933.3901239765852,4.4513602349814665
Ingushetia Republic,2021-02-09 05:23:30,14238,164,12414,1660.0,2917.36588784185,1.1518471695462846
Irkutsk Oblast,2021-02-09 05:23:30,50753,1634,46022,3097.0,2111.018449002681,3.2195141173920754
Ivanovo Oblast,2021-02-09 05:23:30,28086,807,24843,2436.0,2768.059007772169,2.873317667165136
Jewish Autonomous Okrug,2021-02-09 05:23:30,4235,109,4019,107.0,2613.971632081178,2.573789846517119
Kabardino-Balkarian Republic,2021-02-09 05:23:30,19458,345,18148,965.0,2247.3285687226557,1.7730496453900708
Kaliningrad Oblast,2021-02-09 05:23:30,25500,223,22805,2472.0,2563.847339480534,0.8745098039215686
Kalmykia Republic,2021-02-09 05:23:30,17992,270,16719,1003.0,6532.734475133709,1.5006669630947087
Kaluga Oblast,2021-02-09 05:23:30,27194,231,24912,2051.0,2687.00546214834,0.8494520850187541
Kamchatka Krai,2021-02-09 05:23:30,12705,85,11302,1318.0,4026.213964513543,0.6690279417552145
Karachay-Cherkess Republic,2021-02-09 05:23:30,18073,60,16414,1599.0,3875.7894511103245,0.33198694184695404
Karelia Republic,2021-02-09 05:23:30,37675,254,32950,4471.0,6052.364398121075,0.6741871267418713
Kemerovo Oblast,2021-02-09 05:23:30,30128,537,28710,881.0,1117.9731022974333,1.7823951141795007
Khabarovsk Krai,2021-02-09 05:23:30,46452,262,42287,3903.0,3497.096292861112,0.5640230775854645
Khakassia Republic,2021-02-09 05:23:30,20796,399,19350,1047.0,3868.9296817007216,1.91863819965378
Khanty-Mansi Autonomous Okrug,2021-02-09 05:23:30,48918,688,46110,2120.0,3192.5745459434306,1.4064352590048652
Kirov Oblast,2021-02-09 05:23:30,33715,275,28507,4933.0,2627.338030825147,0.8156606851549756
Komi Republic,2021-02-09 05:23:30,37454,717,36151,586.0,4454.180357794817,1.9143482672077747
Kostroma Oblast,2021-02-09 05:23:30,17447,318,14277,2852.0,2712.008257114611,1.82266292199232
Krasnodar Krai,2021-02-09 05:23:30,35142,1610,26981,6551.0,627.1527031705638,4.581412554777759
Krasnoyarsk Krai,2021-02-09 05:23:30,58725,2516,54000,2209.0,2041.5456716972067,4.284376330353342
Kurgan Oblast,2021-02-09 05:23:30,15983,223,14098,1662.0,1890.2780126712369,1.3952324344616154
Kursk Oblast,2021-02-09 05:23:30,27661,397,24392,2872.0,2480.279976363769,1.4352337225696832
Leningrad Oblast,2021-02-09 05:23:30,32397,463,29335,2599.0,1786.1238405659672,1.4291446738895577
Lipetsk Oblast,2021-02-09 05:23:30,22088,386,18243,3459.0,1920.3600066423169,1.7475552336110105
Magadan Oblast,2021-02-09 05:23:30,7988,92,7559,337.0,5543.718899861893,1.1517275913870806
Mari El Republic,2021-02-09 05:23:30,11008,157,9721,1130.0,1613.2885262767593,1.4262354651162792
Mordovia Republic,2021-02-09 05:23:30,16613,145,14223,2245.0,2063.583154463789,0.8728104496478661
Moscow,2021-02-09 05:23:30,945452,13958,851171,80323.0,7559.704306603591,1.4763308978139555
Moscow Oblast,2021-02-09 05:23:30,200203,4036,161059,35108.0,2668.169099679678,2.0159538068860106
Murmansk Oblast,2021-02-09 05:23:30,44372,852,42002,1518.0,5888.34023172766,1.9201298115928964
Nenets Autonomous Okrug,2021-02-09 05:23:30,947,1,827,119.0,2152.4194831465784,0.10559662090813092
Nizhny Novgorod Oblast,2021-02-09 05:23:30,88190,2221,80218,5751.0,2726.329560967889,2.5184261254110445
North Ossetia - Alania Republic,2021-02-09 05:23:30,14905,131,13387,1387.0,2123.9303755530696,0.8788996980878899
Novgorod Oblast,2021-02-09 05:23:30,25135,113,21509,3513.0,4144.434404659048,0.4495723095285459
Novosibirsk Oblast,2021-02-09 05:23:30,33297,1288,30979,1030.0,1193.93341123883,3.868216355827853
Omsk Oblast,2021-02-09 05:23:30,38573,1123,35315,2135.0,1967.9288764086791,2.911362870401576
Orel Oblast,2021-02-09 05:23:30,27976,377,24903,2696.0,3743.875853633404,1.3475836431226766
Orenburg Oblast,2021-02-09 05:23:30,35303,512,31551,3240.0,1785.0352931658679,1.4503016740786905
Penza Oblast,2021-02-09 05:23:30,34435,397,27565,6473.0,2585.879976420319,1.1528967620153914
Perm Krai,2021-02-09 05:23:30,42031,1531,34766,5734.0,1602.3273031143806,3.642549546763104
Primorsky Krai,2021-02-09 05:23:30,37950,569,29639,7742.0,1983.756717721612,1.499341238471673
Pskov Oblast,2021-02-09 05:23:30,30214,144,18918,11152.0,4746.554058936825,0.4766002515390216
Rostov Oblast,2021-02-09 05:23:30,66610,2809,56635,7166.0,1578.2669723527242,4.217084521843567
Ryazan Oblast,2021-02-09 05:23:30,22748,246,20808,1694.0,2028.4019067762606,1.0814137506593986
Saint Petersburg,2021-02-09 05:23:30,346366,10122,249376,86868.0,6471.790109558506,2.9223422622312816
Sakha (Yakutiya) Republic,2021-02-09 05:23:30,31376,498,29013,1865.0,3253.657980152023,1.587200407955125
Sakhalin Oblast,2021-02-09 05:23:30,20323,28,18293,2002.0,4146.019531560791,0.13777493480293262
Samara Oblast,2021-02-09 05:23:30,42710,843,39343,2524.0,1337.3982390557862,1.9737766331070008
Saratov Oblast,2021-02-09 05:23:30,45114,578,39834,4702.0,1831.7058811587729,1.281198740967327
Smolensk Oblast,2021-02-09 05:23:30,23766,497,21006,2263.0,2503.402335076284,2.0912227551964997
Stavropol Krai,2021-02-09 05:23:30,44295,971,39583,3741.0,1581.5835759535025,2.192121006885653
Sverdlovsk Oblast,2021-02-09 05:23:30,73088,2144,65845,5099.0,1689.7959334661346,2.9334500875656744
Tambov Oblast,2021-02-09 05:23:30,23699,291,21572,1836.0,2292.966391628095,1.2278999113886662
Tatarstan Republic,2021-02-09 05:23:30,16720,291,13227,3202.0,429.3472176143292,1.740430622009569
Tomsk Oblast,2021-02-09 05:23:30,28945,277,26228,2440.0,2684.367696702155,0.9569873898773535
Tula Oblast,2021-02-09 05:23:30,30253,1085,27652,1516.0,2027.8780444480194,3.5864211813704427
Tver Oblast,2021-02-09 05:23:30,30568,537,26866,3165.0,2380.920854321261,1.7567390735409578
Tyumen Oblast,2021-02-09 05:23:30,29301,258,27515,1528.0,793.548911277218,0.8805160233439132
Tyva Republic,2021-02-09 05:23:30,15505,190,14353,962.0,4819.378220948521,1.2254111576910671
Udmurt Republic,2021-02-09 05:23:30,26322,536,22989,2797.0,1739.6718139062714,2.036319428614847
Ulyanovsk Oblast,2021-02-09 05:23:30,45162,674,41696,2792.0,3622.76174417504,1.4924051193481245
Vladimir Oblast,2021-02-09 05:23:30,24688,724,21794,2170.0,1791.1439655178667,2.932598833441348
Volgograd Oblast,2021-02-09 05:23:30,45223,654,43196,1373.0,1793.6552761379555,1.4461667735444357
Vologda Oblast,2021-02-09 05:23:30,35031,671,30259,4101.0,2977.082304670138,1.9154463189746225
Voronezh Oblast,2021-02-09 05:23:30,61178,1661,54958,4559.0,2621.425951508462,2.7150282781392003
Yamalo-Nenets Autonomous Okrug,2021-02-09 05:23:30,36111,388,33159,2564.0,6705.264350186707,1.0744648445072138
Yaroslavl Oblast,2021-02-09 05:23:30,29573,333,27806,1434.0,2336.5231764010605,1.126027119331823
Zabaykalsky Krai,2021-02-09 05:23:30,35846,492,33843,1511.0,3341.331051466901,1.3725380795625732
