Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-04-15 04:20:54,14253,169,13700.0,384.0,3143.748235460192,1.1857152880095418
Altai Krai,2021-04-15 04:20:54,48374,1963,43382.0,3029.0,2058.398011982571,4.057965022532765
Altai Republic,2021-04-15 04:20:54,16744,211,16433.0,100.0,7678.514924586015,1.2601528905876729
Amur Oblast,2021-04-15 04:20:54,22107,264,21129.0,714.0,2768.829594300773,1.1941918849233275
Arkhangelsk Oblast,2021-04-15 04:20:54,60810,850,56648.0,3312.0,5264.807433239714,1.397796415063312
Astrakhan Oblast,2021-04-15 04:20:54,31719,700,30227.0,792.0,3117.3035457006,2.2068791576026987
Bashkortostan Republic,2021-04-15 04:20:54,33803,406,30079.0,3318.0,831.9114570374326,1.2010768275005177
Belgorod Oblast,2021-04-15 04:20:54,35466,596,33446.0,1424.0,2288.3120972258425,1.6804827158405231
Bryansk Oblast,2021-04-15 04:20:54,36878,295,36004.0,579.0,3045.297122500582,0.7999349205488367
Buryatia Republic,2021-04-15 04:20:54,36636,809,35139.0,688.0,3721.2382593998436,2.2082105033300583
Chechen Republic,2021-04-15 04:20:54,11822,118,11530.0,174.0,822.6970293970484,0.9981390627643376
Chelyabinsk Oblast,2021-04-15 04:20:54,57103,1327,52620.0,3156.0,1634.7670049779047,2.3238708999527167
Chukotka Autonomous Okrug,2021-04-15 04:20:54,741,6,733.0,2.0,1501.580611169652,0.8097165991902834
Chuvashia Republic,2021-04-15 04:20:54,23395,1296,21322.0,777.0,1900.3067945613614,5.53964522333832
Dagestan Republic,2021-04-15 04:20:54,31650,1423,29290.0,937.0,1033.002217772534,4.496050552922591
Ingushetia Republic,2021-04-15 04:20:54,15254,182,13519.0,1553.0,3125.5442655667634,1.193129670905992
Irkutsk Oblast,2021-04-15 04:20:54,63867,2122,60856.0,889.0,2656.4816913769478,3.3225296318912743
Ivanovo Oblast,2021-04-15 04:20:54,33441,1096,32039.0,306.0,3295.8292843021113,3.2774139529320294
Jewish Autonomous Okrug,2021-04-15 04:20:54,4458,125,4267.0,66.0,2751.6140580443666,2.8039479587258858
Kabardino-Balkarian Republic,2021-04-15 04:20:54,23319,431,22368.0,520.0,2693.2600932286773,1.8482782280543764
