Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-02-01 05:22:53,13035,119,11163,1753.0,2875.097049689441,0.9129267357115458
Altai Krai,2021-02-01 05:22:53,39004,1186,35103,2715.0,1659.6881808278868,3.0407137729463645
Altai Republic,2021-02-01 05:22:53,15427,134,14278,1015.0,7074.561021356213,0.8686069877487522
Amur Oblast,2021-02-01 05:22:53,19481,140,17779,1562.0,2439.9316653808,0.7186489399928135
Arkhangelsk Oblast,2021-02-01 05:22:53,51223,468,43760,6995.0,4434.784264970201,0.9136520703590184
Astrakhan Oblast,2021-02-01 05:22:53,24461,484,15232,8745.0,2403.9964069290445,1.978659907608029
Bashkortostan Republic,2021-02-01 05:22:53,24247,185,18340,5722.0,596.7327485367164,0.7629809873386398
Belgorod Oblast,2021-02-01 05:22:53,27451,372,24842,2237.0,1771.1739519806745,1.355141889184365
Bryansk Oblast,2021-02-01 05:22:53,29078,239,27817,1022.0,2401.191760075707,0.821927230208405
Buryatia Republic,2021-02-01 05:22:53,30417,666,28003,1748.0,3089.5541035092547,2.189565045862511
Chechen Republic,2021-02-01 05:22:53,10789,108,9572,1109.0,750.8102055629128,1.001019556956159
Chelyabinsk Oblast,2021-02-01 05:22:53,43822,780,32513,10529.0,1254.5533455710158,1.7799278901008626
Chukotka Autonomous Okrug,2021-02-01 05:22:53,633,4,574,55.0,1282.7267569101075,0.631911532385466
Chuvashia Republic,2021-02-01 05:22:53,19467,876,17538,1053.0,1581.246948908999,4.499922946524888
Dagestan Republic,2021-02-01 05:22:53,27943,1244,24909,1790.0,912.0120370053052,4.451919979959203
Ingushetia Republic,2021-02-01 05:22:53,13957,160,12149,1648.0,2859.788994002577,1.1463781614960236
Irkutsk Oblast,2021-02-01 05:22:53,48670,1563,43584,3523.0,2024.3782222323896,3.2114238750770494
Ivanovo Oblast,2021-02-01 05:22:53,26769,753,23132,2884.0,2638.260043404301,2.812955284097277
Jewish Autonomous Okrug,2021-02-01 05:22:53,4169,106,3750,313.0,2573.2344118409524,2.5425761573518835
Kabardino-Balkarian Republic,2021-02-01 05:22:53,18775,326,17513,936.0,2168.444540948087,1.7363515312916111
Kaliningrad Oblast,2021-02-01 05:22:53,24078,218,21256,2604.0,2420.8751466671492,0.9053908131904644
Kalmykia Republic,2021-02-01 05:22:53,17424,254,15215,1955.0,6326.498749151275,1.457759412304867
Kaluga Oblast,2021-02-01 05:22:53,25985,218,23745,2022.0,2567.5456694095983,0.8389455455070233
Kamchatka Krai,2021-02-01 05:22:53,12285,84,10877,1324.0,3893.1159822155737,0.6837606837606838
Karachay-Cherkess Republic,2021-02-01 05:22:53,17570,53,15867,1650.0,3767.920138107033,0.3016505406943654
Karelia Republic,2021-02-01 05:22:53,35905,230,30806,4869.0,5768.019740266416,0.6405793065032725
Kemerovo Oblast,2021-02-01 05:22:53,29344,521,27377,1446.0,1088.8808654346747,1.7754907306434025
Khabarovsk Krai,2021-02-01 05:22:53,44523,253,40472,3798.0,3351.8732938744347,0.568245625856299
Khakassia Republic,2021-02-01 05:22:53,20391,384,18851,1156.0,3793.5826668378254,1.8831837575400912
Khanty-Mansi Autonomous Okrug,2021-02-01 05:22:53,47656,666,44391,2599.0,3110.211630922772,1.3975155279503106
Kirov Oblast,2021-02-01 05:22:53,32384,266,27124,4994.0,2523.616040048689,0.8213932806324109
Komi Republic,2021-02-01 05:22:53,36383,690,35095,598.0,4326.812729151728,1.8964901190116263
Kostroma Oblast,2021-02-01 05:22:53,17019,287,13805,2927.0,2645.478794511009,1.6863505493859805
Krasnodar Krai,2021-02-01 05:22:53,33681,1469,24652,7560.0,601.0793408311353,4.361509456370061
Krasnoyarsk Krai,2021-02-01 05:22:53,56435,2345,52000,2090.0,1961.9349507404322,4.155222822716399
Kurgan Oblast,2021-02-01 05:22:53,15235,213,13426,1596.0,1801.81352205758,1.398096488349196
Kursk Oblast,2021-02-01 05:22:53,26283,370,23105,2808.0,2356.7187960944625,1.4077540615607047
Leningrad Oblast,2021-02-01 05:22:53,30701,427,27820,2454.0,1692.6193175051935,1.3908341747825803
Lipetsk Oblast,2021-02-01 05:22:53,20933,369,16940,3624.0,1819.942775219288,1.7627669230401761
Magadan Oblast,2021-02-01 05:22:53,7853,88,7424,341.0,5450.028107237788,1.120590856997326
Mari El Republic,2021-02-01 05:22:53,10663,156,9321,1186.0,1562.7267038234995,1.4630029072493669
Mordovia Republic,2021-02-01 05:22:53,16042,138,13504,2400.0,1992.6564114794492,0.8602418651041017
Moscow,2021-02-01 05:22:53,930072,13434,814728,101910.0,7436.7279394949865,1.444404304182902
Moscow Oblast,2021-02-01 05:22:53,192742,3764,153099,35879.0,2568.733978064567,1.9528696392068152
Murmansk Oblast,2021-02-01 05:22:53,43160,822,40129,2209.0,5727.503028967948,1.90454124189064
Nenets Autonomous Okrug,2021-02-01 05:22:53,917,0,780,137.0,2084.233015887447,0.0
