Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-07-03 04:33:54,1981,14,1363,604,436.9441699604743,0.7067137809187279
Altai Krai,2020-07-03 04:33:54,4134,38,2991,1105,175.90890522875816,0.9192065795839379
Altai Republic,2020-07-03 04:33:54,745,1,314,430,341.64438717251437,0.1342281879194631
Amur Oblast,2020-07-03 04:33:54,1765,13,842,910,221.06048916365242,0.7365439093484419
Arkhangelsk Oblast,2020-07-03 04:33:54,5790,61,2989,2740,501.2865488975158,1.0535405872193435
Astrakhan Oblast,2020-07-03 04:33:54,3548,32,2363,1153,348.69299095638985,0.9019165727170236
Bashkortostan Republic,2020-07-03 04:33:54,5450,18,3144,2288,134.1276644337487,0.3302752293577982
Belgorod Oblast,2020-07-03 04:33:54,4637,42,3663,932,299.1852251405919,0.905758033211128
Bryansk Oblast,2020-07-03 04:33:54,6325,34,4541,1750,522.3033868381198,0.5375494071146245
Buryatia Republic,2020-07-03 04:33:54,2991,19,2059,913,303.8056456454016,0.6352390504847877
Chechen Republic,2020-07-03 04:33:54,1736,23,1198,515,120.80883463316496,1.3248847926267282
Chelyabinsk Oblast,2020-07-03 04:33:54,7473,88,3830,3555,213.93996511916856,1.1775725946741602
Chukotka Autonomous Okrug,2020-07-03 04:33:54,138,1,130,7,279.64659155386244,0.7246376811594203
Chuvashia Republic,2020-07-03 04:33:54,5194,33,2940,2221,421.8932887775897,0.6353484790142472
Dagestan Republic,2020-07-03 04:33:54,7968,383,5902,1683,260.0619801330664,4.806726907630521
Ingushetia Republic,2020-07-03 04:33:54,3088,69,2474,545,632.7311322977688,2.2344559585492227
Irkutsk Oblast,2020-07-03 04:33:54,7776,66,2927,4783,323.43466316168195,0.8487654320987654
Ivanovo Oblast,2020-07-03 04:33:54,4829,45,2973,1811,475.9295360155168,0.9318699523710912
Jewish Autonomous Okrug,2020-07-03 04:33:54,430,5,353,72,265.4091621711704,1.162790697674419
Kabardino-Balkarian Republic,2020-07-03 04:33:54,5109,54,3782,1273,590.0710071746353,1.0569583088667058
Kaliningrad Oblast,2020-07-03 04:33:54,2472,38,1538,896,248.54237738023065,1.5372168284789645
Kalmykia Republic,2020-07-03 04:33:54,1717,23,1075,619,623.4273618166172,1.3395457192778102
Kaluga Oblast,2020-07-03 04:33:54,6117,44,3690,2383,604.4131945267851,0.7193068497629557
Kamchatka Krai,2020-07-03 04:33:54,2293,28,1073,1192,726.6516033553368,1.2211077191452246
Karachay-Cherkess Republic,2020-07-03 04:33:54,3668,15,1597,2056,786.6096224574045,0.4089422028353326
Karelia Republic,2020-07-03 04:33:54,1378,3,588,787,221.371151708317,0.2177068214804064
Kemerovo Oblast,2020-07-03 04:33:54,1744,9,788,947,64.71538404164643,0.5160550458715596
Khabarovsk Krai,2020-07-03 04:33:54,4386,29,2200,2157,330.1959945855686,0.6611947104423165
Khakassia Republic,2020-07-03 04:33:54,1935,15,1361,559,359.99129323383806,0.7751937984496124
Khanty-Mansi Autonomous Okrug,2020-07-03 04:33:54,9485,59,4762,4664,619.0271386457631,0.6220347917764892
Kirov Oblast,2020-07-03 04:33:54,3276,38,2711,527,255.2916917984037,1.15995115995116
Komi Republic,2020-07-03 04:33:54,3513,33,1782,1698,417.78009283209235,0.9393680614859096
Kostroma Oblast,2020-07-03 04:33:54,1612,21,955,636,250.5735834509516,1.30272952853598
Krasnodar Krai,2020-07-03 04:33:54,6102,79,4827,1196,108.89778028418358,1.294657489347755
