Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-03-21 05:25:44,13998,159,12790.0,1049.0,3087.503529079616,1.1358765537933992
Altai Krai,2021-03-21 05:25:44,45968,1705,41065.0,3198.0,1956.0185185185185,3.709101983988862
Altai Republic,2021-03-21 05:25:44,16533,187,16211.0,135.0,7581.753896809638,1.1310711909514304
Amur Oblast,2021-03-21 05:25:44,21639,217,20323.0,1099.0,2710.214121819985,1.002818984241416
Arkhangelsk Oblast,2021-03-21 05:25:44,58785,782,54099.0,3904.0,5089.487008107163,1.3302713277196565
Astrakhan Oblast,2021-03-21 05:25:44,29938,630,26349.0,2959.0,2942.2690990001124,2.104348987908344
Bashkortostan Republic,2021-03-21 05:25:44,31149,331,25717.0,5101.0,766.5949760452913,1.0626344344922791
Belgorod Oblast,2021-03-21 05:25:44,33321,531,31059.0,1731.0,2149.9139285981587,1.5935896281624198
Bryansk Oblast,2021-03-21 05:25:44,34630,279,33866.0,485.0,2859.6626539453105,0.8056598325151603
Buryatia Republic,2021-03-21 05:25:44,35354,756,33556.0,1042.0,3591.0213293706206,2.138371895683657
Chechen Republic,2021-03-21 05:25:44,11532,115,11167.0,250.0,802.5158300631673,0.9972251127297952
Chelyabinsk Oblast,2021-03-21 05:25:44,53902,1148,48287.0,4467.0,1543.1275257397863,2.129791102370969
Chukotka Autonomous Okrug,2021-03-21 05:25:44,719,5,680.0,34.0,1456.9992704871524,0.6954102920723226
Chuvashia Republic,2021-03-21 05:25:44,22300,1146,20357.0,797.0,1811.3631766923857,5.1390134529147975
Dagestan Republic,2021-03-21 05:25:44,30562,1379,28302.0,881.0,997.4917465897057,4.5121392579019695
Ingushetia Republic,2021-03-21 05:25:44,15007,180,13281.0,1546.0,3074.9339709820647,1.1994402612114348
Irkutsk Oblast,2021-03-21 05:25:44,59662,1929,56932.0,801.0,2481.579073244891,3.2332137709094564
Ivanovo Oblast,2021-03-21 05:25:44,31834,1004,30121.0,709.0,3137.4489230726776,3.1538606521329395
Jewish Autonomous Okrug,2021-03-21 05:25:44,4398,124,4194.0,80.0,2714.580221462343,2.819463392451114
Kabardino-Balkarian Republic,2021-03-21 05:25:44,22240,397,20971.0,872.0,2568.639498838106,1.7850719424460433
Kaliningrad Oblast,2021-03-21 05:25:44,29686,303,27233.0,2150.0,2984.7204752870252,1.020683150306542
Kalmykia Republic,2021-03-21 05:25:44,19674,308,18843.0,523.0,7143.453649609858,1.5655179424621328
Kaluga Oblast,2021-03-21 05:25:44,31623,281,29373.0,1969.0,3124.6294671441105,0.8885937450589759
Kamchatka Krai,2021-03-21 05:25:44,13951,185,12869.0,897.0,4421.071311997515,1.3260698157838149
Karachay-Cherkess Republic,2021-03-21 05:25:44,19484,69,18123.0,1292.0,4178.381102497293,0.35413672757134057
Karelia Republic,2021-03-21 05:25:44,42904,358,39610.0,2936.0,6892.385989037471,0.8344210330039157
Kemerovo Oblast,2021-03-21 05:25:44,32736,592,31865.0,279.0,1214.7493188000788,1.8084066471163245
Khabarovsk Krai,2021-03-21 05:25:44,50042,327,47566.0,2149.0,3767.366156190385,0.6534511010750971
Khakassia Republic,2021-03-21 05:25:44,21657,491,20924.0,242.0,4029.111854038879,2.2671653506949254
Khanty-Mansi Autonomous Okrug,2021-03-21 05:25:44,53322,776,51764.0,782.0,3479.996319121705,1.4553092532163086
