Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
Adygea Republic,2021-01-29 05:22:23,12895,117,10982,1796.0,2844.2176030491246,0.9073284218689416
Altai Krai,2021-01-29 05:22:23,38455,1155,34675,2625.0,1636.3272739651416,3.003510596801456
Altai Republic,2021-01-29 05:22:23,15273,133,14125,1015.0,7003.9392285715585,0.8708177830157795
Amur Oblast,2021-01-29 05:22:23,19217,138,17472,1607.0,2406.866527058305,0.7181141697455378
Arkhangelsk Oblast,2021-01-29 05:22:23,50500,466,42875,7159.0,4372.188379848802,0.9227722772277228
Astrakhan Oblast,2021-01-29 05:22:23,23951,475,14983,8493.0,2353.8742464477145,1.9832157321197448
Bashkortostan Republic,2021-01-29 05:22:23,23745,180,17924,5641.0,584.3782370604335,0.7580543272267846
Belgorod Oblast,2021-01-29 05:22:23,26934,357,24492,2085.0,1737.8164446704122,1.325462241033638
Bryansk Oblast,2021-01-29 05:22:23,28543,239,27299,1005.0,2357.012738422206,0.8373331464807483
Buryatia Republic,2021-01-29 05:22:23,29958,659,27480,1819.0,3042.931973334985,2.1997463115027704
Chechen Republic,2021-01-29 05:22:23,10690,106,9221,1363.0,743.920761652381,0.9915809167446212
Chelyabinsk Oblast,2021-01-29 05:22:23,42980,756,31122,11102.0,1230.448240441839,1.758957654723127
Chukotka Autonomous Okrug,2021-01-29 05:22:23,621,4,559,58.0,1258.4096619923807,0.644122383252818
Chuvashia Republic,2021-01-29 05:22:23,19198,842,17302,1054.0,1559.3968729210953,4.385873528492551
Dagestan Republic,2021-01-29 05:22:23,27652,1232,24506,1914.0,902.5142914959276,4.455373933169391
Ingushetia Republic,2021-01-29 05:22:23,13826,159,12032,1635.0,2832.9470968746605,1.1500072327498916
Irkutsk Oblast,2021-01-29 05:22:23,47875,1532,42764,3579.0,1991.3110209446404,3.2
Ivanovo Oblast,2021-01-29 05:22:23,26259,732,22674,2853.0,2587.996207544306,2.7876156746258425
Jewish Autonomous Okrug,2021-01-29 05:22:23,4139,104,3701,334.0,2554.7174935499397,2.512684223242329
Kabardino-Balkarian Republic,2021-01-29 05:22:23,18512,320,17282,910.0,2138.068992917762,1.728608470181504
Kaliningrad Oblast,2021-01-29 05:22:23,23503,215,20706,2582.0,2363.0629027376863,0.914776836999532
Kalmykia Republic,2021-01-29 05:22:23,17194,248,14933,2013.0,6242.987803771064,1.4423636152146098
Kaluga Oblast,2021-01-29 05:22:23,25524,214,23344,1966.0,2521.9948303255946,0.8384265789061276
Kamchatka Krai,2021-01-29 05:22:23,12106,84,10705,1317.0,3836.390889760012,0.6938708078638691
Karachay-Cherkess Republic,2021-01-29 05:22:23,17366,52,15648,1666.0,3724.1719475450623,0.2994356789128181
Karelia Republic,2021-01-29 05:22:23,35178,222,29906,5050.0,5651.229589836848,0.6310762408323384
Kemerovo Oblast,2021-01-29 05:22:23,29047,515,26936,1596.0,1077.8599542762063,1.7729886046751815
Khabarovsk Krai,2021-01-29 05:22:23,43661,247,39858,3556.0,3286.9784130416124,0.5657222693021232
Khakassia Republic,2021-01-29 05:22:23,20221,378,18611,1232.0,3761.9555247966096,1.869343751545423
Khanty-Mansi Autonomous Okrug,2021-01-29 05:22:23,47107,655,43752,2700.0,3074.3818049747993,1.3904515252510243
Kirov Oblast,2021-01-29 05:22:23,31867,263,26379,5225.0,2483.3273328875853,0.8253051746320645
Komi Republic,2021-01-29 05:22:23,35957,685,34657,615.0,4276.151095349714,1.905053258058236
Kostroma Oblast,2021-01-29 05:22:23,16885,284,13619,2982.0,2624.649476779974,1.6819662422268284
Krasnodar Krai,2021-01-29 05:22:23,33125,1412,23902,7811.0,591.1568292221536,4.262641509433962
Krasnoyarsk Krai,2021-01-29 05:22:23,55501,2271,51100,2130.0,1929.4649012322973,4.09181816543846
Kurgan Oblast,2021-01-29 05:22:23,14950,204,13160,1586.0,1768.1071319173495,1.3645484949832776
Kursk Oblast,2021-01-29 05:22:23,25749,361,22646,2742.0,2308.836597064121,1.4019961940269523
Leningrad Oblast,2021-01-29 05:22:23,30042,395,27083,2564.0,1656.2870765281589,1.3148259103921176
Lipetsk Oblast,2021-01-29 05:22:23,20483,363,16494,3626.0,1780.8191785609642,1.7722013376946737
Magadan Oblast,2021-01-29 05:22:23,7790,85,7356,349.0,5406.305737346538,1.0911424903722722
