Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio
Adygea Republic,2020-06-13 03:33:14,1251,12,708,531,275.92991247882554,0.9592326139088728
Altai Krai,2020-06-13 03:33:14,2659,19,1569,1071,113.14508442265794,0.7145543437382474
Altai Republic,2020-06-13 03:33:14,220,0,124,96,100.88827540664852,0.0
Amur Oblast,2020-06-13 03:33:14,914,5,345,564,114.47551676803305,0.5470459518599562
Arkhangelsk Oblast,2020-06-13 03:33:14,3474,16,1028,2430,300.77192933850955,0.4605641911341393
Astrakhan Oblast,2020-06-13 03:33:14,2630,24,1560,1046,258.4731020899958,0.9125475285171104
Bashkortostan Republic,2020-06-13 03:33:14,4348,18,1759,2571,107.0068045794384,0.4139834406623735
Belgorod Oblast,2020-06-13 03:33:14,3207,33,2035,1139,206.91977938880268,1.0289990645463052
Bryansk Oblast,2020-06-13 03:33:14,4825,32,3431,1362,398.4369709871823,0.6632124352331606
Buryatia Republic,2020-06-13 03:33:14,2110,11,1235,864,214.31959622594366,0.5213270142180095
Chechen Republic,2020-06-13 03:33:14,1441,17,1121,303,100.27968358663057,1.1797362942401108
Chelyabinsk Oblast,2020-06-13 03:33:14,4221,37,2187,1997,120.84043794567249,0.8765695332859512
Chukotka Autonomous Okrug,2020-06-13 03:33:14,120,1,70,49,243.17094917727158,0.8333333333333334
Chuvashia Republic,2020-06-13 03:33:14,3878,18,2030,1830,314.99849323825435,0.4641567818463125
Dagestan Republic,2020-06-13 03:33:14,6367,309,4688,1370,207.8080606811287,4.8531490497879695
Ingushetia Republic,2020-06-13 03:33:14,2510,62,1850,598,514.2989449700129,2.47011952191235
Irkutsk Oblast,2020-06-13 03:33:14,3656,20,980,2656,152.067531959762,0.5470459518599562
Ivanovo Oblast,2020-06-13 03:33:14,3228,27,1348,1853,318.14051403149466,0.8364312267657993
Jewish Autonomous Okrug,2020-06-13 03:33:14,367,4,275,88,226.52363376004544,1.0899182561307903
Kabardino-Balkarian Republic,2020-06-13 03:33:14,3734,35,1874,1825,431.2634842024051,0.9373326191751472
Kaliningrad Oblast,2020-06-13 03:33:14,1984,31,976,977,199.4773773148777,1.5625
Kalmykia Republic,2020-06-13 03:33:14,1233,18,776,439,447.6912854513041,1.45985401459854
Kaluga Oblast,2020-06-13 03:33:14,4923,39,2444,2440,486.43553321160095,0.7921998781230957
